verbose:1
nr_items:100
dimensions:2
solver_name:simulated_annealing
nr_iterations:10000
nr_to_unpack:3
max_temperature:1000
Items:
  Item: value:8058 Resources:[5424, 5600]
Knapsack: value:0 Resources:[420000, 420000] Inventory: in:[] out:[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]
iteration:0 solve_begin_time:1581258342335
iteration:1 time:1581258342350 best_value:400413 Knapsack: value:400413 Resources:[3060, 9000] Inventory: in:[55, 57, 3, 38, 85, 1, 83, 2, 62, 63, 89, 44, 92, 37, 70, 61, 20, 26, 65, 16, 15, 97, 71, 96, 54, 84, 8, 31, 50, 53, 7, 36, 21, 22, 34, 93, 40, 39, 49, 80, 94, 68, 13, 56, 32, 86, 82, 73, 11, 47, 58, 51, 14, 19, 27, 66, 0, 77, 33, 64] out:[4, 5, 6, 9, 10, 12, 17, 18, 23, 24, 25, 28, 29, 30, 35, 41, 42, 43, 45, 46, 48, 52, 59, 60, 67, 69, 72, 74, 75, 76, 78, 79, 81, 87, 88, 90, 91, 95, 98, 99]
iteration:2 time:1581258342370 best_value:423141 Knapsack: value:423141 Resources:[237, 2286] Inventory: in:[55, 57, 3, 38, 85, 1, 83, 2, 62, 89, 44, 92, 37, 70, 61, 20, 26, 65, 16, 15, 97, 71, 96, 54, 84, 8, 31, 50, 53, 7, 36, 22, 34, 93, 40, 39, 49, 80, 94, 68, 13, 56, 32, 86, 82, 73, 11, 47, 58, 51, 19, 27, 66, 0, 77, 33, 64, 87, 46, 10, 52, 45] out:[4, 5, 6, 9, 12, 17, 18, 23, 24, 25, 28, 29, 30, 35, 41, 42, 43, 48, 59, 60, 67, 69, 72, 74, 75, 76, 78, 79, 81, 88, 90, 91, 95, 98, 99, 21, 63, 14]
improvement:-3847 current_temperature:999.8000000000001 chance:0.021327252714843235
improvement:-16102 current_temperature:999.7 chance:1.0113272745396532E-7
improvement:-1146 current_temperature:999.6 chance:0.31776009999653165
iteration:6 time:1581258342380 best_value:430336 Knapsack: value:430336 Resources:[2422, 8857] Inventory: in:[55, 3, 38, 85, 1, 83, 62, 89, 44, 92, 37, 70, 61, 20, 26, 65, 15, 97, 96, 54, 84, 8, 31, 50, 53, 7, 36, 34, 93, 40, 39, 49, 80, 94, 68, 13, 56, 32, 86, 73, 11, 58, 51, 19, 27, 66, 33, 64, 87, 52, 45, 57, 46, 47, 10, 0, 2, 77, 71, 42, 21, 79] out:[4, 5, 6, 9, 17, 23, 24, 25, 28, 29, 30, 35, 41, 43, 48, 59, 60, 69, 72, 74, 75, 76, 78, 88, 91, 95, 98, 63, 14, 67, 12, 90, 81, 99, 18, 22, 82, 16]
iteration:7 time:1581258342381 best_value:431086 Knapsack: value:431086 Resources:[5455, 4697] Inventory: in:[55, 3, 38, 85, 1, 83, 62, 89, 44, 92, 37, 70, 61, 20, 26, 65, 15, 96, 54, 84, 8, 50, 53, 7, 36, 34, 93, 40, 39, 49, 80, 94, 68, 13, 56, 32, 86, 73, 58, 51, 19, 27, 66, 33, 64, 87, 52, 45, 57, 46, 47, 10, 0, 2, 77, 71, 42, 21, 79, 30, 28, 90] out:[4, 5, 6, 9, 17, 23, 24, 25, 29, 35, 41, 43, 48, 59, 60, 69, 72, 74, 75, 76, 78, 88, 91, 95, 98, 63, 14, 67, 12, 81, 99, 18, 22, 82, 16, 11, 31, 97]
iteration:8 time:1581258342382 best_value:433803 Knapsack: value:433803 Resources:[5111, 4526] Inventory: in:[55, 3, 38, 85, 1, 83, 62, 89, 44, 92, 37, 61, 20, 26, 65, 15, 96, 54, 84, 8, 50, 53, 7, 36, 34, 93, 40, 39, 49, 80, 94, 68, 13, 56, 32, 86, 73, 58, 51, 19, 66, 64, 87, 52, 45, 57, 46, 47, 10, 0, 2, 77, 71, 42, 21, 79, 30, 28, 90, 82, 72, 59] out:[4, 5, 6, 9, 17, 23, 24, 25, 29, 35, 41, 43, 48, 60, 69, 74, 75, 76, 78, 88, 91, 95, 98, 63, 14, 67, 12, 81, 99, 18, 22, 16, 11, 31, 97, 70, 33, 27]
iteration:9 time:1581258342382 best_value:434077 Knapsack: value:434077 Resources:[1966, 8674] Inventory: in:[55, 3, 38, 85, 1, 83, 62, 89, 44, 92, 37, 61, 20, 26, 65, 15, 96, 84, 8, 53, 7, 36, 34, 93, 40, 39, 49, 80, 94, 68, 13, 56, 32, 86, 73, 58, 51, 19, 66, 64, 87, 52, 45, 57, 46, 47, 10, 0, 2, 77, 71, 42, 21, 79, 30, 28, 90, 82, 72, 54, 88, 18] out:[4, 5, 6, 9, 17, 23, 24, 25, 29, 35, 41, 43, 48, 60, 69, 74, 75, 76, 78, 91, 95, 98, 63, 14, 67, 12, 81, 99, 22, 16, 11, 31, 97, 70, 33, 27, 59, 50]
iteration:10 time:1581258342383 best_value:436518 Knapsack: value:436518 Resources:[966, 6166] Inventory: in:[55, 3, 38, 85, 1, 83, 62, 89, 44, 92, 37, 61, 20, 26, 65, 15, 96, 84, 8, 53, 7, 36, 34, 93, 40, 39, 49, 80, 94, 13, 56, 32, 86, 73, 58, 51, 19, 66, 64, 52, 45, 57, 46, 47, 10, 0, 2, 77, 71, 42, 21, 79, 30, 28, 82, 72, 54, 88, 18, 48, 22, 6] out:[4, 5, 9, 17, 23, 24, 25, 29, 35, 41, 43, 60, 69, 74, 75, 76, 78, 91, 95, 98, 63, 14, 67, 12, 81, 99, 16, 11, 31, 97, 70, 33, 27, 59, 50, 68, 90, 87]
iteration:11 time:1581258342384 best_value:445740 Knapsack: value:445740 Resources:[855, 13032] Inventory: in:[55, 3, 38, 85, 1, 62, 89, 44, 92, 37, 61, 20, 26, 65, 15, 96, 84, 8, 53, 7, 36, 34, 93, 40, 39, 49, 80, 94, 13, 56, 32, 86, 73, 58, 51, 19, 64, 52, 45, 57, 46, 10, 0, 2, 77, 71, 42, 21, 79, 30, 28, 82, 72, 54, 88, 18, 48, 22, 6, 11, 24, 59] out:[4, 5, 9, 17, 23, 25, 29, 35, 41, 43, 60, 69, 74, 75, 76, 78, 91, 95, 98, 63, 14, 67, 12, 81, 99, 16, 31, 97, 70, 33, 27, 50, 68, 90, 87, 47, 83, 66]
improvement:-1501 current_temperature:998.9 chance:0.2225389985817226
improvement:-3412 current_temperature:998.8000000000001 chance:0.03284028489529275
improvement:-1482 current_temperature:998.7 chance:0.22674503018122805
iteration:14 time:1581258342387 best_value:445740 Knapsack: value:444258 Resources:[962, 9552] Inventory: in:[55, 38, 85, 1, 62, 89, 44, 92, 37, 61, 20, 65, 15, 96, 8, 53, 7, 36, 34, 93, 40, 39, 49, 80, 94, 13, 56, 86, 73, 51, 19, 64, 52, 45, 57, 46, 10, 0, 2, 77, 71, 42, 21, 30, 28, 72, 54, 88, 18, 48, 22, 6, 24, 59, 3, 58, 82, 79, 32, 17, 26, 97] out:[4, 9, 23, 25, 29, 41, 43, 60, 69, 74, 75, 76, 78, 91, 95, 98, 63, 14, 67, 12, 81, 99, 16, 31, 33, 50, 68, 90, 87, 47, 83, 66, 70, 27, 35, 5, 11, 84]
iteration:15 time:1581258342387 best_value:445740 Knapsack: value:445613 Resources:[3230, 4023] Inventory: in:[55, 38, 85, 1, 62, 89, 92, 37, 61, 20, 65, 15, 96, 8, 53, 7, 36, 34, 93, 40, 39, 49, 80, 94, 13, 56, 86, 73, 51, 19, 64, 52, 45, 57, 46, 10, 0, 2, 71, 21, 30, 28, 72, 54, 88, 18, 48, 22, 6, 24, 59, 3, 58, 82, 79, 32, 17, 26, 97, 33, 67, 75] out:[4, 9, 23, 25, 29, 41, 43, 60, 69, 74, 76, 78, 91, 95, 98, 63, 14, 12, 81, 99, 16, 31, 50, 68, 90, 87, 47, 83, 66, 70, 27, 35, 5, 11, 84, 42, 44, 77]
iteration:16 time:1581258342388 best_value:445827 Knapsack: value:445827 Resources:[1960, 4133] Inventory: in:[55, 38, 85, 1, 62, 89, 92, 37, 61, 20, 65, 96, 8, 53, 36, 34, 93, 40, 39, 49, 80, 94, 13, 56, 86, 73, 51, 19, 64, 52, 45, 57, 46, 10, 0, 2, 71, 21, 30, 28, 72, 54, 88, 18, 48, 22, 6, 24, 59, 3, 58, 82, 79, 32, 17, 26, 33, 67, 75, 81, 7, 97] out:[4, 9, 23, 25, 29, 41, 43, 60, 69, 74, 76, 78, 91, 95, 98, 63, 14, 12, 99, 16, 31, 50, 68, 90, 87, 47, 83, 66, 70, 27, 35, 5, 11, 84, 42, 44, 77, 15]
improvement:-5938 current_temperature:998.4 chance:0.0026123214052858903
improvement:-4998 current_temperature:998.3 chance:0.006694218277333738
improvement:-2813 current_temperature:998.1999999999999 chance:0.05972094213558859
improvement:-6558 current_temperature:998.1 chance:0.001401119219216865
improvement:-1023 current_temperature:998.0 chance:0.35877849008141904
iteration:21 time:1581258342390 best_value:445827 Knapsack: value:444804 Resources:[2301, 4436] Inventory: in:[55, 85, 62, 89, 92, 37, 61, 20, 65, 96, 8, 93, 40, 39, 80, 94, 13, 56, 86, 73, 51, 64, 52, 46, 10, 0, 2, 71, 21, 28, 72, 54, 88, 18, 48, 24, 3, 82, 79, 32, 17, 26, 33, 75, 81, 7, 97, 58, 38, 34, 30, 1, 22, 53, 36, 59, 6, 57, 45, 68, 49, 47] out:[4, 9, 23, 29, 41, 43, 60, 74, 78, 91, 98, 63, 14, 99, 16, 50, 90, 87, 83, 66, 70, 27, 5, 11, 42, 44, 77, 15, 25, 69, 12, 76, 84, 95, 31, 35, 19, 67]
iteration:22 time:1581258342391 best_value:446108 Knapsack: value:446108 Resources:[1716, 3619] Inventory: in:[55, 85, 62, 89, 92, 37, 61, 20, 65, 96, 8, 93, 40, 80, 94, 13, 56, 86, 73, 51, 64, 52, 46, 10, 0, 2, 71, 21, 28, 72, 54, 88, 18, 48, 24, 3, 82, 79, 32, 17, 26, 33, 75, 81, 7, 97, 58, 38, 30, 1, 22, 53, 36, 6, 57, 45, 68, 49, 47, 39, 16, 59] out:[4, 9, 23, 29, 41, 43, 60, 74, 78, 91, 98, 63, 14, 99, 50, 90, 87, 83, 66, 70, 27, 5, 11, 42, 44, 77, 15, 25, 69, 12, 76, 84, 95, 31, 35, 19, 67, 34]
improvement:-9480 current_temperature:997.8000000000001 chance:7.478434514707091E-5
improvement:-15711 current_temperature:997.7 chance:1.4490049046318492E-7
iteration:25 time:1581258342392 best_value:446484 Knapsack: value:446484 Resources:[6889, 1333] Inventory: in:[55, 85, 62, 89, 92, 37, 61, 20, 65, 96, 40, 80, 94, 13, 56, 51, 64, 52, 46, 10, 2, 21, 28, 72, 54, 88, 18, 48, 3, 82, 79, 32, 17, 26, 75, 81, 7, 97, 58, 38, 1, 22, 53, 36, 6, 57, 45, 68, 49, 47, 39, 16, 59, 71, 30, 0, 24, 33, 73, 27, 98, 93] out:[4, 9, 23, 29, 41, 43, 60, 78, 91, 63, 14, 99, 50, 87, 83, 66, 70, 5, 11, 42, 44, 77, 15, 25, 69, 12, 76, 84, 95, 31, 67, 34, 90, 74, 19, 35, 86, 8]
improvement:-449 current_temperature:997.5 chance:0.6375482533508896
iteration:26 time:1581258342393 best_value:446484 Knapsack: value:446035 Resources:[5272, 1893] Inventory: in:[55, 85, 62, 89, 92, 37, 61, 20, 65, 96, 40, 80, 94, 13, 56, 51, 64, 52, 46, 10, 2, 21, 72, 54, 88, 18, 48, 3, 82, 79, 32, 17, 26, 75, 81, 7, 97, 58, 38, 1, 22, 53, 36, 6, 57, 45, 68, 49, 47, 39, 16, 59, 71, 30, 24, 33, 73, 27, 98, 35, 91, 84] out:[4, 9, 23, 29, 41, 43, 60, 78, 63, 14, 99, 50, 87, 83, 66, 70, 5, 11, 42, 44, 77, 15, 25, 69, 12, 76, 95, 31, 67, 34, 90, 74, 19, 86, 8, 0, 93, 28]
improvement:-247 current_temperature:997.4 chance:0.7806378991772623
iteration:27 time:1581258342394 best_value:446484 Knapsack: value:445788 Resources:[2349, 2121] Inventory: in:[55, 85, 92, 37, 61, 20, 65, 96, 80, 94, 13, 56, 51, 64, 52, 46, 10, 2, 21, 72, 54, 88, 18, 48, 3, 82, 79, 32, 17, 26, 75, 81, 7, 97, 58, 38, 1, 22, 53, 36, 6, 57, 45, 68, 49, 47, 39, 16, 59, 71, 30, 24, 33, 73, 27, 98, 35, 91, 84, 8, 63, 89] out:[4, 9, 23, 29, 41, 43, 60, 78, 14, 99, 50, 87, 83, 66, 70, 5, 11, 42, 44, 77, 15, 25, 69, 12, 76, 95, 31, 67, 34, 90, 74, 19, 86, 0, 93, 28, 40, 62]
improvement:-300 current_temperature:997.3 chance:0.7402167776441674
iteration:28 time:1581258342394 best_value:446484 Knapsack: value:445488 Resources:[3242, 1979] Inventory: in:[55, 85, 92, 37, 61, 20, 65, 96, 80, 94, 13, 56, 51, 64, 52, 46, 10, 2, 21, 72, 54, 88, 18, 48, 3, 82, 79, 32, 17, 26, 75, 81, 97, 58, 38, 1, 22, 53, 36, 6, 57, 45, 68, 49, 47, 39, 59, 71, 30, 24, 33, 73, 98, 35, 91, 84, 8, 63, 89, 70, 40, 44] out:[4, 9, 23, 29, 41, 43, 60, 78, 14, 99, 50, 87, 83, 66, 5, 11, 42, 77, 15, 25, 69, 12, 76, 95, 31, 67, 34, 90, 74, 19, 86, 0, 93, 28, 62, 7, 16, 27]
improvement:-3352 current_temperature:997.1999999999999 chance:0.0346862489833848
improvement:-8230 current_temperature:997.1 chance:2.602321565350675E-4
iteration:31 time:1581258342396 best_value:448999 Knapsack: value:448999 Resources:[2442, 2363] Inventory: in:[55, 92, 61, 20, 65, 96, 80, 94, 56, 51, 64, 52, 46, 10, 2, 21, 72, 54, 88, 18, 48, 3, 82, 32, 17, 75, 81, 97, 58, 38, 1, 22, 53, 36, 6, 57, 45, 68, 49, 59, 71, 30, 33, 73, 98, 35, 91, 84, 8, 89, 70, 40, 44, 47, 26, 24, 13, 79, 85, 83, 74, 7] out:[9, 23, 29, 41, 60, 78, 99, 50, 87, 66, 5, 11, 42, 77, 15, 69, 12, 76, 95, 31, 67, 34, 19, 86, 0, 93, 28, 62, 16, 27, 14, 4, 90, 43, 25, 37, 39, 63]
iteration:32 time:1581258342396 best_value:460105 Knapsack: value:460105 Resources:[216, 324] Inventory: in:[55, 92, 61, 20, 65, 96, 80, 94, 56, 51, 64, 52, 46, 10, 2, 21, 72, 54, 88, 18, 48, 3, 82, 32, 17, 75, 81, 97, 38, 1, 22, 53, 36, 6, 57, 45, 68, 49, 59, 71, 30, 33, 73, 98, 35, 91, 84, 8, 89, 40, 44, 47, 26, 24, 13, 79, 85, 74, 7, 58, 70, 0, 42] out:[9, 23, 29, 41, 60, 78, 99, 50, 87, 66, 5, 11, 77, 15, 69, 12, 76, 95, 31, 67, 34, 19, 86, 93, 28, 62, 16, 27, 14, 4, 90, 43, 25, 37, 39, 63, 83]
improvement:-5973 current_temperature:996.8000000000001 chance:0.002498224598799488
improvement:-391 current_temperature:996.7 chance:0.6755050997024427
iteration:34 time:1581258342397 best_value:460105 Knapsack: value:459714 Resources:[996, 924] Inventory: in:[55, 92, 61, 20, 65, 96, 56, 51, 64, 52, 46, 10, 21, 72, 54, 88, 18, 48, 3, 82, 32, 17, 75, 81, 97, 38, 22, 53, 36, 6, 57, 45, 68, 49, 59, 71, 30, 33, 73, 98, 91, 8, 89, 40, 44, 47, 26, 24, 13, 79, 85, 74, 7, 58, 70, 0, 42, 84, 80, 94, 25, 5, 15] out:[9, 23, 29, 41, 60, 78, 99, 50, 87, 66, 77, 69, 12, 76, 95, 31, 67, 34, 19, 86, 93, 28, 62, 16, 27, 14, 4, 90, 43, 37, 39, 63, 83, 11, 2, 35, 1]
improvement:-8899 current_temperature:996.6 chance:1.324427841678023E-4
improvement:-10097 current_temperature:996.5 chance:3.976737829153448E-5
iteration:37 time:1581258342398 best_value:463262 Knapsack: value:463262 Resources:[1113, 182] Inventory: in:[55, 92, 61, 20, 65, 96, 56, 51, 64, 52, 46, 10, 21, 72, 54, 88, 18, 48, 3, 82, 17, 75, 81, 97, 22, 53, 36, 6, 57, 45, 68, 49, 30, 33, 73, 91, 8, 89, 40, 44, 47, 24, 79, 85, 74, 58, 70, 0, 42, 84, 80, 94, 25, 5, 15, 26, 59, 71, 13, 38, 9, 43, 2] out:[23, 29, 41, 60, 78, 99, 50, 87, 66, 77, 69, 12, 76, 95, 31, 67, 19, 86, 93, 28, 62, 16, 27, 14, 4, 90, 37, 39, 63, 11, 35, 1, 34, 83, 98, 7, 32]
improvement:-1608 current_temperature:996.3 chance:0.19909529584809366
improvement:-2559 current_temperature:996.1999999999999 chance:0.07663040928857101
improvement:-3662 current_temperature:996.1 chance:0.0253155178606725
improvement:-12324 current_temperature:996.0 chance:4.229215784183829E-6
iteration:42 time:1581258342400 best_value:463860 Knapsack: value:463860 Resources:[2942, 2702] Inventory: in:[61, 20, 65, 56, 51, 64, 52, 10, 21, 72, 54, 88, 18, 48, 3, 82, 17, 75, 81, 53, 36, 6, 57, 45, 68, 49, 33, 73, 89, 40, 44, 24, 79, 74, 58, 70, 0, 42, 84, 80, 94, 25, 26, 59, 71, 13, 38, 9, 43, 2, 96, 55, 30, 22, 46, 92, 91, 5, 85, 47, 77, 28] out:[23, 29, 41, 60, 78, 99, 50, 87, 66, 12, 76, 95, 67, 19, 86, 93, 62, 16, 14, 4, 90, 37, 63, 11, 34, 83, 98, 7, 39, 1, 32, 31, 27, 69, 35, 97, 15, 8]
improvement:-7729 current_temperature:995.8000000000001 chance:4.257753430206787E-4
iteration:44 time:1581258342401 best_value:465375 Knapsack: value:465375 Resources:[3422, 604] Inventory: in:[61, 65, 56, 64, 10, 21, 72, 54, 88, 18, 48, 3, 82, 17, 75, 81, 53, 36, 6, 57, 45, 68, 49, 33, 73, 89, 40, 44, 24, 79, 74, 58, 70, 0, 42, 84, 80, 94, 25, 71, 13, 38, 43, 2, 96, 55, 30, 22, 46, 92, 91, 5, 85, 47, 77, 28, 59, 52, 9, 78, 8, 83] out:[23, 29, 41, 60, 99, 50, 87, 66, 12, 76, 95, 67, 19, 86, 93, 62, 16, 14, 4, 90, 37, 63, 11, 34, 7, 39, 31, 27, 69, 35, 97, 15, 1, 98, 32, 20, 26, 51]
improvement:-5457 current_temperature:995.6 chance:0.004164675513075274
improvement:-2693 current_temperature:995.5 chance:0.06685873757686112
improvement:-5640 current_temperature:995.4 chance:0.0034614631834540203
improvement:-1377 current_temperature:995.3 chance:0.25069895013290056
improvement:-2291 current_temperature:995.1999999999999 chance:0.1000535397039608
iteration:49 time:1581258342402 best_value:465375 Knapsack: value:463084 Resources:[1282, 2129] Inventory: in:[61, 56, 64, 10, 21, 72, 54, 88, 48, 3, 82, 17, 81, 53, 36, 6, 57, 45, 68, 49, 33, 73, 89, 24, 79, 74, 58, 70, 42, 80, 94, 71, 13, 38, 2, 96, 46, 91, 5, 85, 47, 77, 28, 59, 52, 9, 8, 83, 30, 0, 25, 22, 75, 65, 92, 55, 84, 43, 40, 93, 76, 66] out:[29, 41, 60, 99, 50, 87, 12, 95, 67, 19, 16, 14, 4, 37, 63, 34, 7, 39, 31, 69, 97, 15, 1, 98, 32, 20, 51, 86, 11, 62, 23, 26, 35, 27, 90, 44, 18, 78]
improvement:-2581 current_temperature:995.1 chance:0.07474229305594686
improvement:-2856 current_temperature:995.0 chance:0.056678985741202094
improvement:-8177 current_temperature:994.9 chance:2.695069245135462E-4
improvement:-6825 current_temperature:994.8000000000001 chance:0.00104820561724584
improvement:-3912 current_temperature:994.7 chance:0.01958788387390557
iteration:55 time:1581258342404 best_value:465375 Knapsack: value:464009 Resources:[814, 3289] Inventory: in:[61, 56, 64, 21, 72, 48, 3, 82, 17, 81, 6, 45, 68, 33, 89, 24, 79, 74, 80, 94, 71, 13, 2, 96, 5, 85, 47, 28, 59, 52, 9, 8, 83, 30, 0, 25, 22, 75, 92, 55, 84, 40, 76, 66, 46, 91, 88, 42, 49, 73, 10, 58, 54, 65, 57, 53, 77, 70, 36, 60, 20, 1] out:[29, 41, 99, 50, 12, 95, 67, 19, 16, 14, 4, 63, 34, 7, 31, 97, 98, 51, 86, 26, 35, 27, 90, 44, 18, 78, 32, 87, 62, 11, 39, 69, 37, 15, 23, 93, 43, 38]
improvement:-2174 current_temperature:994.5 chance:0.11236271347580883
iteration:57 time:1581258342405 best_value:465375 Knapsack: value:465191 Resources:[2591, 11010] Inventory: in:[56, 64, 21, 72, 48, 3, 82, 17, 81, 6, 68, 33, 89, 24, 79, 74, 80, 71, 13, 2, 96, 5, 85, 47, 28, 59, 52, 9, 8, 83, 30, 0, 22, 75, 92, 55, 84, 40, 76, 66, 46, 91, 42, 49, 73, 10, 58, 54, 65, 53, 77, 70, 36, 60, 20, 1, 94, 88, 61, 31, 87] out:[29, 41, 99, 50, 12, 95, 67, 19, 16, 14, 4, 63, 34, 7, 97, 98, 51, 26, 27, 90, 44, 18, 78, 32, 11, 39, 69, 37, 15, 23, 93, 43, 38, 86, 35, 62, 45, 57, 25]
improvement:-8878 current_temperature:994.3 chance:1.325044007623493E-4
improvement:-4839 current_temperature:994.1999999999999 chance:0.007694650486235189
improvement:-4622 current_temperature:994.1 chance:0.00956703784301767
improvement:-5825 current_temperature:994.0 chance:0.0028507847669100345
iteration:62 time:1581258342406 best_value:471488 Knapsack: value:471488 Resources:[3974, 5020] Inventory: in:[56, 64, 21, 72, 48, 3, 82, 17, 81, 6, 33, 24, 79, 74, 80, 71, 13, 96, 5, 85, 28, 59, 52, 8, 83, 30, 0, 92, 55, 40, 76, 46, 91, 42, 49, 73, 10, 58, 65, 53, 77, 70, 36, 60, 20, 61, 87, 47, 22, 54, 68, 88, 75, 84, 1, 9, 94, 66, 18, 62, 38, 32] out:[29, 41, 99, 50, 12, 95, 19, 16, 4, 63, 34, 7, 98, 51, 27, 44, 78, 11, 39, 69, 37, 93, 43, 35, 45, 57, 25, 14, 86, 15, 26, 67, 97, 90, 23, 89, 31, 2]
improvement:-2101 current_temperature:993.8000000000001 chance:0.12074100689403965
improvement:-8831 current_temperature:993.7 chance:1.381752121941636E-4
improvement:-8075 current_temperature:993.6 chance:2.954494261553863E-4
improvement:-260 current_temperature:993.5 chance:0.7697410981297103
