verbose:1
nr_items:100
dimensions:2
solver_name:simulated_annealing
nr_iterations:10000
nr_to_unpack:3
max_temperature:1000
Items:
  Item: value:8058 Resources:[5424, 5600]
Knapsack: value:0 Resources:[420000, 420000] Inventory: in:[] out:[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]
iteration:0 solve_begin_time:1581258346138
iteration:1 time:1581258346155 best_value:433506 Knapsack: value:433506 Resources:[5799, 3152] Inventory: in:[53, 11, 80, 70, 36, 3, 79, 74, 46, 55, 4, 85, 88, 52, 18, 9, 56, 89, 67, 48, 95, 45, 59, 47, 61, 1, 34, 92, 76, 43, 7, 51, 6, 30, 82, 71, 54, 21, 14, 96, 25, 0, 75, 38, 77, 50, 35, 24, 12, 8, 42, 81, 84, 40, 32, 33, 66, 37, 49, 27, 78] out:[2, 5, 10, 13, 15, 16, 17, 19, 20, 22, 23, 26, 28, 29, 31, 39, 41, 44, 57, 58, 60, 62, 63, 64, 65, 68, 69, 72, 73, 83, 86, 87, 90, 91, 93, 94, 97, 98, 99]
iteration:2 time:1581258346174 best_value:435592 Knapsack: value:435592 Resources:[5698, 4482] Inventory: in:[53, 11, 80, 70, 36, 3, 79, 74, 46, 55, 4, 85, 88, 52, 18, 9, 56, 89, 67, 48, 95, 45, 59, 47, 61, 1, 34, 76, 43, 7, 51, 30, 82, 71, 54, 21, 14, 96, 25, 0, 75, 38, 77, 50, 35, 24, 12, 8, 42, 81, 84, 40, 32, 33, 66, 37, 49, 78, 64, 13, 94] out:[2, 5, 10, 15, 16, 17, 19, 20, 22, 23, 26, 28, 29, 31, 39, 41, 44, 57, 58, 60, 62, 63, 65, 68, 69, 72, 73, 83, 86, 87, 90, 91, 93, 97, 98, 99, 6, 92, 27]
improvement:-8666 current_temperature:999.8000000000001 chance:1.7204860278959225E-4
improvement:-3126 current_temperature:999.7 chance:0.04385186273229084
iteration:5 time:1581258346183 best_value:441627 Knapsack: value:441627 Resources:[3365, 10011] Inventory: in:[53, 11, 80, 70, 36, 3, 74, 46, 55, 4, 85, 88, 18, 9, 56, 89, 67, 48, 95, 45, 59, 47, 61, 1, 34, 76, 43, 7, 51, 30, 82, 71, 54, 21, 14, 96, 25, 0, 38, 77, 50, 24, 8, 81, 84, 40, 32, 33, 66, 37, 49, 78, 64, 13, 94, 42, 52, 75, 28, 17, 87] out:[2, 5, 10, 15, 16, 19, 22, 23, 26, 29, 31, 39, 41, 44, 57, 58, 60, 62, 63, 65, 68, 69, 72, 73, 83, 86, 90, 91, 93, 97, 98, 99, 27, 92, 6, 20, 35, 12, 79]
iteration:6 time:1581258346183 best_value:444723 Knapsack: value:444723 Resources:[2047, 10958] Inventory: in:[53, 11, 80, 70, 36, 3, 74, 46, 4, 85, 88, 18, 9, 89, 67, 48, 95, 45, 59, 47, 61, 1, 34, 76, 43, 7, 51, 30, 82, 71, 54, 21, 14, 96, 25, 0, 38, 77, 50, 24, 8, 81, 84, 32, 33, 66, 37, 49, 78, 64, 13, 94, 42, 52, 75, 28, 17, 87, 31, 15, 2, 10] out:[5, 16, 19, 22, 23, 26, 29, 39, 41, 44, 57, 58, 60, 62, 63, 65, 68, 69, 72, 73, 83, 86, 90, 91, 93, 97, 98, 99, 27, 92, 6, 20, 35, 12, 79, 40, 56, 55]
improvement:-6049 current_temperature:999.4 chance:0.002351665263658287
iteration:8 time:1581258346184 best_value:445660 Knapsack: value:445660 Resources:[1747, 10628] Inventory: in:[53, 11, 80, 70, 3, 74, 46, 4, 85, 88, 18, 9, 89, 67, 48, 95, 45, 59, 47, 61, 1, 34, 76, 43, 7, 51, 30, 82, 71, 54, 14, 96, 25, 0, 38, 77, 50, 24, 81, 84, 32, 33, 66, 37, 49, 64, 13, 94, 42, 52, 28, 17, 87, 31, 2, 10, 21, 8, 75, 79, 86, 62] out:[5, 16, 19, 22, 23, 26, 29, 39, 41, 44, 57, 58, 60, 63, 68, 69, 72, 73, 83, 90, 91, 93, 97, 98, 99, 27, 92, 6, 12, 40, 56, 55, 20, 35, 65, 15, 36, 78]
improvement:-2132 current_temperature:999.1999999999999 chance:0.11839758359429554
iteration:10 time:1581258346185 best_value:446818 Knapsack: value:446818 Resources:[1416, 840] Inventory: in:[53, 11, 80, 70, 3, 46, 4, 88, 18, 9, 89, 67, 48, 95, 45, 59, 47, 61, 1, 34, 43, 7, 51, 30, 82, 71, 54, 14, 96, 25, 0, 38, 77, 50, 24, 81, 84, 32, 66, 49, 64, 13, 94, 42, 52, 28, 87, 31, 2, 10, 21, 8, 75, 79, 86, 62, 76, 33, 17, 26, 85, 16, 78] out:[5, 19, 22, 23, 29, 39, 41, 44, 57, 58, 60, 63, 68, 69, 72, 73, 83, 90, 93, 97, 99, 27, 92, 6, 12, 40, 56, 55, 20, 35, 65, 15, 36, 91, 98, 37, 74]
improvement:-11891 current_temperature:999.0 chance:6.7707215047327795E-6
improvement:-2226 current_temperature:998.9 chance:0.10769508881898394
iteration:12 time:1581258346187 best_value:446818 Knapsack: value:444592 Resources:[2781, 2685] Inventory: in:[11, 80, 70, 3, 46, 4, 88, 18, 9, 89, 67, 48, 95, 45, 59, 47, 61, 1, 34, 43, 51, 30, 82, 71, 54, 14, 96, 25, 0, 38, 77, 50, 24, 81, 84, 32, 66, 49, 13, 94, 42, 52, 28, 87, 31, 2, 10, 21, 8, 75, 79, 62, 76, 33, 17, 26, 16, 64, 85, 86, 99, 98, 57] out:[5, 19, 22, 23, 29, 39, 41, 58, 60, 63, 68, 69, 72, 73, 83, 90, 93, 97, 27, 92, 6, 12, 40, 56, 55, 20, 65, 15, 36, 91, 37, 74, 35, 44, 7, 78, 53]
iteration:13 time:1581258346187 best_value:446818 Knapsack: value:445397 Resources:[3133, 4675] Inventory: in:[11, 80, 70, 3, 46, 4, 88, 18, 9, 89, 67, 48, 95, 45, 59, 47, 61, 1, 34, 43, 51, 82, 71, 54, 14, 96, 25, 0, 38, 77, 50, 24, 81, 32, 66, 49, 13, 94, 42, 52, 28, 87, 31, 2, 10, 21, 8, 75, 79, 62, 76, 33, 17, 26, 16, 64, 85, 86, 98, 57, 74, 65, 15] out:[5, 19, 22, 23, 29, 39, 41, 58, 60, 63, 68, 69, 72, 73, 83, 90, 93, 97, 27, 92, 6, 12, 40, 56, 55, 20, 36, 91, 37, 35, 44, 7, 78, 53, 84, 99, 30]
iteration:14 time:1581258346188 best_value:446818 Knapsack: value:446301 Resources:[1839, 2810] Inventory: in:[11, 80, 70, 3, 46, 4, 88, 18, 9, 89, 67, 48, 95, 45, 59, 47, 61, 1, 34, 43, 51, 82, 71, 54, 14, 25, 0, 38, 77, 50, 24, 81, 32, 66, 49, 13, 52, 28, 87, 31, 2, 10, 21, 8, 75, 79, 62, 76, 33, 17, 26, 16, 64, 85, 86, 98, 57, 74, 65, 15, 58, 96, 99] out:[5, 19, 22, 23, 29, 39, 41, 60, 63, 68, 69, 72, 73, 83, 90, 93, 97, 27, 92, 6, 12, 40, 56, 55, 20, 36, 91, 37, 35, 44, 7, 78, 53, 84, 30, 42, 94]
improvement:-14158 current_temperature:998.6 chance:6.960467644384576E-7
improvement:-8426 current_temperature:998.5 chance:2.163402870361349E-4
iteration:17 time:1581258346189 best_value:448291 Knapsack: value:448291 Resources:[3523, 455] Inventory: in:[11, 80, 70, 46, 4, 88, 18, 89, 67, 48, 95, 59, 47, 61, 1, 34, 43, 51, 82, 71, 54, 14, 25, 0, 38, 77, 50, 24, 81, 32, 66, 49, 13, 52, 28, 87, 2, 10, 21, 8, 75, 79, 62, 33, 17, 16, 64, 85, 86, 98, 57, 74, 15, 58, 9, 76, 96, 45, 99, 31, 5, 78, 94] out:[19, 22, 23, 29, 39, 41, 60, 68, 69, 72, 73, 83, 90, 93, 97, 27, 6, 12, 40, 56, 55, 36, 91, 37, 44, 7, 53, 84, 30, 42, 63, 35, 20, 92, 3, 65, 26]
improvement:-9618 current_temperature:998.3 chance:6.543989675644575E-5
iteration:19 time:1581258346190 best_value:452054 Knapsack: value:452054 Resources:[6934, 516] Inventory: in:[11, 80, 70, 46, 4, 88, 18, 89, 67, 48, 95, 59, 47, 61, 1, 34, 43, 51, 82, 71, 54, 25, 77, 50, 24, 81, 32, 66, 49, 13, 52, 28, 87, 2, 10, 21, 8, 75, 79, 62, 33, 17, 16, 64, 85, 86, 98, 57, 74, 15, 58, 96, 45, 99, 31, 78, 94, 5, 76, 0, 6, 22, 42] out:[19, 23, 29, 39, 41, 60, 68, 69, 72, 73, 83, 90, 93, 97, 27, 12, 40, 56, 55, 36, 91, 37, 44, 53, 84, 30, 63, 20, 92, 3, 65, 26, 7, 35, 9, 38, 14]
iteration:20 time:1581258346190 best_value:464084 Knapsack: value:464084 Resources:[355, 738] Inventory: in:[11, 80, 70, 46, 4, 88, 18, 89, 48, 95, 59, 47, 61, 1, 34, 43, 51, 82, 71, 54, 25, 77, 50, 24, 81, 32, 66, 49, 13, 52, 28, 87, 2, 10, 21, 8, 75, 79, 62, 33, 17, 16, 64, 85, 98, 57, 74, 15, 58, 96, 45, 31, 78, 94, 5, 76, 0, 6, 22, 42, 26, 73, 37, 9] out:[19, 23, 29, 39, 41, 60, 68, 69, 72, 83, 90, 93, 97, 27, 12, 40, 56, 55, 36, 91, 44, 53, 84, 30, 63, 20, 92, 3, 65, 7, 35, 38, 14, 99, 86, 67]
improvement:-13029 current_temperature:998.0 chance:2.1391324240770345E-6
iteration:22 time:1581258346191 best_value:468102 Knapsack: value:468102 Resources:[2086, 391] Inventory: in:[11, 80, 70, 46, 4, 88, 89, 48, 95, 59, 61, 1, 34, 43, 51, 82, 71, 54, 25, 77, 50, 81, 66, 49, 13, 52, 28, 87, 2, 10, 21, 8, 75, 79, 33, 16, 64, 85, 98, 57, 74, 15, 58, 96, 45, 31, 78, 94, 5, 76, 0, 6, 22, 42, 26, 73, 37, 9, 24, 18, 17, 72, 97, 93] out:[19, 23, 29, 41, 60, 68, 69, 83, 90, 27, 12, 40, 56, 55, 36, 91, 44, 53, 84, 30, 20, 92, 3, 65, 7, 35, 38, 14, 99, 86, 67, 63, 39, 32, 47, 62]
improvement:-6122 current_temperature:997.8000000000001 chance:0.0021646467478394138
improvement:-8444 current_temperature:997.7 chance:2.1103934519882514E-4
improvement:-4414 current_temperature:997.6 chance:0.011978773316663981
improvement:-2372 current_temperature:997.5 chance:0.09274097728660412
improvement:-1255 current_temperature:997.4 chance:0.2841447447863054
iteration:28 time:1581258346198 best_value:471443 Knapsack: value:471443 Resources:[2689, 916] Inventory: in:[11, 80, 70, 46, 88, 89, 95, 59, 61, 1, 34, 51, 82, 54, 25, 77, 81, 49, 28, 87, 2, 10, 21, 8, 75, 33, 16, 64, 85, 98, 15, 58, 45, 78, 5, 76, 6, 22, 42, 26, 73, 9, 24, 18, 72, 97, 93, 31, 79, 48, 0, 71, 52, 74, 43, 17, 13, 57, 96, 4, 66, 53, 91, 62] out:[23, 29, 41, 60, 68, 90, 12, 40, 56, 55, 36, 44, 84, 30, 20, 35, 38, 14, 67, 63, 39, 32, 47, 69, 27, 19, 83, 99, 7, 65, 3, 92, 86, 50, 94, 37]
improvement:-4514 current_temperature:997.1999999999999 chance:0.010816584842901308
improvement:-13952 current_temperature:997.1 chance:8.377228847701077E-7
iteration:31 time:1581258346202 best_value:472511 Knapsack: value:472511 Resources:[1312, 2227] Inventory: in:[11, 46, 88, 89, 95, 59, 61, 1, 34, 51, 54, 77, 81, 49, 28, 87, 2, 10, 21, 8, 16, 64, 85, 15, 58, 45, 78, 5, 76, 6, 22, 42, 26, 73, 9, 24, 18, 72, 97, 93, 31, 79, 48, 0, 71, 52, 74, 43, 17, 13, 57, 96, 4, 66, 91, 62, 82, 80, 75, 70, 33, 56, 63, 35] out:[23, 29, 41, 60, 68, 90, 12, 55, 36, 44, 84, 30, 20, 38, 14, 67, 39, 32, 47, 27, 83, 99, 7, 65, 3, 92, 50, 94, 37, 69, 40, 19, 86, 53, 25, 98]
iteration:32 time:1581258346202 best_value:476135 Knapsack: value:476135 Resources:[2594, 693] Inventory: in:[11, 46, 89, 59, 61, 1, 34, 51, 77, 81, 49, 28, 87, 2, 10, 21, 8, 16, 64, 85, 15, 58, 45, 78, 5, 76, 6, 22, 42, 26, 73, 9, 24, 18, 72, 97, 93, 31, 79, 48, 0, 71, 52, 74, 43, 17, 13, 57, 96, 4, 66, 91, 62, 82, 80, 75, 70, 33, 56, 63, 35, 38, 99, 65] out:[23, 29, 41, 60, 68, 90, 12, 55, 36, 44, 84, 30, 20, 14, 67, 39, 32, 47, 27, 83, 7, 3, 92, 50, 94, 37, 69, 40, 19, 86, 53, 25, 98, 88, 95, 54]
iteration:33 time:1581258346202 best_value:478854 Knapsack: value:478854 Resources:[4891, 335] Inventory: in:[11, 46, 89, 59, 1, 34, 51, 77, 81, 49, 28, 87, 2, 10, 21, 8, 16, 64, 85, 15, 58, 45, 78, 5, 76, 6, 22, 42, 26, 73, 9, 24, 18, 72, 97, 93, 79, 48, 0, 71, 52, 74, 43, 17, 13, 57, 96, 4, 66, 91, 62, 82, 80, 75, 33, 56, 63, 35, 38, 99, 65, 70, 41, 44] out:[23, 29, 60, 68, 90, 12, 55, 36, 84, 30, 20, 14, 67, 39, 32, 47, 27, 83, 7, 3, 92, 50, 94, 37, 69, 40, 19, 86, 53, 25, 98, 88, 95, 54, 31, 61]
improvement:-5702 current_temperature:996.7 chance:0.0032768296295753196
improvement:-7107 current_temperature:996.6 chance:7.997221227429107E-4
improvement:-7699 current_temperature:996.5 chance:4.4118726123140527E-4
improvement:-1860 current_temperature:996.4 chance:0.15462998759884466
improvement:-11343 current_temperature:996.3 chance:1.1363262859543017E-5
improvement:-6599 current_temperature:996.1999999999999 chance:0.0013278796553022629
improvement:-8942 current_temperature:996.1 chance:1.262798173925854E-4
improvement:-15615 current_temperature:996.0 chance:1.553304827000797E-7
improvement:-617 current_temperature:995.9 chance:0.5381918873527523
improvement:-7708 current_temperature:995.8000000000001 chance:4.348496831377853E-4
iteration:44 time:1581258346205 best_value:481009 Knapsack: value:481009 Resources:[5455, 3584] Inventory: in:[11, 89, 59, 1, 34, 81, 49, 28, 2, 16, 64, 85, 45, 5, 76, 22, 73, 24, 18, 72, 97, 79, 71, 52, 74, 43, 17, 13, 57, 96, 66, 91, 33, 56, 65, 44, 4, 9, 99, 82, 35, 38, 77, 15, 46, 41, 48, 26, 78, 62, 75, 21, 51, 10, 87, 58, 42, 80, 8, 70, 0, 94, 6, 27] out:[23, 29, 68, 90, 30, 20, 67, 39, 83, 7, 50, 69, 40, 86, 25, 95, 54, 37, 60, 12, 14, 36, 55, 53, 3, 32, 92, 61, 88, 47, 84, 19, 98, 31, 93, 63]
improvement:-7562 current_temperature:995.6 chance:5.027488346184392E-4
improvement:-5258 current_temperature:995.5 chance:0.005083435554072679
improvement:-12308 current_temperature:995.4 chance:4.265810154798812E-6
improvement:-2554 current_temperature:995.3 chance:0.07683765309678986
improvement:-16558 current_temperature:995.1999999999999 chance:5.946596312867575E-8
improvement:-322 current_temperature:995.1 chance:0.7235500416103609
iteration:50 time:1581258346207 best_value:481009 Knapsack: value:480687 Resources:[5704, 1604] Inventory: in:[89, 59, 1, 34, 81, 49, 28, 2, 16, 45, 5, 73, 24, 18, 72, 79, 52, 74, 43, 17, 13, 57, 96, 66, 65, 44, 4, 9, 99, 82, 35, 38, 15, 41, 48, 26, 62, 75, 21, 87, 42, 80, 8, 70, 0, 94, 6, 27, 91, 58, 33, 76, 78, 46, 64, 71, 51, 22, 10, 85, 11, 39, 60, 53] out:[23, 68, 90, 30, 20, 67, 83, 7, 69, 40, 86, 95, 54, 14, 55, 3, 92, 61, 88, 47, 84, 19, 98, 63, 29, 93, 31, 25, 32, 37, 36, 50, 12, 77, 56, 97]
improvement:-5252 current_temperature:995.0 chance:0.005100626213651894
improvement:-494 current_temperature:994.9 chance:0.608637568037457
improvement:-2698 current_temperature:994.8000000000001 chance:0.06639703113886909
improvement:-2341 current_temperature:994.7 chance:0.09503848073119078
improvement:-6191 current_temperature:994.6 chance:0.001980090140687019
improvement:-9768 current_temperature:994.5 chance:5.424384022994746E-5
improvement:-4618 current_temperature:994.4 chance:0.009619082086682188
improvement:-1467 current_temperature:994.3 chance:0.22868498448269686
improvement:-6851 current_temperature:994.1999999999999 chance:0.001016929371563859
improvement:-2960 current_temperature:994.1 chance:0.050916530234046214
improvement:-3654 current_temperature:994.0 chance:0.02532264211976862
improvement:-6543 current_temperature:993.9 chance:0.0013834744047336906
improvement:-10497 current_temperature:993.8000000000001 chance:2.5868425593238125E-5
improvement:-2855 current_temperature:993.7 chance:0.056523401917150794
improvement:-6617 current_temperature:993.6 chance:0.0012816312759717373
improvement:-5503 current_temperature:993.5 chance:0.0039304414824897944
improvement:-7599 current_temperature:993.4 chance:4.7628858728412195E-4
improvement:-6204 current_temperature:993.3 chance:0.001938487641662932
improvement:-11528 current_temperature:993.1999999999999 chance:9.102812699798888E-6
improvement:-4781 current_temperature:993.1 chance:0.008113563553786958
improvement:-16976 current_temperature:993.0 chance:3.762226950469053E-8
improvement:-225 current_temperature:992.9 chance:0.7972325003442022
iteration:72 time:1581258346214 best_value:481009 Knapsack: value:480462 Resources:[182, 1060] Inventory: in:[34, 24, 18, 79, 17, 13, 96, 65, 35, 62, 21, 42, 8, 94, 33, 51, 22, 85, 53, 10, 27, 73, 46, 16, 26, 70, 72, 2, 87, 6, 57, 52, 28, 99, 4, 15, 39, 74, 5, 44, 59, 80, 49, 0, 1, 45, 58, 78, 43, 76, 91, 48, 60, 89, 41, 64, 82, 81, 9, 75, 71, 29, 7, 61] out:[40, 55, 47, 31, 25, 37, 12, 63, 56, 69, 23, 92, 30, 83, 67, 32, 19, 84, 50, 77, 98, 88, 93, 90, 54, 36, 86, 3, 68, 95, 14, 97, 20, 11, 38, 66]
improvement:-3971 current_temperature:992.8000000000001 chance:0.018319328953975807
improvement:-15716 current_temperature:992.7 chance:1.33179171073464E-7
improvement:-12990 current_temperature:992.6 chance:2.0723182796322084E-6
improvement:-6106 current_temperature:992.5 chance:0.0021289187485556372
improvement:-5815 current_temperature:992.4 chance:0.002852577103072809
improvement:-13909 current_temperature:992.3 chance:8.175691392040492E-7
improvement:-15460 current_temperature:992.1999999999999 chance:1.7101133764072918E-7
improvement:-8797 current_temperature:992.1 chance:1.4095784378028128E-4
improvement:-7726 current_temperature:992.0 chance:4.145543576850929E-4
improvement:-7493 current_temperature:991.9 chance:5.23910897869558E-4
improvement:-9937 current_temperature:991.8000000000001 chance:4.453847711490983E-5
improvement:-4676 current_temperature:991.7 chance:0.008958650961233742
improvement:-13895 current_temperature:991.6 chance:8.210295490661052E-7
improvement:-3956 current_temperature:991.5 chance:0.018501300144131153
improvement:-3708 current_temperature:991.4 chance:0.023750173989974494
improvement:-2785 current_temperature:991.3 chance:0.06023858731714507
iteration:88 time:1581258346218 best_value:481009 Knapsack: value:477677 Resources:[413, 391] Inventory: in:[34, 24, 18, 79, 17, 13, 35, 42, 94, 33, 51, 22, 85, 73, 46, 26, 2, 87, 6, 99, 39, 74, 44, 58, 43, 76, 48, 64, 9, 75, 29, 61, 81, 41, 4, 59, 21, 0, 72, 71, 7, 1, 96, 60, 15, 5, 28, 52, 89, 45, 27, 82, 10, 8, 70, 78, 80, 57, 65, 49, 62, 3, 12, 50] out:[55, 47, 31, 37, 63, 56, 92, 83, 77, 93, 90, 36, 86, 20, 38, 66, 23, 68, 19, 54, 95, 25, 40, 11, 97, 98, 69, 88, 14, 32, 30, 67, 84, 91, 16, 53]
improvement:-8377 current_temperature:991.1999999999999 chance:2.136071293660344E-4
improvement:-11783 current_temperature:991.1 chance:6.866813327626082E-6
improvement:-7988 current_temperature:991.0 chance:3.157547023723408E-4
improvement:-7178 current_temperature:990.9 chance:7.145056385751381E-4
improvement:-9729 current_temperature:990.8000000000001 chance:5.438958314406292E-5
improvement:-8027 current_temperature:990.7 chance:3.028260915794868E-4
improvement:-3951 current_temperature:990.6 chance:0.018527636010900222
improvement:-10830 current_temperature:990.5 chance:1.7843490717558553E-5
improvement:-15482 current_temperature:990.4 chance:1.6258451934049806E-7
improvement:-6843 current_temperature:990.3 chance:9.977305935223169E-4
improvement:-5195 current_temperature:990.1999999999999 chance:0.005266365221477578
improvement:-4132 current_temperature:990.1 chance:0.015401107960181503
improvement:-9518 current_temperature:990.0 chance:6.677769675126546E-5
improvement:-10668 current_temperature:989.9 chance:2.0877341077811008E-5
improvement:-6380 current_temperature:989.8000000000001 chance:0.0015872590543916138
improvement:-9109 current_temperature:989.7 chance:1.0065626815667687E-4
improvement:-10455 current_temperature:989.6 chance:2.5806744206414372E-5
improvement:-8821 current_temperature:989.5 chance:1.344116657351088E-4
improvement:-6650 current_temperature:989.4 chance:0.0012050367686403372
improvement:-4614 current_temperature:989.3 chance:0.00942957954447811
improvement:-6854 current_temperature:989.1999999999999 chance:9.791444489298383E-4
improvement:-6882 current_temperature:989.1 chance:9.511484002858908E-4
improvement:-10859 current_temperature:989.0 chance:1.704288824323308E-5
improvement:-2566 current_temperature:988.9 chance:0.07466063460550185
improvement:-13355 current_temperature:988.8000000000001 chance:1.362389756235631E-6
improvement:-5780 current_temperature:988.7 chance:0.002891266945537225
iteration:115 time:1581258346224 best_value:481009 Knapsack: value:478681 Resources:[1094, 934] Inventory: in:[33, 51, 22, 85, 46, 6, 44, 59, 28, 27, 10, 78, 65, 49, 62, 3, 13, 76, 50, 89, 15, 80, 17, 81, 35, 73, 12, 96, 72, 24, 2, 52, 5, 1, 64, 7, 71, 74, 18, 75, 87, 70, 94, 99, 34, 42, 29, 79, 21, 4, 82, 48, 57, 39, 43, 60, 58, 0, 41, 8, 45, 9, 84, 61] out:[31, 56, 83, 93, 23, 54, 25, 30, 67, 53, 38, 55, 69, 66, 63, 11, 92, 86, 32, 37, 16, 19, 77, 98, 90, 97, 20, 36, 95, 14, 68, 40, 47, 91, 88, 26]
improvement:-3849 current_temperature:988.5 chance:0.020368240037617846
improvement:-5819 current_temperature:988.4 chance:0.0027744781761653075
improvement:-1041 current_temperature:988.3 chance:0.34877652565704964
