verbose:1
nr_items:100
dimensions:2
solver_name:simulated_annealing
nr_iterations:10000
nr_to_unpack:3
max_temperature:1000
Items:
  Item: value:8058 Resources:[5424, 5600]
Knapsack: value:0 Resources:[420000, 420000] Inventory: in:[] out:[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]
iteration:0 solve_begin_time:1581258365689
iteration:1 time:1581258365703 best_value:428784 Knapsack: value:428784 Resources:[1037, 2312] Inventory: in:[18, 72, 86, 81, 25, 69, 19, 3, 63, 33, 13, 46, 15, 53, 34, 28, 31, 82, 60, 88, 50, 26, 24, 76, 95, 66, 73, 92, 32, 38, 12, 67, 30, 42, 64, 74, 87, 51, 68, 62, 85, 93, 89, 70, 41, 16, 91, 27, 43, 11, 84, 52, 56, 14, 2, 45, 9, 40, 47, 0, 23, 59] out:[1, 4, 5, 6, 7, 8, 10, 17, 20, 21, 22, 29, 35, 36, 37, 39, 44, 48, 49, 54, 55, 57, 58, 61, 65, 71, 75, 77, 78, 79, 80, 83, 90, 94, 96, 97, 98, 99]
improvement:-3587 current_temperature:999.9 chance:0.02767132125494407
improvement:-3737 current_temperature:999.8000000000001 chance:0.023807668376429184
improvement:-5533 current_temperature:999.7 chance:0.003947549003444282
improvement:-6288 current_temperature:999.6 chance:0.001853802754822904
improvement:-2904 current_temperature:999.5 chance:0.05472400999047389
improvement:-3606 current_temperature:999.4 chance:0.027101535316946996
improvement:-2900 current_temperature:999.3 chance:0.05491155813157153
iteration:9 time:1581258365734 best_value:430967 Knapsack: value:430967 Resources:[1525, 2562] Inventory: in:[18, 72, 86, 81, 25, 69, 19, 63, 33, 13, 15, 53, 28, 82, 88, 26, 24, 76, 95, 66, 92, 32, 38, 12, 30, 87, 51, 68, 62, 85, 93, 89, 41, 91, 43, 52, 14, 2, 9, 40, 47, 23, 73, 70, 74, 50, 60, 34, 84, 45, 64, 27, 16, 42, 56, 59, 11, 0, 46, 55, 99, 58] out:[1, 5, 6, 7, 10, 17, 35, 36, 37, 39, 48, 54, 61, 71, 75, 77, 78, 79, 80, 83, 96, 97, 98, 90, 94, 20, 65, 8, 49, 29, 22, 57, 4, 44, 21, 3, 67, 31]
iteration:10 time:1581258365734 best_value:434583 Knapsack: value:434583 Resources:[5841, 2468] Inventory: in:[18, 72, 86, 81, 25, 69, 19, 63, 33, 13, 15, 53, 28, 82, 88, 26, 24, 76, 95, 66, 92, 32, 38, 12, 30, 87, 51, 68, 62, 85, 93, 41, 91, 43, 52, 2, 9, 40, 47, 73, 70, 74, 50, 60, 34, 84, 45, 64, 27, 16, 42, 56, 59, 11, 0, 46, 55, 99, 58, 4, 78, 48] out:[1, 5, 6, 7, 10, 17, 35, 36, 37, 39, 54, 61, 71, 75, 77, 79, 80, 83, 96, 97, 98, 90, 94, 20, 65, 8, 49, 29, 22, 57, 44, 21, 3, 67, 31, 89, 14, 23]
improvement:-6941 current_temperature:999.0 chance:9.606043426764658E-4
iteration:12 time:1581258365735 best_value:436352 Knapsack: value:436352 Resources:[8121, 4656] Inventory: in:[72, 86, 81, 25, 69, 19, 33, 13, 15, 53, 28, 82, 88, 26, 24, 76, 95, 66, 92, 32, 12, 30, 87, 51, 68, 62, 85, 93, 41, 43, 52, 2, 9, 40, 47, 73, 70, 74, 50, 60, 34, 45, 64, 27, 16, 42, 56, 59, 11, 0, 46, 55, 99, 58, 78, 48, 38, 18, 84, 65, 90, 5] out:[1, 6, 7, 10, 17, 35, 36, 37, 54, 61, 71, 75, 77, 79, 80, 83, 96, 97, 98, 94, 20, 8, 49, 29, 22, 57, 44, 21, 3, 67, 31, 89, 14, 23, 39, 4, 91, 63]
improvement:-6330 current_temperature:998.8000000000001 chance:0.0017685325816716004
improvement:-5895 current_temperature:998.7 chance:0.0027321307614450187
improvement:-1121 current_temperature:998.6 chance:0.32544181136555056
improvement:-7475 current_temperature:998.5 chance:5.607533872474833E-4
iteration:17 time:1581258365737 best_value:449013 Knapsack: value:449013 Resources:[7059, 748] Inventory: in:[72, 81, 25, 69, 19, 13, 15, 53, 28, 82, 26, 24, 95, 66, 92, 32, 12, 30, 87, 68, 62, 85, 41, 43, 52, 2, 47, 70, 74, 50, 60, 34, 45, 64, 27, 16, 42, 56, 11, 0, 55, 99, 58, 78, 38, 18, 90, 5, 84, 9, 76, 33, 51, 88, 65, 46, 73, 48, 59, 21, 4, 97, 10] out:[1, 6, 35, 36, 54, 61, 71, 75, 77, 80, 83, 96, 98, 94, 8, 29, 22, 44, 3, 31, 89, 14, 23, 39, 91, 63, 20, 49, 57, 17, 79, 67, 7, 37, 86, 93, 40]
iteration:18 time:1581258365738 best_value:451704 Knapsack: value:451704 Resources:[2037, 965] Inventory: in:[72, 69, 19, 13, 15, 53, 28, 82, 26, 24, 95, 66, 92, 32, 12, 30, 87, 68, 62, 85, 41, 43, 52, 2, 47, 70, 74, 50, 60, 45, 64, 27, 16, 42, 56, 11, 0, 55, 99, 58, 78, 38, 18, 90, 5, 84, 9, 76, 33, 51, 88, 65, 46, 73, 48, 59, 21, 4, 97, 10, 63, 94, 35] out:[1, 6, 36, 54, 61, 71, 75, 77, 80, 83, 96, 98, 8, 29, 22, 44, 3, 31, 89, 14, 23, 39, 91, 20, 49, 57, 17, 79, 67, 7, 37, 86, 93, 40, 25, 81, 34]
improvement:-6119 current_temperature:998.1999999999999 chance:0.002176506824778092
improvement:-5296 current_temperature:998.1 chance:0.004961329375240024
improvement:-9059 current_temperature:998.0 chance:1.142462548975672E-4
iteration:22 time:1581258365739 best_value:452368 Knapsack: value:452368 Resources:[4059, 244] Inventory: in:[72, 69, 13, 15, 53, 28, 82, 26, 24, 95, 92, 32, 12, 30, 87, 68, 62, 85, 41, 43, 52, 2, 47, 74, 50, 60, 45, 64, 27, 16, 56, 55, 99, 78, 38, 18, 90, 5, 84, 9, 76, 33, 51, 88, 46, 59, 21, 97, 10, 63, 35, 19, 73, 94, 58, 48, 0, 42, 70, 65, 71, 49, 57] out:[1, 6, 36, 54, 61, 75, 77, 96, 98, 8, 29, 22, 44, 3, 31, 89, 23, 39, 91, 79, 67, 7, 86, 93, 40, 25, 81, 34, 14, 20, 17, 83, 80, 37, 11, 66, 4]
iteration:23 time:1581258365740 best_value:454570 Knapsack: value:454570 Resources:[2924, 944] Inventory: in:[72, 69, 15, 53, 28, 82, 26, 24, 95, 92, 32, 12, 30, 87, 68, 62, 85, 41, 43, 52, 2, 47, 74, 50, 60, 45, 64, 27, 16, 56, 55, 78, 38, 18, 5, 84, 9, 76, 33, 51, 88, 46, 59, 21, 97, 10, 63, 35, 19, 73, 94, 58, 48, 0, 42, 70, 65, 71, 49, 57, 54, 89, 4] out:[1, 6, 36, 61, 75, 77, 96, 98, 8, 29, 22, 44, 3, 31, 23, 39, 91, 79, 67, 7, 86, 93, 40, 25, 81, 34, 14, 20, 17, 83, 80, 37, 11, 66, 90, 99, 13]
improvement:-8869 current_temperature:997.7 chance:1.3783603585809786E-4
improvement:-4965 current_temperature:997.6 chance:0.006895097223878337
improvement:-5077 current_temperature:997.5 chance:0.006159717820927429
improvement:-308 current_temperature:997.4 chance:0.7343255004913972
iteration:27 time:1581258365741 best_value:454570 Knapsack: value:454262 Resources:[7646, 3050] Inventory: in:[72, 69, 53, 28, 82, 24, 92, 30, 87, 62, 85, 41, 43, 52, 2, 47, 50, 60, 45, 64, 27, 16, 56, 78, 38, 18, 5, 84, 9, 76, 33, 51, 88, 46, 59, 21, 97, 10, 63, 35, 73, 94, 58, 48, 42, 70, 65, 71, 57, 54, 89, 4, 55, 68, 0, 15, 49, 95, 74, 19, 83, 77] out:[1, 6, 36, 61, 75, 96, 98, 8, 22, 44, 3, 31, 39, 91, 79, 67, 86, 40, 81, 34, 20, 80, 37, 11, 66, 90, 99, 13, 7, 17, 29, 14, 23, 25, 93, 32, 12, 26]
iteration:28 time:1581258365741 best_value:454737 Knapsack: value:454737 Resources:[5913, 589] Inventory: in:[69, 53, 28, 82, 24, 92, 30, 87, 62, 85, 41, 43, 52, 2, 47, 50, 60, 45, 64, 27, 16, 56, 78, 38, 18, 5, 84, 9, 76, 33, 51, 88, 46, 59, 21, 10, 63, 35, 73, 94, 58, 48, 42, 70, 65, 71, 57, 54, 89, 55, 68, 0, 15, 49, 95, 74, 19, 83, 77, 34, 31, 99] out:[1, 6, 36, 61, 75, 96, 98, 8, 22, 44, 3, 39, 91, 79, 67, 86, 40, 81, 20, 80, 37, 11, 66, 90, 13, 7, 17, 29, 14, 23, 25, 93, 32, 12, 26, 4, 97, 72]
improvement:-1589 current_temperature:997.1999999999999 chance:0.20322090436855322
improvement:-4412 current_temperature:997.1 chance:0.011976222983550187
iteration:31 time:1581258365742 best_value:456815 Knapsack: value:456815 Resources:[5533, 1136] Inventory: in:[69, 28, 82, 24, 92, 30, 87, 62, 85, 41, 43, 52, 2, 47, 60, 45, 64, 27, 16, 56, 78, 38, 18, 5, 84, 9, 76, 33, 51, 88, 46, 59, 10, 63, 73, 58, 48, 70, 71, 57, 54, 89, 55, 68, 0, 15, 49, 95, 74, 19, 83, 77, 99, 34, 50, 21, 42, 94, 53, 37, 61, 91] out:[1, 6, 36, 96, 98, 8, 22, 44, 3, 39, 79, 67, 86, 40, 81, 20, 80, 11, 66, 90, 13, 7, 29, 14, 23, 25, 93, 32, 12, 26, 4, 72, 97, 17, 75, 65, 31, 35]
improvement:-7774 current_temperature:996.9 chance:4.104836988006975E-4
improvement:-4330 current_temperature:996.8000000000001 chance:0.012985778504295876
improvement:-1822 current_temperature:996.7 chance:0.16072949098932207
improvement:-4306 current_temperature:996.6 chance:0.013290705173835383
improvement:-5374 current_temperature:996.5 chance:0.00454887621281672
iteration:37 time:1581258365744 best_value:456815 Knapsack: value:456815 Resources:[1834, 802] Inventory: in:[69, 28, 82, 24, 92, 30, 87, 62, 85, 2, 47, 45, 27, 56, 78, 38, 18, 5, 84, 9, 76, 33, 51, 46, 59, 10, 63, 48, 57, 89, 68, 0, 15, 49, 95, 74, 99, 34, 21, 42, 53, 37, 61, 91, 73, 83, 55, 64, 70, 94, 88, 77, 16, 52, 50, 60, 43, 54, 71, 23, 11, 41] out:[1, 6, 36, 96, 98, 8, 22, 44, 3, 39, 79, 67, 40, 90, 7, 29, 14, 25, 93, 12, 26, 4, 72, 97, 75, 31, 80, 81, 65, 17, 20, 86, 35, 32, 13, 66, 58, 19]
iteration:38 time:1581258365745 best_value:456952 Knapsack: value:456952 Resources:[3934, 3274] Inventory: in:[69, 28, 82, 24, 92, 30, 87, 62, 85, 2, 45, 27, 56, 78, 18, 5, 84, 9, 76, 33, 51, 46, 59, 10, 63, 48, 57, 89, 68, 0, 15, 49, 95, 74, 99, 34, 21, 42, 53, 37, 61, 91, 73, 83, 55, 64, 70, 94, 88, 77, 16, 52, 50, 43, 54, 71, 23, 11, 41, 38, 40, 58] out:[1, 6, 36, 96, 98, 8, 22, 44, 3, 39, 79, 67, 90, 7, 29, 14, 25, 93, 12, 26, 4, 72, 97, 75, 31, 80, 81, 65, 17, 20, 86, 35, 32, 13, 66, 19, 60, 47]
improvement:-7203 current_temperature:996.1999999999999 chance:7.241762122761318E-4
iteration:40 time:1581258365745 best_value:457059 Knapsack: value:457059 Resources:[2100, 1181] Inventory: in:[69, 28, 82, 24, 92, 30, 87, 62, 85, 2, 27, 56, 78, 18, 5, 84, 9, 76, 33, 51, 46, 59, 10, 63, 48, 57, 89, 68, 0, 15, 49, 95, 74, 99, 34, 21, 42, 53, 37, 61, 73, 83, 55, 64, 70, 94, 88, 77, 16, 50, 43, 54, 71, 11, 38, 40, 41, 52, 45, 13, 1, 19, 4] out:[6, 36, 96, 98, 8, 22, 44, 3, 39, 79, 67, 90, 7, 29, 14, 25, 93, 12, 26, 72, 97, 75, 80, 81, 17, 20, 86, 35, 32, 66, 60, 47, 31, 65, 58, 23, 91]
improvement:-12817 current_temperature:996.0 chance:2.578058670443442E-6
improvement:-8154 current_temperature:995.9 chance:2.7808908859594853E-4
improvement:-5761 current_temperature:995.8000000000001 chance:0.003072393889551117
improvement:-12829 current_temperature:995.7 chance:2.537318019528151E-6
improvement:-6955 current_temperature:995.6 chance:9.249811085283121E-4
improvement:-4441 current_temperature:995.5 chance:0.011549942310768752
improvement:-7112 current_temperature:995.4 chance:7.889036309131234E-4
iteration:48 time:1581258365748 best_value:457656 Knapsack: value:457656 Resources:[964, 2421] Inventory: in:[69, 28, 82, 24, 30, 87, 2, 78, 18, 84, 76, 33, 51, 59, 10, 63, 48, 57, 68, 0, 15, 49, 95, 34, 21, 37, 61, 73, 83, 64, 70, 94, 43, 54, 11, 40, 41, 52, 45, 1, 19, 4, 71, 5, 89, 53, 42, 92, 74, 50, 85, 46, 99, 88, 16, 9, 13, 77, 62, 27, 55, 3, 22] out:[36, 96, 8, 44, 79, 90, 7, 14, 25, 93, 12, 72, 97, 75, 80, 20, 86, 66, 65, 58, 23, 91, 47, 26, 39, 6, 29, 98, 17, 60, 35, 81, 32, 67, 31, 38, 56]
improvement:-16422 current_temperature:995.1999999999999 chance:6.817378107144451E-8
iteration:50 time:1581258365749 best_value:458058 Knapsack: value:458058 Resources:[3376, 2210] Inventory: in:[69, 82, 24, 30, 87, 2, 78, 18, 84, 76, 51, 59, 10, 63, 48, 68, 0, 15, 95, 34, 21, 37, 61, 73, 83, 64, 70, 94, 43, 54, 11, 40, 41, 52, 45, 1, 19, 4, 71, 5, 89, 53, 42, 92, 74, 50, 85, 46, 99, 88, 16, 13, 77, 62, 27, 55, 3, 33, 28, 9, 58, 93, 79] out:[36, 96, 8, 44, 7, 14, 25, 12, 72, 97, 75, 80, 20, 86, 66, 65, 23, 91, 47, 39, 6, 29, 98, 17, 60, 35, 81, 32, 67, 31, 38, 56, 90, 26, 57, 49, 22]
improvement:-7006 current_temperature:995.0 chance:8.750705641190761E-4
iteration:52 time:1581258365750 best_value:462412 Knapsack: value:462412 Resources:[6176, 179] Inventory: in:[69, 30, 87, 2, 78, 18, 84, 76, 51, 59, 10, 63, 48, 68, 0, 15, 95, 34, 21, 37, 61, 83, 64, 70, 94, 43, 54, 11, 40, 52, 45, 1, 19, 4, 71, 5, 89, 53, 42, 92, 74, 50, 85, 46, 99, 88, 16, 13, 77, 62, 27, 55, 3, 33, 28, 58, 79, 41, 93, 9, 7, 75, 72] out:[36, 96, 8, 44, 14, 25, 12, 97, 80, 20, 86, 65, 23, 91, 47, 39, 29, 98, 17, 60, 35, 81, 32, 67, 31, 38, 56, 90, 26, 57, 49, 22, 6, 66, 24, 73, 82]
iteration:53 time:1581258365750 best_value:463194 Knapsack: value:463194 Resources:[5404, 474] Inventory: in:[69, 30, 87, 2, 78, 18, 84, 76, 51, 59, 63, 48, 68, 0, 15, 95, 34, 21, 37, 61, 64, 70, 94, 43, 54, 40, 52, 45, 1, 19, 4, 71, 5, 89, 53, 42, 92, 74, 50, 85, 46, 99, 88, 16, 13, 77, 62, 27, 55, 3, 33, 28, 58, 79, 41, 93, 9, 7, 75, 72, 60, 26, 73] out:[36, 96, 8, 44, 14, 25, 12, 97, 80, 20, 86, 65, 23, 91, 47, 39, 29, 98, 17, 35, 81, 32, 67, 31, 38, 56, 90, 57, 49, 22, 6, 66, 24, 82, 83, 10, 11]
iteration:54 time:1581258365750 best_value:463309 Knapsack: value:463309 Resources:[4162, 230] Inventory: in:[69, 87, 2, 78, 18, 84, 76, 51, 59, 63, 48, 68, 15, 34, 21, 37, 61, 64, 70, 94, 43, 54, 40, 52, 45, 1, 19, 4, 71, 5, 89, 53, 42, 92, 74, 50, 85, 46, 99, 88, 16, 13, 77, 62, 27, 55, 3, 33, 28, 58, 79, 41, 93, 9, 7, 75, 72, 60, 26, 73, 90, 66, 23] out:[36, 96, 8, 44, 14, 25, 12, 97, 80, 20, 86, 65, 91, 47, 39, 29, 98, 17, 35, 81, 32, 67, 31, 38, 56, 57, 49, 22, 6, 24, 82, 83, 10, 11, 95, 30, 0]
improvement:-726 current_temperature:994.6 chance:0.48193709338440394
improvement:-1589 current_temperature:994.5 chance:0.20234364116583642
improvement:-5941 current_temperature:994.4 chance:0.00254288260148335
improvement:-3173 current_temperature:994.3 chance:0.041122914527661376
improvement:-6658 current_temperature:994.1999999999999 chance:0.001234805659820142
improvement:-12344 current_temperature:994.1 chance:4.048104363214979E-6
iteration:61 time:1581258365753 best_value:464316 Knapsack: value:464316 Resources:[7326, 940] Inventory: in:[69, 87, 2, 78, 18, 84, 76, 51, 59, 63, 48, 68, 15, 34, 37, 61, 64, 94, 43, 54, 52, 45, 19, 4, 42, 50, 85, 46, 99, 88, 16, 13, 77, 62, 27, 33, 28, 79, 9, 7, 75, 60, 26, 90, 66, 23, 73, 70, 21, 74, 72, 93, 1, 53, 92, 40, 3, 5, 41, 71, 10, 29, 0] out:[36, 96, 8, 14, 25, 97, 80, 20, 65, 39, 98, 17, 35, 81, 38, 57, 49, 22, 6, 24, 82, 83, 11, 95, 30, 86, 31, 56, 12, 47, 32, 91, 44, 67, 89, 58, 55]
improvement:-4607 current_temperature:993.9 chance:0.009703436492961567
improvement:-8287 current_temperature:993.8000000000001 chance:2.3908296326734203E-4
improvement:-7770 current_temperature:993.7 chance:4.0191845166311573E-4
improvement:-9355 current_temperature:993.6 chance:8.147147092874438E-5
improvement:-9009 current_temperature:993.5 chance:1.1530363317820367E-4
improvement:-3943 current_temperature:993.4 chance:0.018888600288892145
improvement:-4296 current_temperature:993.3 chance:0.013233849863227256
improvement:-5406 current_temperature:993.1999999999999 chance:0.004326430313713021
improvement:-16289 current_temperature:993.1 chance:7.527069100795532E-8
improvement:-5328 current_temperature:993.0 chance:0.004674846680535254
improvement:-3013 current_temperature:992.9 chance:0.04809652876958227
improvement:-7911 current_temperature:992.8000000000001 chance:3.4624211252997283E-4
improvement:-8537 current_temperature:992.7 chance:1.841465993118442E-4
iteration:75 time:1581258365757 best_value:465644 Knapsack: value:465644 Resources:[4597, 330] Inventory: in:[69, 2, 78, 18, 84, 51, 63, 68, 34, 37, 54, 52, 19, 4, 46, 16, 77, 27, 33, 28, 79, 9, 7, 75, 26, 66, 70, 21, 72, 93, 53, 92, 10, 40, 3, 64, 23, 42, 90, 59, 13, 62, 76, 0, 94, 41, 60, 29, 99, 87, 15, 1, 48, 73, 61, 43, 45, 71, 50, 74, 85, 91, 32] out:[96, 8, 65, 98, 35, 38, 49, 22, 24, 11, 95, 56, 12, 47, 44, 67, 55, 82, 25, 83, 39, 58, 36, 89, 30, 31, 86, 17, 81, 57, 80, 6, 97, 20, 14, 5, 88]
improvement:-2484 current_temperature:992.5 chance:0.08185787388286175
improvement:-4222 current_temperature:992.4 chance:0.014202561685325854
iteration:78 time:1581258365758 best_value:469754 Knapsack: value:469754 Resources:[7, 43] Inventory: in:[69, 2, 78, 18, 84, 51, 63, 68, 37, 54, 52, 19, 46, 77, 27, 28, 79, 9, 7, 75, 26, 66, 70, 21, 72, 93, 53, 92, 10, 40, 3, 64, 23, 42, 90, 59, 62, 76, 0, 94, 41, 60, 29, 99, 15, 1, 48, 73, 61, 43, 45, 71, 85, 91, 32, 50, 34, 87, 74, 4, 35, 24, 6] out:[96, 65, 98, 38, 49, 22, 95, 56, 12, 47, 44, 67, 55, 82, 25, 39, 36, 89, 30, 31, 86, 17, 81, 57, 80, 20, 14, 5, 88, 97, 58, 11, 83, 8, 33, 16, 13]
improvement:-5379 current_temperature:992.1999999999999 chance:0.004421456859220914
improvement:-12440 current_temperature:992.1 chance:3.5839014420959625E-6
improvement:-11055 current_temperature:992.0 chance:1.4459582335109428E-5
improvement:-13935 current_temperature:991.9 chance:7.919280925760591E-7
improvement:-17126 current_temperature:991.8000000000001 chance:3.167955638683899E-8
improvement:-7383 current_temperature:991.7 chance:5.844777925472055E-4
improvement:-4934 current_temperature:991.6 chance:0.006903017168101238
improvement:-1609 current_temperature:991.5 chance:0.19734659179987762
improvement:-5551 current_temperature:991.4 chance:0.0037009981948134102
iteration:88 time:1581258365761 best_value:470422 Knapsack: value:470422 Resources:[1591, 149] Inventory: in:[2, 78, 84, 63, 68, 19, 28, 79, 9, 75, 26, 66, 21, 72, 40, 3, 64, 23, 90, 62, 76, 41, 60, 29, 99, 15, 1, 43, 45, 71, 85, 32, 34, 4, 35, 24, 6, 46, 7, 61, 0, 87, 59, 54, 48, 37, 10, 91, 18, 70, 42, 93, 77, 73, 50, 27, 69, 94, 52, 92, 51, 33, 17] out:[96, 38, 49, 95, 56, 67, 55, 25, 39, 30, 86, 20, 14, 5, 58, 11, 83, 16, 13, 57, 81, 98, 65, 97, 47, 82, 80, 12, 88, 8, 36, 31, 89, 44, 22, 53, 74]
improvement:-3295 current_temperature:991.1999999999999 chance:0.03599938477751114
improvement:-5791 current_temperature:991.1 chance:0.0029001212739930573
improvement:-5946 current_temperature:991.0 chance:0.0024787521766663585
improvement:-8649 current_temperature:990.9 chance:1.619166759273433E-4
improvement:-9049 current_temperature:990.8000000000001 chance:1.0803840208982408E-4
improvement:-8785 current_temperature:990.7 chance:1.408989702784006E-4
improvement:-3175 current_temperature:990.6 chance:0.04055370211199772
iteration:96 time:1581258365763 best_value:473098 Knapsack: value:473098 Resources:[200, 162] Inventory: in:[78, 63, 19, 28, 79, 9, 75, 26, 66, 21, 72, 64, 90, 76, 41, 29, 99, 15, 43, 85, 34, 35, 24, 46, 7, 61, 87, 59, 54, 48, 37, 91, 77, 73, 50, 94, 52, 92, 51, 33, 17, 71, 60, 62, 23, 0, 1, 3, 42, 45, 4, 69, 10, 6, 68, 18, 70, 84, 93, 2, 27, 39, 13] out:[38, 49, 95, 55, 25, 86, 20, 14, 11, 83, 16, 57, 98, 47, 80, 12, 88, 36, 31, 89, 44, 22, 53, 74, 81, 65, 96, 56, 5, 8, 82, 67, 97, 58, 30, 32, 40]
improvement:-5970 current_temperature:990.4 chance:0.002410629099826649
improvement:-6682 current_temperature:990.3 chance:0.0011738688597621456
improvement:-5599 current_temperature:990.1999999999999 chance:0.003502027299141805
improvement:-2935 current_temperature:990.1 chance:0.051594147387364175
improvement:-10561 current_temperature:990.0 chance:2.3285568483510356E-5
improvement:-10723 current_temperature:989.9 chance:1.974900764168617E-5
improvement:-12054 current_temperature:989.8000000000001 chance:5.141231983135841E-6
improvement:-9089 current_temperature:989.7 chance:1.0271103610454588E-4
improvement:-3705 current_temperature:989.6 chance:0.02366076839965343
improvement:-3897 current_temperature:989.5 chance:0.0194802781253907
improvement:-9147 current_temperature:989.4 chance:9.659370660744815E-5
improvement:-6941 current_temperature:989.3 chance:8.973433707698233E-4
improvement:-4642 current_temperature:989.1999999999999 chance:0.009162090055674468
improvement:-3215 current_temperature:989.1 chance:0.0387575507713139
improvement:-6941 current_temperature:989.0 chance:8.954356465234923E-4
