verbose:1
nr_items:100
dimensions:2
solver_name:simulated_annealing
nr_iterations:10000
nr_to_unpack:3
max_temperature:1000
Items:
  Item: value:8058 Resources:[5424, 5600]
Knapsack: value:0 Resources:[420000, 420000] Inventory: in:[] out:[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]
iteration:0 solve_begin_time:1581258363790
iteration:1 time:1581258363806 best_value:430307 Knapsack: value:430307 Resources:[7870, 1969] Inventory: in:[23, 24, 4, 79, 96, 11, 70, 28, 61, 75, 43, 69, 97, 94, 77, 72, 20, 14, 8, 7, 17, 5, 49, 66, 67, 32, 3, 73, 89, 38, 21, 35, 19, 63, 78, 0, 80, 55, 13, 27, 47, 53, 48, 42, 60, 81, 71, 52, 1, 92, 57, 33, 65, 46, 87, 74, 83, 6, 62, 84] out:[2, 9, 10, 12, 15, 16, 18, 22, 25, 26, 29, 30, 31, 34, 36, 37, 39, 40, 41, 44, 45, 50, 51, 54, 56, 58, 59, 64, 68, 76, 82, 85, 86, 88, 90, 91, 93, 95, 98, 99]
iteration:2 time:1581258363825 best_value:438097 Knapsack: value:438097 Resources:[4856, 2774] Inventory: in:[23, 24, 4, 79, 96, 11, 70, 28, 61, 75, 43, 69, 97, 94, 77, 72, 20, 14, 8, 7, 17, 49, 66, 32, 3, 73, 89, 38, 21, 35, 19, 63, 78, 0, 80, 13, 27, 47, 53, 48, 42, 60, 81, 71, 52, 1, 92, 57, 33, 65, 46, 87, 74, 83, 6, 62, 84, 5, 76, 98, 54] out:[2, 9, 10, 12, 15, 16, 18, 22, 25, 26, 29, 30, 31, 34, 36, 37, 39, 40, 41, 44, 45, 50, 51, 56, 58, 59, 64, 68, 82, 85, 86, 88, 90, 91, 93, 95, 99, 55, 67]
improvement:-179 current_temperature:999.8000000000001 chance:0.8360759613541227
iteration:3 time:1581258363833 best_value:438097 Knapsack: value:437918 Resources:[1701, 4053] Inventory: in:[23, 24, 4, 79, 96, 11, 70, 28, 61, 75, 43, 69, 97, 94, 77, 72, 20, 14, 8, 7, 17, 49, 3, 73, 89, 38, 21, 35, 19, 63, 0, 80, 13, 27, 47, 53, 48, 42, 60, 81, 71, 52, 1, 92, 57, 33, 65, 46, 87, 74, 83, 6, 62, 84, 5, 76, 98, 54, 30, 18, 86] out:[2, 9, 10, 12, 15, 16, 22, 25, 26, 29, 31, 34, 36, 37, 39, 40, 41, 44, 45, 50, 51, 56, 58, 59, 64, 68, 82, 85, 88, 90, 91, 93, 95, 99, 55, 67, 78, 32, 66]
iteration:4 time:1581258363834 best_value:439044 Knapsack: value:439044 Resources:[1227, 44] Inventory: in:[23, 24, 4, 79, 96, 11, 28, 61, 75, 43, 69, 97, 94, 77, 72, 20, 14, 8, 7, 17, 49, 3, 73, 89, 38, 35, 19, 63, 0, 80, 13, 27, 47, 53, 48, 42, 60, 81, 71, 52, 1, 92, 33, 65, 46, 87, 74, 83, 6, 62, 84, 5, 76, 98, 54, 30, 18, 86, 26, 66, 64] out:[2, 9, 10, 12, 15, 16, 22, 25, 29, 31, 34, 36, 37, 39, 40, 41, 44, 45, 50, 51, 56, 58, 59, 68, 82, 85, 88, 90, 91, 93, 95, 99, 55, 67, 78, 32, 21, 70, 57]
iteration:5 time:1581258363834 best_value:442028 Knapsack: value:442028 Resources:[801, 465] Inventory: in:[23, 24, 4, 79, 96, 11, 28, 61, 75, 43, 69, 97, 94, 77, 72, 20, 14, 8, 7, 17, 49, 3, 73, 89, 35, 19, 63, 0, 80, 13, 47, 53, 48, 42, 60, 81, 71, 52, 1, 92, 33, 46, 87, 74, 83, 6, 62, 84, 5, 76, 98, 54, 30, 18, 86, 26, 66, 64, 65, 59, 2] out:[9, 10, 12, 15, 16, 22, 25, 29, 31, 34, 36, 37, 39, 40, 41, 44, 45, 50, 51, 56, 58, 68, 82, 85, 88, 90, 91, 93, 95, 99, 55, 67, 78, 32, 21, 70, 57, 27, 38]
improvement:-9593 current_temperature:999.5 chance:6.787797843802488E-5
iteration:7 time:1581258363836 best_value:443266 Knapsack: value:443266 Resources:[1334, 192] Inventory: in:[23, 24, 79, 96, 11, 28, 61, 75, 43, 69, 77, 72, 20, 14, 8, 7, 17, 49, 3, 73, 89, 19, 63, 0, 80, 13, 47, 53, 48, 42, 60, 81, 71, 52, 1, 92, 33, 46, 87, 74, 83, 6, 62, 84, 5, 76, 98, 54, 30, 18, 86, 26, 66, 65, 2, 64, 59, 35, 36, 4, 38] out:[9, 10, 12, 15, 16, 22, 25, 29, 31, 34, 37, 39, 40, 41, 45, 50, 51, 56, 58, 68, 82, 85, 88, 90, 91, 93, 95, 99, 55, 67, 32, 21, 70, 57, 27, 44, 78, 94, 97]
improvement:-8514 current_temperature:999.3 chance:1.9944661034224933E-4
improvement:-2871 current_temperature:999.1999999999999 chance:0.05651220542655194
improvement:-4612 current_temperature:999.1 chance:0.00989075754626602
improvement:-6689 current_temperature:999.0 chance:0.0012362215410263342
improvement:-3028 current_temperature:998.9 chance:0.04825120545843562
improvement:-378 current_temperature:998.8000000000001 chance:0.6849193773308796
iteration:13 time:1581258363839 best_value:443266 Knapsack: value:442888 Resources:[1465, 2762] Inventory: in:[24, 96, 28, 61, 43, 69, 77, 20, 14, 8, 7, 49, 3, 73, 19, 63, 0, 80, 47, 48, 81, 52, 1, 92, 33, 87, 83, 6, 62, 5, 76, 98, 54, 30, 18, 86, 26, 66, 65, 2, 64, 35, 36, 4, 38, 11, 46, 74, 53, 59, 71, 17, 13, 84, 60, 79, 89, 72, 68, 37, 10] out:[9, 12, 15, 16, 29, 34, 39, 50, 51, 56, 58, 82, 85, 88, 90, 93, 95, 99, 55, 21, 70, 57, 27, 44, 78, 94, 97, 91, 32, 22, 31, 45, 40, 67, 25, 41, 75, 23, 42]
improvement:-3437 current_temperature:998.7 chance:0.0320174594842208
improvement:-5882 current_temperature:998.6 chance:0.002766295150315845
improvement:-1837 current_temperature:998.5 chance:0.1588556041374122
improvement:-9812 current_temperature:998.4 chance:5.393535495616865E-5
iteration:18 time:1581258363841 best_value:445683 Knapsack: value:445683 Resources:[920, 4731] Inventory: in:[24, 96, 61, 43, 69, 20, 14, 8, 49, 73, 63, 0, 80, 47, 48, 81, 52, 1, 92, 33, 87, 83, 6, 5, 76, 98, 54, 18, 86, 26, 66, 65, 2, 64, 35, 36, 4, 38, 11, 46, 74, 59, 13, 84, 60, 89, 68, 37, 3, 79, 77, 10, 17, 71, 28, 7, 72, 62, 44, 15, 70, 45] out:[9, 12, 29, 34, 39, 51, 56, 58, 85, 90, 93, 95, 99, 55, 57, 27, 78, 94, 97, 22, 31, 40, 67, 25, 41, 75, 23, 42, 50, 32, 82, 88, 21, 91, 16, 30, 53, 19]
iteration:19 time:1581258363841 best_value:448785 Knapsack: value:448785 Resources:[132, 2437] Inventory: in:[24, 96, 61, 43, 69, 20, 14, 8, 49, 73, 63, 0, 80, 47, 48, 81, 52, 1, 92, 33, 87, 83, 6, 5, 76, 98, 54, 18, 86, 26, 66, 65, 2, 64, 35, 36, 4, 38, 11, 46, 74, 59, 13, 60, 89, 68, 37, 3, 79, 77, 10, 71, 28, 7, 72, 62, 44, 70, 45, 9, 84, 25] out:[12, 29, 34, 39, 51, 56, 58, 85, 90, 93, 95, 99, 55, 57, 27, 78, 94, 97, 22, 31, 40, 67, 41, 75, 23, 42, 50, 32, 82, 88, 21, 91, 16, 30, 53, 19, 15, 17]
improvement:-15255 current_temperature:998.1 chance:2.3026392742119897E-7
iteration:21 time:1581258363842 best_value:454358 Knapsack: value:454358 Resources:[3144, 3306] Inventory: in:[24, 96, 61, 43, 69, 20, 14, 8, 49, 73, 63, 0, 47, 48, 81, 52, 92, 33, 87, 6, 5, 76, 98, 54, 18, 86, 26, 66, 65, 2, 64, 35, 36, 38, 11, 46, 74, 59, 13, 60, 89, 68, 37, 79, 77, 10, 71, 28, 7, 72, 62, 44, 70, 45, 84, 25, 9, 3, 1, 58, 40, 21] out:[12, 29, 34, 39, 51, 56, 85, 90, 93, 95, 99, 55, 57, 27, 78, 94, 22, 31, 67, 41, 75, 23, 42, 50, 32, 82, 88, 91, 16, 30, 53, 19, 15, 17, 97, 80, 4, 83]
improvement:-3029 current_temperature:997.9 chance:0.04805667256926714
improvement:-4338 current_temperature:997.8000000000001 chance:0.012938283593038084
improvement:-2503 current_temperature:997.7 chance:0.08136824672968293
improvement:-10561 current_temperature:997.6 chance:2.5256995838509084E-5
improvement:-9102 current_temperature:997.5 chance:1.0892924335248817E-4
improvement:-8861 current_temperature:997.4 chance:1.3857502856744536E-4
improvement:-6868 current_temperature:997.3 chance:0.0010213869675113616
improvement:-1860 current_temperature:997.1999999999999 chance:0.1548617302106104
iteration:29 time:1581258363845 best_value:454358 Knapsack: value:452498 Resources:[1305, 535] Inventory: in:[96, 61, 43, 69, 20, 14, 49, 73, 63, 0, 47, 52, 92, 33, 5, 76, 98, 86, 26, 65, 2, 64, 36, 38, 11, 59, 89, 68, 79, 77, 71, 28, 7, 72, 62, 44, 70, 45, 84, 9, 1, 58, 40, 3, 37, 18, 74, 48, 8, 60, 54, 81, 6, 87, 13, 66, 46, 21, 25, 67, 55, 42] out:[29, 34, 51, 85, 93, 95, 99, 27, 78, 31, 41, 23, 50, 32, 82, 88, 91, 17, 97, 80, 4, 83, 15, 56, 22, 19, 53, 12, 39, 90, 30, 57, 94, 75, 16, 10, 35, 24]
iteration:30 time:1581258363846 best_value:454358 Knapsack: value:453566 Resources:[3572, 4632] Inventory: in:[96, 61, 43, 69, 20, 14, 49, 63, 0, 47, 52, 92, 5, 76, 98, 86, 26, 65, 2, 64, 36, 38, 11, 59, 89, 68, 79, 77, 71, 28, 7, 72, 62, 44, 70, 45, 84, 9, 1, 58, 40, 3, 37, 18, 74, 48, 8, 54, 81, 6, 87, 13, 66, 46, 21, 25, 67, 55, 42, 10, 85, 33] out:[29, 34, 51, 93, 95, 99, 27, 78, 31, 41, 23, 50, 32, 82, 88, 91, 17, 97, 80, 4, 83, 15, 56, 22, 19, 53, 12, 39, 90, 30, 57, 94, 75, 16, 35, 24, 60, 73]
iteration:31 time:1581258363846 best_value:455846 Knapsack: value:455846 Resources:[2870, 3142] Inventory: in:[61, 69, 20, 14, 49, 63, 47, 52, 92, 5, 76, 98, 86, 26, 65, 2, 64, 36, 38, 11, 59, 89, 68, 79, 77, 71, 28, 7, 72, 62, 44, 70, 45, 84, 9, 1, 58, 40, 3, 37, 18, 74, 48, 8, 54, 81, 6, 87, 13, 66, 46, 21, 25, 67, 55, 42, 10, 85, 33, 75, 23, 24] out:[29, 34, 51, 93, 95, 99, 27, 78, 31, 41, 50, 32, 82, 88, 91, 17, 97, 80, 4, 83, 15, 56, 22, 19, 53, 12, 39, 90, 30, 57, 94, 16, 35, 60, 73, 0, 43, 96]
iteration:32 time:1581258363847 best_value:457132 Knapsack: value:457132 Resources:[1125, 1883] Inventory: in:[61, 69, 20, 14, 49, 63, 47, 52, 92, 5, 76, 98, 86, 26, 2, 64, 36, 38, 11, 59, 89, 68, 79, 77, 71, 28, 7, 72, 62, 44, 70, 45, 84, 9, 58, 40, 3, 37, 18, 74, 48, 8, 54, 6, 87, 13, 66, 46, 21, 25, 67, 55, 42, 10, 85, 33, 75, 23, 24, 1, 83, 41] out:[29, 34, 51, 93, 95, 99, 27, 78, 31, 50, 32, 82, 88, 91, 17, 97, 80, 4, 15, 56, 22, 19, 53, 12, 39, 90, 30, 57, 94, 16, 35, 60, 73, 0, 43, 96, 81, 65]
improvement:-969 current_temperature:996.8000000000001 chance:0.3782837307748998
iteration:33 time:1581258363847 best_value:457132 Knapsack: value:456163 Resources:[1245, 3909] Inventory: in:[61, 69, 20, 14, 49, 63, 47, 52, 92, 5, 76, 98, 86, 26, 2, 64, 36, 38, 11, 59, 89, 68, 79, 77, 71, 28, 72, 62, 44, 70, 45, 84, 9, 58, 40, 3, 18, 74, 48, 8, 54, 6, 87, 13, 66, 46, 21, 67, 55, 42, 10, 85, 33, 75, 23, 24, 1, 83, 41, 94, 93, 22] out:[29, 34, 51, 95, 99, 27, 78, 31, 50, 32, 82, 88, 91, 17, 97, 80, 4, 15, 56, 19, 53, 12, 39, 90, 30, 57, 16, 35, 60, 73, 0, 43, 96, 81, 65, 7, 37, 25]
iteration:34 time:1581258363847 best_value:457132 Knapsack: value:456695 Resources:[2951, 4108] Inventory: in:[61, 69, 20, 14, 49, 63, 47, 52, 92, 5, 76, 98, 26, 2, 64, 36, 38, 11, 59, 89, 68, 79, 77, 71, 28, 72, 62, 44, 70, 45, 84, 9, 58, 40, 3, 18, 74, 48, 8, 54, 6, 87, 13, 66, 46, 21, 67, 55, 42, 10, 85, 33, 75, 24, 1, 41, 94, 93, 22, 12, 30, 86] out:[29, 34, 51, 95, 99, 27, 78, 31, 50, 32, 82, 88, 91, 17, 97, 80, 4, 15, 56, 19, 53, 39, 90, 57, 16, 35, 60, 73, 0, 43, 96, 81, 65, 7, 37, 25, 23, 83]
iteration:35 time:1581258363848 best_value:460755 Knapsack: value:460755 Resources:[487, 4014] Inventory: in:[69, 20, 49, 63, 47, 52, 92, 5, 76, 98, 26, 2, 64, 36, 38, 11, 59, 89, 68, 77, 71, 28, 72, 62, 44, 70, 45, 84, 9, 58, 40, 3, 18, 74, 48, 8, 54, 6, 87, 13, 66, 46, 21, 67, 55, 42, 10, 85, 33, 75, 24, 1, 41, 94, 93, 22, 12, 30, 86, 78, 88, 7] out:[29, 34, 51, 95, 99, 27, 31, 50, 32, 82, 91, 17, 97, 80, 4, 15, 56, 19, 53, 39, 90, 57, 16, 35, 60, 73, 0, 43, 96, 81, 65, 37, 25, 23, 83, 61, 14, 79]
improvement:-347 current_temperature:996.5 chance:0.7059444229088243
improvement:-2521 current_temperature:996.4 chance:0.07965038649629763
iteration:37 time:1581258363849 best_value:460755 Knapsack: value:458234 Resources:[2230, 4944] Inventory: in:[69, 20, 63, 47, 52, 92, 5, 76, 98, 26, 2, 64, 36, 38, 11, 59, 89, 77, 71, 28, 72, 62, 44, 70, 84, 9, 58, 40, 3, 18, 74, 48, 8, 54, 6, 87, 13, 66, 46, 21, 67, 55, 42, 10, 85, 33, 75, 24, 1, 41, 94, 12, 30, 86, 78, 7, 49, 93, 45, 61, 56, 34] out:[29, 95, 99, 27, 31, 50, 32, 82, 91, 17, 97, 80, 4, 15, 19, 53, 39, 90, 57, 35, 60, 73, 0, 43, 96, 81, 65, 37, 25, 23, 83, 14, 79, 51, 16, 68, 22, 88]
improvement:-2552 current_temperature:996.3 chance:0.07719060960223889
improvement:-207 current_temperature:996.1999999999999 chance:0.8123779426597507
iteration:39 time:1581258363849 best_value:460755 Knapsack: value:458027 Resources:[219, 2545] Inventory: in:[69, 20, 63, 47, 52, 92, 5, 76, 98, 26, 2, 64, 36, 38, 11, 59, 89, 77, 71, 28, 72, 44, 70, 84, 9, 58, 40, 3, 18, 74, 48, 8, 54, 6, 87, 13, 66, 46, 21, 67, 55, 10, 85, 33, 75, 24, 1, 41, 94, 12, 30, 78, 7, 45, 61, 34, 56, 49, 86, 97, 42, 17] out:[29, 99, 27, 31, 50, 32, 91, 80, 4, 15, 19, 53, 39, 90, 57, 35, 60, 73, 43, 96, 81, 65, 37, 25, 23, 83, 14, 79, 51, 16, 68, 22, 88, 82, 0, 95, 62, 93]
improvement:-9645 current_temperature:996.1 chance:6.23490093297444E-5
improvement:-7982 current_temperature:996.0 chance:3.3078027495603724E-4
improvement:-2032 current_temperature:995.9 chance:0.12998119425807445
iteration:42 time:1581258363851 best_value:460755 Knapsack: value:455995 Resources:[2206, 1376] Inventory: in:[69, 20, 63, 47, 52, 92, 5, 76, 98, 26, 2, 64, 36, 38, 11, 59, 89, 71, 28, 44, 70, 84, 9, 58, 40, 3, 18, 74, 48, 8, 54, 6, 87, 13, 46, 21, 67, 55, 10, 75, 1, 41, 94, 12, 30, 78, 7, 61, 56, 49, 86, 42, 17, 24, 34, 33, 97, 45, 72, 23, 79, 85] out:[99, 27, 31, 50, 32, 91, 80, 4, 15, 19, 53, 39, 57, 35, 60, 73, 43, 81, 65, 37, 25, 83, 14, 51, 68, 22, 88, 82, 0, 95, 62, 93, 90, 29, 96, 16, 77, 66]
improvement:-897 current_temperature:995.8000000000001 chance:0.40625132255754176
improvement:-1108 current_temperature:995.7 chance:0.32864242433618607
improvement:-1003 current_temperature:995.6 chance:0.36515523885152157
improvement:-361 current_temperature:995.5 chance:0.6958425654540706
iteration:46 time:1581258363852 best_value:460755 Knapsack: value:455634 Resources:[1215, 10774] Inventory: in:[63, 52, 92, 5, 76, 98, 26, 2, 36, 38, 11, 59, 89, 71, 70, 84, 9, 58, 40, 3, 18, 74, 8, 6, 87, 13, 46, 21, 55, 10, 75, 41, 94, 30, 78, 7, 56, 49, 86, 42, 17, 24, 34, 33, 97, 45, 72, 23, 79, 85, 44, 54, 12, 20, 28, 61, 47, 67, 64, 62, 51, 73] out:[99, 31, 32, 91, 80, 4, 15, 19, 53, 39, 57, 35, 60, 43, 81, 65, 37, 25, 83, 14, 82, 93, 90, 29, 96, 77, 66, 22, 27, 88, 68, 16, 0, 50, 95, 48, 1, 69]
improvement:-4803 current_temperature:995.4 chance:0.008024981613307895
iteration:48 time:1581258363853 best_value:460755 Knapsack: value:456866 Resources:[324, 14198] Inventory: in:[63, 52, 92, 5, 76, 98, 26, 2, 36, 38, 11, 59, 89, 71, 70, 84, 9, 58, 40, 3, 18, 74, 6, 87, 13, 46, 55, 10, 75, 41, 94, 78, 7, 49, 86, 42, 17, 34, 33, 97, 45, 72, 23, 79, 85, 44, 54, 12, 20, 28, 47, 67, 64, 62, 51, 73, 8, 21, 56, 65, 99, 0] out:[31, 32, 91, 80, 4, 15, 19, 53, 39, 35, 60, 81, 37, 25, 83, 14, 82, 93, 90, 29, 96, 77, 66, 22, 27, 88, 68, 50, 95, 48, 1, 69, 16, 57, 43, 30, 61, 24]
improvement:-4836 current_temperature:995.1999999999999 chance:0.007755719104167703
iteration:50 time:1581258363854 best_value:460755 Knapsack: value:459447 Resources:[75, 10576] Inventory: in:[63, 52, 92, 5, 76, 98, 26, 36, 38, 11, 59, 89, 71, 70, 84, 9, 58, 40, 3, 18, 74, 6, 13, 46, 55, 10, 75, 41, 94, 78, 7, 49, 42, 17, 34, 33, 97, 45, 72, 23, 85, 54, 12, 20, 28, 47, 67, 64, 62, 51, 73, 8, 21, 56, 99, 0, 79, 86, 87, 24, 68, 82] out:[31, 91, 80, 4, 15, 19, 53, 39, 35, 60, 81, 37, 25, 83, 14, 93, 90, 29, 96, 77, 66, 22, 27, 88, 95, 48, 1, 69, 16, 57, 43, 61, 32, 50, 30, 44, 2, 65]
iteration:51 time:1581258363854 best_value:462433 Knapsack: value:462433 Resources:[1460, 4675] Inventory: in:[52, 5, 76, 98, 26, 36, 38, 11, 59, 89, 71, 70, 84, 58, 40, 3, 18, 74, 6, 13, 46, 55, 10, 75, 41, 94, 78, 7, 49, 42, 17, 34, 33, 97, 45, 72, 23, 85, 54, 12, 20, 28, 47, 67, 64, 62, 51, 73, 8, 21, 56, 99, 0, 79, 86, 87, 24, 68, 82, 32, 57, 30, 81] out:[31, 91, 80, 4, 15, 19, 53, 39, 35, 60, 37, 25, 83, 14, 93, 90, 29, 96, 77, 66, 22, 27, 88, 95, 48, 1, 69, 16, 43, 61, 50, 44, 2, 65, 92, 9, 63]
improvement:-8781 current_temperature:994.9 chance:1.4686266426303373E-4
improvement:-10945 current_temperature:994.8000000000001 chance:1.666480579398122E-5
improvement:-9558 current_temperature:994.7 chance:6.712679161479244E-5
improvement:-3942 current_temperature:994.6 chance:0.01899836468342691
improvement:-3807 current_temperature:994.5 chance:0.021751897178744213
improvement:-10465 current_temperature:994.4 chance:2.6885215541442592E-5
improvement:-1455 current_temperature:994.3 chance:0.23146165786403844
iteration:59 time:1581258363857 best_value:463671 Knapsack: value:463671 Resources:[407, 1864] Inventory: in:[76, 98, 26, 36, 89, 70, 84, 58, 40, 18, 6, 46, 10, 75, 41, 78, 49, 17, 34, 97, 45, 23, 85, 12, 20, 28, 47, 62, 51, 73, 21, 56, 99, 0, 79, 86, 24, 68, 82, 32, 57, 30, 7, 52, 54, 87, 33, 64, 94, 59, 13, 5, 67, 11, 42, 72, 55, 8, 3, 81, 91, 48, 38] out:[80, 4, 53, 39, 83, 14, 93, 90, 29, 96, 77, 66, 27, 88, 1, 69, 16, 43, 61, 44, 2, 92, 25, 31, 95, 22, 9, 37, 15, 63, 19, 60, 35, 65, 50, 74, 71]
improvement:-11851 current_temperature:994.1 chance:6.647060163617203E-6
improvement:-5434 current_temperature:994.0 chance:0.0042247262852451355
improvement:-8546 current_temperature:993.9 chance:1.8439127780911217E-4
improvement:-7456 current_temperature:993.8000000000001 chance:5.516947814868516E-4
improvement:-2314 current_temperature:993.7 chance:0.0974251756399222
improvement:-12136 current_temperature:993.6 chance:4.959673269749374E-6
improvement:-10810 current_temperature:993.5 chance:1.8817472891880917E-5
iteration:67 time:1581258363860 best_value:463672 Knapsack: value:463672 Resources:[659, 802] Inventory: in:[76, 98, 26, 36, 84, 58, 18, 46, 10, 75, 49, 17, 34, 45, 12, 20, 28, 62, 51, 73, 21, 56, 99, 0, 86, 24, 57, 30, 7, 52, 64, 94, 59, 13, 5, 67, 11, 42, 72, 81, 91, 48, 38, 41, 3, 79, 23, 89, 68, 87, 97, 78, 40, 6, 70, 82, 54, 8, 33, 85, 63, 29, 61] out:[80, 39, 83, 14, 93, 90, 96, 66, 27, 88, 1, 69, 44, 2, 92, 31, 95, 37, 15, 19, 35, 65, 50, 74, 71, 53, 60, 25, 43, 9, 77, 16, 4, 22, 47, 55, 32]
iteration:68 time:1581258363860 best_value:467361 Knapsack: value:467361 Resources:[1197, 697] Inventory: in:[76, 98, 26, 36, 84, 58, 18, 46, 10, 75, 49, 17, 34, 45, 12, 20, 28, 62, 51, 73, 21, 56, 99, 0, 86, 24, 57, 30, 7, 52, 94, 59, 5, 11, 42, 72, 81, 91, 48, 38, 41, 3, 79, 23, 89, 68, 87, 97, 78, 40, 6, 70, 82, 54, 8, 33, 85, 63, 29, 61, 65, 64, 80] out:[39, 83, 14, 93, 90, 96, 66, 27, 88, 1, 69, 44, 2, 92, 31, 95, 37, 15, 19, 35, 50, 74, 71, 53, 60, 25, 43, 9, 77, 16, 4, 22, 47, 55, 32, 67, 13]
improvement:-6769 current_temperature:993.1999999999999 chance:0.001096815452039824
improvement:-4239 current_temperature:993.1 chance:0.014003439219293836
improvement:-11871 current_temperature:993.0 chance:6.429056404105129E-6
improvement:-12013 current_temperature:992.9 chance:5.565619795075552E-6
improvement:-3785 current_temperature:992.8000000000001 chance:0.022093990348080277
