verbose:1
nr_items:100
dimensions:2
solver_name:simulated_annealing
nr_iterations:10000
nr_to_unpack:3
max_temperature:1000
Items:
  Item: value:8058 Resources:[5424, 5600]
Knapsack: value:0 Resources:[420000, 420000] Inventory: in:[] out:[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]
iteration:0 solve_begin_time:1581258353999
iteration:1 time:1581258354014 best_value:423484 Knapsack: value:423484 Resources:[4209, 704] Inventory: in:[51, 45, 17, 23, 13, 52, 73, 88, 50, 64, 37, 48, 47, 62, 78, 90, 59, 8, 60, 16, 40, 34, 41, 22, 94, 70, 7, 63, 84, 76, 75, 93, 27, 68, 42, 29, 30, 21, 9, 69, 72, 98, 67, 4, 18, 25, 71, 6, 83, 32, 39, 14, 57, 65, 20, 36, 80, 19, 35, 55, 46] out:[0, 1, 2, 3, 5, 10, 11, 12, 15, 24, 26, 28, 31, 33, 38, 43, 44, 49, 53, 54, 56, 58, 61, 66, 74, 77, 79, 81, 82, 85, 86, 87, 89, 91, 92, 95, 96, 97, 99]
iteration:2 time:1581258354034 best_value:427948 Knapsack: value:427948 Resources:[8287, 2686] Inventory: in:[51, 45, 17, 23, 13, 52, 73, 88, 50, 64, 37, 48, 47, 62, 78, 90, 59, 8, 60, 16, 40, 34, 41, 22, 94, 70, 7, 63, 84, 76, 75, 93, 27, 68, 42, 29, 30, 21, 9, 72, 98, 67, 4, 18, 25, 71, 6, 83, 32, 14, 57, 65, 20, 36, 80, 19, 55, 46, 79, 39, 5] out:[0, 1, 2, 3, 10, 11, 12, 15, 24, 26, 28, 31, 33, 38, 43, 44, 49, 53, 54, 56, 58, 61, 66, 74, 77, 81, 82, 85, 86, 87, 89, 91, 92, 95, 96, 97, 99, 35, 69]
iteration:3 time:1581258354035 best_value:433103 Knapsack: value:433103 Resources:[7339, 1860] Inventory: in:[51, 45, 17, 23, 13, 52, 88, 50, 64, 37, 48, 47, 62, 78, 90, 59, 60, 16, 40, 34, 41, 22, 94, 70, 7, 63, 84, 76, 75, 93, 68, 42, 29, 30, 21, 9, 72, 98, 67, 4, 18, 25, 71, 6, 83, 32, 14, 57, 65, 20, 36, 80, 19, 55, 46, 79, 39, 5, 56, 85, 0] out:[1, 2, 3, 10, 11, 12, 15, 24, 26, 28, 31, 33, 38, 43, 44, 49, 53, 54, 58, 61, 66, 74, 77, 81, 82, 86, 87, 89, 91, 92, 95, 96, 97, 99, 35, 69, 27, 8, 73]
improvement:-3588 current_temperature:999.7 chance:0.027623823093087658
iteration:5 time:1581258354043 best_value:438757 Knapsack: value:438757 Resources:[255, 1862] Inventory: in:[51, 45, 17, 23, 13, 52, 88, 50, 64, 37, 48, 78, 90, 59, 60, 16, 40, 34, 41, 22, 94, 70, 7, 63, 84, 76, 75, 93, 68, 42, 29, 30, 9, 72, 98, 67, 4, 18, 6, 83, 32, 14, 57, 65, 20, 36, 19, 55, 46, 79, 39, 5, 56, 85, 0, 62, 25, 21, 1, 89, 26, 61] out:[2, 3, 10, 11, 12, 24, 28, 31, 33, 38, 43, 44, 49, 53, 54, 58, 66, 74, 77, 81, 82, 87, 91, 92, 95, 96, 97, 35, 69, 27, 8, 73, 86, 15, 99, 80, 71, 47]
improvement:-8008 current_temperature:999.5 chance:3.3145914359709064E-4
improvement:-8302 current_temperature:999.4 chance:2.4678718534604395E-4
improvement:-9895 current_temperature:999.3 chance:5.0077870604913575E-5
improvement:-2 current_temperature:999.1999999999999 chance:0.9980004005869494
iteration:9 time:1581258354045 best_value:438757 Knapsack: value:438755 Resources:[4259, 1217] Inventory: in:[51, 17, 23, 13, 88, 64, 37, 48, 78, 90, 59, 16, 40, 34, 22, 94, 70, 7, 63, 84, 76, 75, 68, 42, 29, 30, 72, 98, 67, 4, 18, 6, 83, 14, 57, 65, 36, 19, 55, 79, 39, 5, 56, 85, 0, 62, 1, 89, 26, 61, 41, 60, 45, 52, 32, 9, 46, 21, 50, 97, 28, 2] out:[3, 10, 11, 31, 33, 43, 44, 49, 53, 54, 58, 66, 74, 77, 81, 82, 87, 91, 92, 95, 96, 35, 27, 8, 73, 86, 99, 80, 71, 47, 12, 15, 24, 69, 38, 20, 25, 93]
iteration:10 time:1581258354046 best_value:441037 Knapsack: value:441037 Resources:[168, 918] Inventory: in:[51, 17, 23, 13, 88, 64, 37, 48, 78, 90, 59, 16, 40, 22, 94, 70, 7, 63, 84, 76, 75, 68, 42, 29, 30, 72, 98, 67, 4, 18, 6, 83, 14, 57, 65, 36, 19, 55, 79, 39, 56, 85, 62, 1, 89, 26, 61, 41, 60, 45, 52, 32, 9, 46, 21, 50, 97, 28, 2, 25, 71, 0] out:[3, 10, 11, 31, 33, 43, 44, 49, 53, 54, 58, 66, 74, 77, 81, 82, 87, 91, 92, 95, 96, 35, 27, 8, 73, 86, 99, 80, 47, 12, 15, 24, 69, 38, 20, 93, 5, 34]
iteration:11 time:1581258354046 best_value:442613 Knapsack: value:442613 Resources:[811, 5062] Inventory: in:[51, 17, 23, 13, 88, 64, 37, 48, 78, 90, 59, 40, 22, 94, 70, 7, 63, 84, 76, 75, 68, 42, 30, 72, 98, 67, 4, 18, 6, 83, 14, 57, 36, 19, 55, 79, 39, 56, 85, 62, 1, 89, 26, 61, 41, 60, 45, 52, 32, 9, 46, 21, 50, 97, 28, 2, 25, 71, 0, 20, 11, 54] out:[3, 10, 31, 33, 43, 44, 49, 53, 58, 66, 74, 77, 81, 82, 87, 91, 92, 95, 96, 35, 27, 8, 73, 86, 99, 80, 47, 12, 15, 24, 69, 38, 93, 5, 34, 16, 65, 29]
improvement:-404 current_temperature:998.9 chance:0.6673471595533357
improvement:-8765 current_temperature:998.8000000000001 chance:1.5446691348451516E-4
improvement:-5515 current_temperature:998.7 chance:0.003997129372076251
iteration:15 time:1581258354048 best_value:447874 Knapsack: value:447874 Resources:[1316, 299] Inventory: in:[51, 17, 13, 88, 64, 37, 48, 78, 90, 59, 22, 94, 7, 63, 84, 75, 68, 30, 67, 18, 83, 14, 57, 36, 19, 55, 79, 39, 56, 85, 62, 1, 89, 26, 41, 60, 45, 52, 32, 46, 21, 50, 97, 28, 2, 25, 71, 0, 20, 11, 23, 76, 72, 42, 6, 70, 54, 61, 9, 15, 81, 16, 5] out:[3, 10, 31, 33, 43, 44, 49, 53, 58, 66, 74, 82, 87, 91, 92, 95, 96, 35, 8, 99, 47, 12, 24, 69, 38, 93, 34, 65, 29, 80, 73, 77, 86, 27, 4, 40, 98]
improvement:-9777 current_temperature:998.5 chance:5.591446020966152E-5
improvement:-11355 current_temperature:998.4 chance:1.149961368940889E-5
improvement:-2835 current_temperature:998.3 chance:0.05843573315903129
improvement:-2433 current_temperature:998.1999999999999 chance:0.0873888746169895
iteration:19 time:1581258354050 best_value:447874 Knapsack: value:445441 Resources:[1626, 680] Inventory: in:[17, 13, 64, 37, 48, 78, 90, 59, 94, 63, 84, 75, 68, 18, 83, 14, 57, 36, 19, 55, 79, 39, 56, 62, 1, 89, 26, 41, 45, 52, 32, 46, 21, 50, 97, 28, 2, 25, 71, 0, 20, 11, 23, 76, 6, 54, 9, 15, 81, 16, 5, 42, 72, 67, 22, 85, 60, 7, 88, 70, 27, 93, 49] out:[3, 10, 31, 44, 53, 58, 66, 74, 82, 87, 91, 92, 95, 96, 8, 99, 47, 12, 24, 69, 38, 34, 65, 29, 73, 86, 4, 40, 98, 80, 77, 35, 33, 43, 30, 61, 51]
improvement:-7391 current_temperature:998.1 chance:6.081617760864146E-4
improvement:-6402 current_temperature:998.0 chance:0.0016370987489046599
improvement:-1645 current_temperature:997.9 chance:0.19234555293237798
improvement:-6677 current_temperature:997.8000000000001 chance:0.001241143945516918
improvement:-7795 current_temperature:997.7 chance:4.0445509929321933E-4
improvement:-5258 current_temperature:997.6 chance:0.005140270579669998
improvement:-14818 current_temperature:997.5 chance:3.535864437915086E-7
improvement:-1187 current_temperature:997.4 chance:0.3041925940734101
iteration:28 time:1581258354055 best_value:450850 Knapsack: value:450850 Resources:[951, 4659] Inventory: in:[64, 37, 48, 78, 90, 59, 63, 68, 18, 57, 36, 39, 62, 1, 89, 26, 45, 52, 32, 46, 21, 97, 28, 25, 20, 23, 6, 54, 9, 81, 5, 42, 67, 7, 88, 70, 27, 49, 93, 16, 79, 71, 15, 0, 50, 19, 83, 94, 17, 55, 22, 2, 41, 84, 85, 56, 76, 60, 72, 13, 99, 10, 73] out:[3, 44, 66, 74, 87, 91, 92, 95, 96, 24, 69, 38, 65, 29, 86, 4, 40, 98, 77, 35, 33, 43, 30, 61, 12, 58, 34, 53, 51, 47, 80, 8, 82, 31, 11, 75, 14]
improvement:-6001 current_temperature:997.1999999999999 chance:0.002434899053089126
improvement:-105 current_temperature:997.1 chance:0.9000496184032997
iteration:30 time:1581258354056 best_value:450850 Knapsack: value:450745 Resources:[1393, 4507] Inventory: in:[64, 37, 48, 78, 59, 63, 68, 18, 57, 36, 62, 1, 89, 26, 45, 52, 32, 97, 28, 25, 20, 23, 6, 54, 9, 81, 5, 42, 67, 7, 88, 70, 27, 49, 93, 16, 79, 15, 0, 50, 83, 94, 17, 55, 22, 2, 41, 84, 85, 56, 76, 60, 72, 13, 99, 10, 73, 21, 39, 19, 44, 31, 46] out:[3, 66, 74, 87, 91, 92, 95, 96, 24, 69, 38, 65, 29, 86, 40, 98, 77, 35, 43, 30, 61, 12, 58, 34, 53, 51, 47, 80, 8, 11, 75, 14, 33, 4, 82, 71, 90]
improvement:-7434 current_temperature:997.0 chance:5.777501164095986E-4
iteration:32 time:1581258354056 best_value:460870 Knapsack: value:460870 Resources:[28, 4559] Inventory: in:[64, 37, 48, 78, 59, 63, 68, 18, 57, 36, 62, 1, 89, 52, 32, 97, 28, 20, 23, 6, 54, 9, 81, 5, 42, 7, 88, 70, 27, 49, 93, 16, 79, 15, 0, 50, 94, 17, 55, 22, 2, 41, 84, 85, 56, 76, 60, 13, 99, 10, 73, 21, 39, 19, 44, 31, 46, 67, 72, 45, 92, 3, 91] out:[66, 74, 87, 95, 96, 24, 69, 38, 65, 29, 86, 40, 98, 77, 35, 30, 61, 12, 58, 53, 51, 47, 80, 8, 11, 75, 14, 33, 4, 82, 71, 90, 43, 34, 25, 83, 26]
improvement:-9406 current_temperature:996.8000000000001 chance:7.978334164265639E-5
iteration:34 time:1581258354057 best_value:464402 Knapsack: value:464402 Resources:[547, 8941] Inventory: in:[64, 37, 48, 78, 59, 63, 68, 18, 36, 62, 1, 89, 52, 32, 20, 23, 6, 54, 9, 81, 5, 42, 7, 88, 70, 27, 49, 93, 16, 79, 15, 0, 50, 94, 17, 55, 22, 2, 41, 84, 85, 56, 76, 60, 13, 99, 73, 21, 19, 44, 31, 46, 67, 72, 45, 3, 91, 10, 28, 57, 11, 24, 82] out:[66, 74, 87, 95, 96, 69, 38, 29, 86, 98, 77, 35, 30, 61, 12, 58, 53, 51, 47, 80, 8, 75, 14, 33, 4, 71, 90, 43, 34, 25, 83, 26, 40, 65, 97, 92, 39]
improvement:-4519 current_temperature:996.6 chance:0.010733162645057501
improvement:-10135 current_temperature:996.5 chance:3.827946031571907E-5
iteration:37 time:1581258354059 best_value:464555 Knapsack: value:464555 Resources:[2032, 7915] Inventory: in:[64, 37, 59, 63, 18, 36, 62, 1, 89, 52, 32, 23, 6, 54, 9, 81, 5, 42, 7, 88, 70, 27, 49, 93, 16, 79, 15, 0, 50, 17, 55, 22, 2, 41, 84, 85, 76, 60, 13, 99, 73, 21, 19, 31, 67, 72, 45, 3, 91, 10, 28, 57, 11, 24, 82, 78, 46, 48, 68, 56, 25, 74, 38] out:[66, 87, 95, 96, 69, 98, 77, 35, 30, 61, 12, 58, 53, 51, 47, 80, 8, 75, 14, 4, 71, 43, 83, 26, 40, 65, 92, 39, 97, 86, 33, 90, 29, 34, 94, 20, 44]
improvement:-8475 current_temperature:996.3 chance:2.0215537892911083E-4
improvement:-4657 current_temperature:996.1999999999999 chance:0.00932772525508527
improvement:-11295 current_temperature:996.1 chance:1.1897015714621073E-5
iteration:41 time:1581258354060 best_value:467174 Knapsack: value:467174 Resources:[2694, 8208] Inventory: in:[64, 37, 59, 63, 18, 36, 62, 1, 52, 32, 23, 54, 81, 5, 42, 7, 88, 70, 27, 49, 93, 16, 15, 0, 50, 17, 55, 2, 41, 85, 76, 13, 99, 21, 19, 31, 67, 72, 45, 91, 28, 57, 11, 78, 46, 48, 68, 56, 25, 74, 38, 89, 10, 24, 84, 82, 73, 9, 22, 6, 79, 71, 75] out:[66, 87, 96, 69, 98, 35, 30, 61, 12, 58, 53, 51, 47, 80, 8, 14, 4, 43, 83, 26, 65, 86, 33, 90, 29, 94, 20, 44, 39, 34, 40, 92, 97, 77, 95, 60, 3]
iteration:42 time:1581258354061 best_value:470225 Knapsack: value:470225 Resources:[2125, 8833] Inventory: in:[64, 37, 59, 63, 18, 36, 62, 1, 52, 32, 23, 54, 81, 5, 42, 7, 88, 70, 27, 49, 93, 16, 15, 0, 50, 17, 55, 2, 41, 85, 76, 13, 99, 21, 31, 72, 45, 91, 28, 57, 11, 78, 46, 48, 68, 56, 25, 74, 38, 89, 10, 24, 84, 82, 73, 9, 22, 79, 71, 75, 53, 43, 33] out:[66, 87, 96, 69, 98, 35, 30, 61, 12, 58, 51, 47, 80, 8, 14, 4, 83, 26, 65, 86, 90, 29, 94, 20, 44, 39, 34, 40, 92, 97, 77, 95, 60, 3, 67, 19, 6]
improvement:-289 current_temperature:995.8000000000001 chance:0.7480997760503425
improvement:-5336 current_temperature:995.7 chance:0.0047054028462806315
improvement:-8714 current_temperature:995.6 chance:1.5806392018532757E-4
iteration:46 time:1581258354062 best_value:470352 Knapsack: value:470352 Resources:[823, 8951] Inventory: in:[64, 37, 59, 63, 18, 36, 62, 1, 52, 32, 23, 54, 81, 42, 88, 70, 27, 49, 93, 16, 0, 50, 55, 2, 41, 85, 13, 99, 21, 31, 72, 45, 28, 57, 11, 78, 46, 48, 68, 56, 25, 89, 24, 84, 73, 9, 22, 79, 75, 53, 43, 33, 10, 15, 82, 71, 91, 74, 17, 7, 87, 58, 35] out:[66, 96, 69, 98, 61, 12, 51, 80, 8, 14, 26, 65, 86, 29, 94, 20, 44, 39, 34, 40, 92, 77, 95, 60, 3, 67, 19, 6, 83, 30, 4, 97, 47, 90, 5, 76, 38]
improvement:-3542 current_temperature:995.4 chance:0.02848526066664213
iteration:48 time:1581258354063 best_value:470502 Knapsack: value:470502 Resources:[662, 6341] Inventory: in:[64, 37, 59, 63, 18, 36, 62, 1, 52, 32, 23, 54, 81, 42, 88, 27, 93, 16, 0, 50, 55, 2, 41, 85, 99, 31, 45, 28, 57, 11, 78, 46, 48, 68, 56, 25, 89, 24, 84, 73, 9, 22, 79, 75, 53, 33, 10, 15, 82, 71, 91, 74, 17, 7, 87, 58, 35, 49, 43, 21, 76, 6, 4] out:[96, 69, 61, 12, 51, 80, 8, 14, 26, 65, 86, 29, 94, 44, 39, 34, 40, 92, 77, 95, 60, 3, 67, 19, 83, 30, 97, 47, 90, 5, 38, 20, 66, 98, 70, 13, 72]
improvement:-5860 current_temperature:995.1999999999999 chance:0.0027717852671868405
iteration:50 time:1581258354064 best_value:471827 Knapsack: value:471827 Resources:[1710, 2461] Inventory: in:[64, 37, 59, 63, 18, 36, 62, 1, 52, 32, 23, 54, 81, 42, 88, 93, 0, 50, 55, 2, 41, 85, 99, 31, 45, 28, 57, 11, 78, 48, 68, 56, 89, 84, 73, 9, 22, 75, 53, 33, 10, 15, 82, 71, 91, 74, 17, 7, 87, 58, 35, 49, 43, 21, 76, 6, 4, 27, 79, 16, 77, 20, 46] out:[96, 69, 61, 12, 51, 80, 8, 14, 26, 65, 86, 29, 94, 44, 39, 34, 40, 92, 95, 60, 3, 67, 19, 30, 97, 47, 90, 5, 38, 98, 70, 13, 72, 83, 66, 24, 25]
iteration:51 time:1581258354064 best_value:475267 Knapsack: value:475267 Resources:[28, 91] Inventory: in:[64, 37, 59, 63, 18, 36, 1, 52, 23, 81, 42, 88, 93, 0, 50, 55, 2, 41, 85, 99, 31, 45, 28, 57, 11, 78, 48, 68, 56, 89, 84, 73, 9, 22, 75, 53, 33, 10, 15, 82, 71, 91, 74, 17, 7, 87, 58, 35, 49, 43, 21, 76, 6, 4, 27, 79, 16, 77, 20, 46, 54, 25, 72] out:[96, 69, 61, 12, 51, 80, 8, 14, 26, 65, 86, 29, 94, 44, 39, 34, 40, 92, 95, 60, 3, 67, 19, 30, 97, 47, 90, 5, 38, 98, 70, 13, 83, 66, 24, 62, 32]
improvement:-5090 current_temperature:994.9 chance:0.005999422468993073
improvement:-4030 current_temperature:994.8000000000001 chance:0.017403820275240987
improvement:-12099 current_temperature:994.7 chance:5.217634750067263E-6
improvement:-4525 current_temperature:994.6 chance:0.010571773939723136
improvement:-17664 current_temperature:994.5 chance:1.9328419887829363E-8
improvement:-11919 current_temperature:994.4 chance:6.230074388949598E-6
improvement:-3586 current_temperature:994.3 chance:0.027145136663897118
improvement:-10377 current_temperature:994.1999999999999 chance:2.931129214437382E-5
improvement:-9534 current_temperature:994.1 chance:6.836945152397089E-5
improvement:-12929 current_temperature:994.0 chance:2.2444675115539353E-6
improvement:-11511 current_temperature:993.9 chance:9.3358563187209E-6
improvement:-8879 current_temperature:993.8000000000001 chance:1.3177781963920305E-4
iteration:64 time:1581258354069 best_value:475459 Knapsack: value:475459 Resources:[295, 3265] Inventory: in:[64, 59, 63, 18, 36, 81, 42, 88, 93, 50, 55, 2, 41, 45, 78, 68, 56, 89, 84, 22, 75, 15, 91, 17, 43, 21, 76, 6, 4, 27, 79, 20, 54, 25, 48, 85, 0, 11, 23, 52, 10, 99, 87, 77, 72, 74, 73, 28, 49, 1, 53, 71, 7, 58, 16, 33, 9, 46, 35, 31, 70, 32, 57] out:[96, 12, 80, 8, 14, 65, 29, 94, 39, 34, 40, 95, 3, 30, 97, 90, 5, 83, 66, 24, 51, 61, 60, 86, 26, 62, 67, 44, 38, 47, 98, 69, 92, 19, 13, 82, 37]
improvement:-6994 current_temperature:993.6 chance:8.769593485783633E-4
improvement:-7415 current_temperature:993.5 chance:5.736375348941226E-4
iteration:67 time:1581258354070 best_value:476281 Knapsack: value:476281 Resources:[4719, 8004] Inventory: in:[64, 18, 36, 81, 42, 88, 93, 50, 55, 2, 41, 45, 78, 68, 56, 89, 84, 22, 75, 15, 91, 17, 43, 21, 76, 6, 4, 79, 54, 48, 0, 11, 10, 99, 87, 77, 72, 74, 73, 28, 49, 1, 53, 71, 7, 58, 16, 33, 46, 35, 31, 70, 32, 57, 52, 63, 59, 85, 9, 27, 62, 80, 20] out:[96, 12, 8, 14, 29, 39, 34, 40, 95, 3, 30, 97, 90, 5, 83, 66, 51, 61, 60, 86, 26, 67, 44, 38, 47, 98, 69, 92, 13, 82, 37, 65, 94, 19, 24, 25, 23]
improvement:-10731 current_temperature:993.3 chance:2.033061532677375E-5
improvement:-640 current_temperature:993.1999999999999 chance:0.5249869907537187
improvement:-2614 current_temperature:993.1 chance:0.07192280289136133
improvement:-9564 current_temperature:993.0 chance:6.563378761013248E-5
improvement:-5796 current_temperature:992.9 chance:0.00291628169684261
iteration:73 time:1581258354072 best_value:477001 Knapsack: value:477001 Resources:[1238, 4250] Inventory: in:[64, 18, 36, 81, 42, 88, 93, 55, 41, 45, 78, 68, 56, 84, 22, 17, 76, 4, 54, 48, 0, 11, 10, 99, 87, 77, 72, 74, 28, 1, 58, 16, 33, 35, 31, 70, 32, 57, 52, 63, 59, 85, 9, 27, 80, 20, 21, 50, 75, 2, 43, 49, 89, 6, 91, 71, 73, 53, 7, 46, 94, 82, 79] out:[12, 29, 40, 3, 97, 90, 5, 83, 66, 51, 61, 60, 86, 26, 67, 44, 47, 98, 69, 92, 65, 19, 24, 25, 23, 8, 38, 14, 13, 39, 30, 95, 34, 96, 37, 62, 15]
iteration:74 time:1581258354072 best_value:479148 Knapsack: value:479148 Resources:[375, 2780] Inventory: in:[64, 18, 36, 81, 42, 88, 93, 55, 41, 78, 68, 56, 84, 22, 17, 76, 54, 48, 0, 11, 10, 99, 87, 77, 72, 74, 28, 1, 58, 16, 33, 35, 31, 70, 32, 57, 52, 63, 59, 85, 9, 27, 80, 21, 50, 75, 2, 43, 49, 89, 6, 91, 71, 73, 53, 7, 46, 94, 82, 79, 98, 4, 5] out:[12, 29, 40, 3, 97, 90, 83, 66, 51, 61, 60, 86, 26, 67, 44, 47, 69, 92, 65, 19, 24, 25, 23, 8, 38, 14, 13, 39, 30, 95, 34, 96, 37, 62, 15, 20, 45]
improvement:-3712 current_temperature:992.6 chance:0.023761858103752847
improvement:-14450 current_temperature:992.5 chance:4.753597483312504E-7
improvement:-3023 current_temperature:992.4 chance:0.047541572239546664
improvement:-1235 current_temperature:992.3 chance:0.28806092060317523
iteration:78 time:1581258354074 best_value:479148 Knapsack: value:477913 Resources:[1019, 3320] Inventory: in:[64, 18, 36, 81, 42, 55, 41, 78, 68, 56, 84, 22, 17, 76, 54, 48, 11, 10, 99, 87, 77, 72, 28, 1, 58, 16, 33, 31, 70, 32, 59, 85, 9, 27, 80, 21, 50, 2, 49, 89, 6, 91, 71, 73, 53, 46, 82, 79, 98, 4, 5, 93, 0, 7, 35, 75, 74, 94, 57, 88, 14, 60, 66] out:[12, 29, 40, 3, 97, 90, 83, 51, 26, 44, 69, 92, 65, 19, 24, 25, 23, 8, 38, 30, 95, 34, 96, 37, 20, 45, 61, 39, 15, 86, 67, 47, 62, 13, 63, 43, 52]
improvement:-10196 current_temperature:992.1999999999999 chance:3.44447488179758E-5
improvement:-10921 current_temperature:992.1 chance:1.6569234807790707E-5
improvement:-7859 current_temperature:992.0 chance:3.625388082138614E-4
improvement:-13189 current_temperature:991.9 chance:1.6800226261333216E-6
improvement:-2617 current_temperature:991.8000000000001 chance:0.07145861400722128
improvement:-6797 current_temperature:991.7 chance:0.0010553453028840122
improvement:-733 current_temperature:991.6 chance:0.4774912906938287
improvement:-11759 current_temperature:991.5 chance:7.068880956360682E-6
improvement:-1595 current_temperature:991.4 chance:0.20012042082325449
improvement:-7310 current_temperature:991.3 chance:6.272564123558674E-4
improvement:-2969 current_temperature:991.1999999999999 chance:0.05001865912779419
improvement:-1235 current_temperature:991.1 chance:0.2876271651978497
