verbose:1
nr_items:100
dimensions:2
solver_name:simulated_annealing
nr_iterations:10000
nr_to_unpack:3
max_temperature:1000
Items:
  Item: value:8058 Resources:[5424, 5600]
Knapsack: value:0 Resources:[420000, 420000] Inventory: in:[] out:[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]
iteration:0 solve_begin_time:1581258345209
iteration:1 time:1581258345223 best_value:421758 Knapsack: value:421758 Resources:[1270, 14963] Inventory: in:[27, 33, 43, 0, 49, 86, 52, 15, 13, 83, 59, 42, 1, 20, 96, 64, 87, 77, 97, 16, 17, 44, 66, 68, 4, 5, 85, 99, 54, 47, 48, 50, 65, 46, 7, 63, 24, 18, 84, 23, 51, 67, 56, 28, 9, 69, 92, 73, 76, 36, 37, 55, 14, 57, 95, 19, 30, 11, 80] out:[2, 3, 6, 8, 10, 12, 21, 22, 25, 26, 29, 31, 32, 34, 35, 38, 39, 40, 41, 45, 53, 58, 60, 61, 62, 70, 71, 72, 74, 75, 78, 79, 81, 82, 88, 89, 90, 91, 93, 94, 98]
iteration:2 time:1581258345242 best_value:433517 Knapsack: value:433517 Resources:[2540, 8139] Inventory: in:[27, 33, 43, 0, 49, 86, 52, 15, 13, 83, 59, 42, 1, 20, 96, 64, 87, 77, 97, 16, 17, 44, 66, 68, 5, 85, 99, 54, 47, 48, 50, 65, 46, 7, 63, 24, 18, 84, 23, 51, 67, 56, 28, 9, 69, 92, 73, 76, 37, 55, 14, 57, 95, 30, 11, 80, 21, 61, 8, 79] out:[2, 3, 6, 10, 12, 22, 25, 26, 29, 31, 32, 34, 35, 38, 39, 40, 41, 45, 53, 58, 60, 62, 70, 71, 72, 74, 75, 78, 81, 82, 88, 89, 90, 91, 93, 94, 98, 19, 36, 4]
iteration:3 time:1581258345243 best_value:435753 Knapsack: value:435753 Resources:[804, 5658] Inventory: in:[27, 33, 43, 0, 49, 86, 52, 15, 13, 83, 59, 42, 1, 20, 96, 64, 87, 77, 97, 16, 17, 44, 66, 68, 5, 85, 99, 47, 48, 50, 65, 46, 7, 63, 24, 18, 84, 23, 51, 67, 56, 28, 9, 69, 92, 73, 76, 37, 55, 14, 57, 30, 11, 80, 21, 8, 79, 54, 25, 39] out:[2, 3, 6, 10, 12, 22, 26, 29, 31, 32, 34, 35, 38, 40, 41, 45, 53, 58, 60, 62, 70, 71, 72, 74, 75, 78, 81, 82, 88, 89, 90, 91, 93, 94, 98, 19, 36, 4, 61, 95]
iteration:4 time:1581258345244 best_value:439762 Knapsack: value:439762 Resources:[1390, 3257] Inventory: in:[27, 33, 43, 0, 49, 86, 52, 15, 13, 83, 59, 42, 1, 96, 64, 87, 77, 97, 16, 44, 66, 68, 5, 85, 99, 47, 48, 50, 65, 46, 7, 63, 24, 18, 84, 23, 51, 67, 56, 28, 9, 69, 92, 73, 76, 37, 55, 57, 30, 11, 80, 21, 8, 79, 54, 25, 39, 29, 71, 90] out:[2, 3, 6, 10, 12, 22, 26, 31, 32, 34, 35, 38, 40, 41, 45, 53, 58, 60, 62, 70, 72, 74, 75, 78, 81, 82, 88, 89, 91, 93, 94, 98, 19, 36, 4, 61, 95, 20, 14, 17]
improvement:-5554 current_temperature:999.6 chance:0.0038633426876452043
improvement:-4681 current_temperature:999.5 chance:0.009248058227595326
improvement:-558 current_temperature:999.4 chance:0.572160918567252
iteration:7 time:1581258345253 best_value:439762 Knapsack: value:439204 Resources:[1619, 4753] Inventory: in:[27, 43, 0, 86, 52, 13, 83, 59, 42, 1, 96, 77, 97, 16, 44, 66, 68, 5, 85, 99, 50, 65, 46, 7, 63, 24, 84, 23, 51, 67, 56, 28, 9, 69, 92, 73, 76, 37, 55, 57, 30, 11, 80, 21, 8, 79, 54, 25, 29, 71, 90, 48, 18, 15, 47, 87, 33, 74, 20, 3] out:[2, 6, 12, 22, 26, 31, 32, 35, 38, 40, 41, 45, 53, 58, 62, 70, 72, 75, 78, 81, 82, 88, 89, 93, 94, 98, 19, 36, 4, 61, 14, 17, 60, 91, 10, 95, 34, 64, 49, 39]
iteration:8 time:1581258345253 best_value:440498 Knapsack: value:440498 Resources:[443, 1845] Inventory: in:[27, 43, 0, 86, 52, 13, 83, 59, 42, 1, 96, 77, 16, 44, 66, 68, 5, 85, 50, 65, 46, 7, 63, 24, 84, 23, 51, 67, 56, 28, 9, 69, 92, 73, 37, 55, 57, 30, 11, 80, 21, 8, 79, 54, 25, 29, 71, 90, 48, 18, 15, 47, 87, 33, 74, 20, 3, 36, 78, 60] out:[2, 6, 12, 22, 26, 31, 32, 35, 38, 40, 41, 45, 53, 58, 62, 70, 72, 75, 81, 82, 88, 89, 93, 94, 98, 19, 4, 61, 14, 17, 91, 10, 95, 34, 64, 49, 39, 99, 97, 76]
iteration:9 time:1581258345254 best_value:444746 Knapsack: value:444746 Resources:[87, 2362] Inventory: in:[27, 43, 0, 86, 52, 13, 83, 59, 42, 1, 96, 77, 16, 44, 66, 68, 5, 85, 50, 65, 46, 7, 63, 24, 84, 23, 51, 28, 9, 69, 92, 73, 37, 55, 57, 30, 11, 80, 21, 8, 79, 54, 25, 71, 90, 48, 18, 15, 47, 87, 33, 74, 20, 3, 36, 78, 60, 12, 64, 26, 76] out:[2, 6, 22, 31, 32, 35, 38, 40, 41, 45, 53, 58, 62, 70, 72, 75, 81, 82, 88, 89, 93, 94, 98, 19, 4, 61, 14, 17, 91, 10, 95, 34, 49, 39, 99, 97, 56, 29, 67]
iteration:10 time:1581258345254 best_value:447881 Knapsack: value:447881 Resources:[879, 932] Inventory: in:[27, 43, 0, 52, 13, 83, 59, 42, 1, 96, 77, 16, 44, 66, 68, 5, 85, 50, 65, 46, 7, 63, 24, 23, 51, 28, 9, 69, 92, 73, 37, 55, 57, 30, 11, 80, 21, 8, 79, 54, 25, 71, 90, 48, 18, 15, 47, 87, 33, 74, 3, 36, 78, 60, 12, 64, 26, 76, 97, 99, 58] out:[2, 6, 22, 31, 32, 35, 38, 40, 41, 45, 53, 62, 70, 72, 75, 81, 82, 88, 89, 93, 94, 98, 19, 4, 61, 14, 17, 91, 10, 95, 34, 49, 39, 56, 29, 67, 84, 20, 86]
improvement:-3481 current_temperature:999.0 chance:0.030669564991198675
iteration:12 time:1581258345255 best_value:447968 Knapsack: value:447968 Resources:[3877, 1455] Inventory: in:[27, 43, 0, 52, 13, 83, 59, 42, 1, 96, 77, 16, 44, 66, 68, 5, 85, 50, 65, 46, 7, 63, 24, 23, 51, 9, 69, 73, 37, 55, 57, 30, 80, 21, 8, 79, 54, 25, 71, 90, 48, 18, 15, 47, 87, 33, 74, 36, 60, 12, 64, 26, 76, 99, 58, 78, 97, 3, 11, 19, 61] out:[2, 6, 22, 31, 32, 35, 38, 40, 41, 53, 62, 70, 72, 75, 81, 88, 89, 93, 94, 98, 4, 14, 17, 91, 10, 95, 34, 49, 39, 56, 29, 67, 84, 86, 20, 82, 45, 92, 28]
iteration:13 time:1581258345256 best_value:449344 Knapsack: value:449344 Resources:[1954, 423] Inventory: in:[27, 43, 0, 52, 13, 83, 59, 42, 1, 96, 77, 16, 44, 66, 68, 5, 85, 50, 65, 46, 7, 63, 24, 51, 9, 69, 73, 37, 55, 57, 30, 80, 21, 79, 54, 25, 71, 90, 48, 18, 15, 47, 87, 33, 74, 36, 60, 12, 64, 26, 76, 99, 78, 97, 3, 11, 19, 61, 91, 29, 32] out:[2, 6, 22, 31, 35, 38, 40, 41, 53, 62, 70, 72, 75, 81, 88, 89, 93, 94, 98, 4, 14, 17, 10, 95, 34, 49, 39, 56, 67, 84, 86, 20, 82, 45, 92, 28, 23, 58, 8]
improvement:-12440 current_temperature:998.7 chance:3.8935350843429576E-6
improvement:-1258 current_temperature:998.6 chance:0.2837210706226913
iteration:15 time:1581258345257 best_value:449344 Knapsack: value:448086 Resources:[3888, 8849] Inventory: in:[43, 0, 52, 13, 83, 42, 1, 96, 77, 16, 44, 68, 85, 50, 65, 46, 7, 63, 24, 51, 9, 69, 73, 37, 55, 57, 30, 80, 21, 79, 25, 71, 90, 48, 18, 15, 47, 87, 33, 74, 36, 60, 12, 64, 76, 99, 78, 97, 3, 11, 19, 61, 91, 29, 32, 5, 54, 59, 41, 31] out:[2, 6, 22, 35, 38, 53, 62, 70, 72, 75, 81, 88, 89, 93, 94, 4, 14, 17, 10, 95, 34, 49, 39, 56, 67, 84, 86, 20, 82, 45, 92, 28, 23, 58, 8, 40, 98, 66, 26, 27]
improvement:-11834 current_temperature:998.5 chance:7.125877606876649E-6
iteration:17 time:1581258345258 best_value:454157 Knapsack: value:454157 Resources:[650, 2399] Inventory: in:[43, 0, 52, 13, 83, 42, 1, 96, 77, 16, 44, 68, 50, 65, 46, 63, 24, 51, 69, 73, 37, 55, 57, 30, 80, 21, 79, 25, 90, 48, 18, 15, 47, 87, 33, 74, 36, 60, 12, 76, 78, 97, 3, 11, 19, 61, 91, 29, 32, 5, 54, 59, 41, 31, 9, 64, 85, 70, 99, 7, 6] out:[22, 35, 38, 53, 62, 72, 75, 81, 88, 89, 93, 94, 4, 14, 17, 10, 95, 34, 39, 56, 67, 84, 86, 20, 82, 45, 92, 28, 23, 58, 8, 98, 66, 26, 27, 49, 40, 2, 71]
improvement:-2976 current_temperature:998.3 chance:0.05073862544791798
improvement:-924 current_temperature:998.1999999999999 chance:0.3962673381523034
iteration:19 time:1581258345259 best_value:454157 Knapsack: value:453233 Resources:[688, 4362] Inventory: in:[43, 0, 52, 13, 83, 42, 1, 96, 77, 16, 68, 50, 65, 46, 24, 51, 69, 73, 37, 55, 57, 30, 80, 21, 25, 90, 48, 18, 15, 47, 87, 33, 74, 36, 60, 12, 76, 78, 97, 3, 11, 19, 61, 91, 29, 32, 5, 54, 59, 41, 9, 64, 85, 99, 7, 70, 31, 6, 66, 40, 84] out:[22, 38, 53, 62, 72, 75, 81, 88, 89, 93, 94, 4, 14, 17, 10, 95, 34, 39, 56, 67, 86, 20, 82, 45, 92, 28, 23, 58, 8, 98, 26, 27, 49, 2, 71, 35, 63, 44, 79]
improvement:-1607 current_temperature:998.1 chance:0.19987579860508076
improvement:-6465 current_temperature:998.0 chance:0.001536949130141156
improvement:-498 current_temperature:997.9 chance:0.6071083513517926
iteration:22 time:1581258345260 best_value:454157 Knapsack: value:452735 Resources:[282, 2316] Inventory: in:[43, 0, 52, 13, 83, 42, 1, 96, 77, 16, 68, 50, 65, 46, 24, 51, 69, 55, 57, 30, 80, 21, 25, 90, 48, 18, 15, 47, 87, 74, 60, 12, 76, 78, 97, 3, 11, 19, 91, 29, 32, 54, 59, 41, 64, 85, 7, 70, 31, 6, 40, 84, 99, 73, 37, 66, 36, 9, 33, 71, 34] out:[38, 53, 72, 75, 81, 88, 89, 93, 94, 4, 14, 17, 10, 95, 39, 56, 67, 86, 20, 82, 92, 28, 58, 8, 98, 26, 27, 49, 2, 63, 44, 79, 62, 22, 35, 23, 45, 5, 61]
iteration:23 time:1581258345261 best_value:455601 Knapsack: value:455601 Resources:[88, 528] Inventory: in:[43, 0, 52, 13, 83, 42, 1, 96, 77, 16, 68, 65, 46, 24, 51, 69, 57, 30, 80, 21, 25, 90, 48, 18, 15, 47, 87, 74, 60, 12, 76, 78, 97, 11, 19, 91, 29, 32, 54, 59, 41, 64, 85, 7, 70, 31, 6, 40, 84, 99, 73, 37, 66, 36, 9, 33, 71, 34, 45, 50, 35, 10] out:[38, 53, 72, 75, 81, 88, 89, 93, 94, 4, 14, 17, 95, 39, 56, 67, 86, 20, 82, 92, 28, 58, 8, 98, 26, 27, 49, 2, 63, 44, 79, 62, 22, 23, 5, 61, 55, 3]
improvement:-7328 current_temperature:997.7 chance:6.458823093258098E-4
improvement:-10374 current_temperature:997.6 chance:3.0464225475869466E-5
improvement:-2867 current_temperature:997.5 chance:0.05646211121988874
improvement:-13074 current_temperature:997.4 chance:2.028769694165883E-6
improvement:-3323 current_temperature:997.3 chance:0.03572171934214186
improvement:-9395 current_temperature:997.1999999999999 chance:8.09742088205217E-5
improvement:-372 current_temperature:997.1 chance:0.6886088075661309
improvement:-8612 current_temperature:997.0 chance:1.772563193105983E-4
improvement:-1277 current_temperature:996.9 chance:0.27776745445034856
iteration:32 time:1581258345264 best_value:455601 Knapsack: value:454324 Resources:[1924, 5] Inventory: in:[43, 0, 52, 96, 68, 46, 24, 51, 57, 80, 21, 48, 18, 15, 74, 60, 12, 76, 78, 11, 19, 29, 32, 54, 41, 64, 70, 40, 84, 99, 73, 66, 36, 33, 71, 10, 9, 13, 91, 42, 7, 77, 45, 35, 97, 87, 85, 30, 90, 34, 59, 37, 1, 69, 47, 31, 65, 16, 25, 53, 82, 38] out:[72, 75, 81, 88, 89, 94, 4, 14, 17, 56, 20, 92, 28, 8, 98, 27, 49, 2, 79, 23, 5, 61, 55, 39, 22, 44, 63, 67, 26, 93, 3, 95, 58, 62, 86, 83, 6, 50]
iteration:33 time:1581258345264 best_value:455601 Knapsack: value:454450 Resources:[3999, 1822] Inventory: in:[43, 52, 68, 46, 24, 51, 57, 80, 21, 48, 18, 15, 74, 60, 76, 78, 11, 19, 29, 32, 54, 41, 64, 70, 40, 84, 99, 73, 66, 36, 33, 71, 10, 9, 13, 91, 42, 7, 77, 45, 35, 97, 87, 85, 30, 90, 34, 59, 37, 1, 69, 47, 31, 65, 16, 25, 53, 82, 38, 63, 94, 0] out:[72, 75, 81, 88, 89, 4, 14, 17, 56, 20, 92, 28, 8, 98, 27, 49, 2, 79, 23, 5, 61, 55, 39, 22, 44, 67, 26, 93, 3, 95, 58, 62, 86, 83, 6, 50, 12, 96]
iteration:34 time:1581258345265 best_value:455601 Knapsack: value:454465 Resources:[356, 4456] Inventory: in:[43, 52, 68, 46, 24, 51, 57, 80, 21, 48, 18, 15, 74, 60, 76, 78, 11, 29, 32, 54, 41, 64, 70, 40, 84, 99, 73, 66, 36, 33, 71, 10, 9, 13, 91, 42, 77, 45, 35, 97, 87, 85, 30, 90, 59, 37, 1, 69, 47, 31, 65, 16, 25, 53, 82, 38, 63, 94, 0, 96, 92, 79] out:[72, 75, 81, 88, 89, 4, 14, 17, 56, 20, 28, 8, 98, 27, 49, 2, 23, 5, 61, 55, 39, 22, 44, 67, 26, 93, 3, 95, 58, 62, 86, 83, 6, 50, 12, 19, 7, 34]
improvement:-3243 current_temperature:996.6 chance:0.03861695628480298
improvement:-4408 current_temperature:996.5 chance:0.011992399706317478
improvement:-8096 current_temperature:996.4 chance:2.959704607890238E-4
improvement:-9887 current_temperature:996.3 chance:4.899865272224334E-5
iteration:39 time:1581258345266 best_value:458128 Knapsack: value:458128 Resources:[1180, 1525] Inventory: in:[52, 68, 46, 24, 51, 80, 48, 18, 15, 74, 60, 76, 78, 11, 32, 54, 41, 64, 70, 40, 99, 66, 36, 33, 71, 10, 9, 13, 91, 77, 45, 35, 97, 85, 30, 59, 37, 1, 47, 31, 16, 25, 53, 82, 38, 63, 94, 96, 92, 79, 90, 87, 42, 0, 57, 69, 21, 65, 43, 7, 73, 19] out:[72, 75, 88, 89, 4, 56, 20, 28, 98, 27, 49, 23, 5, 61, 55, 39, 22, 44, 67, 93, 3, 95, 58, 62, 86, 83, 50, 12, 34, 8, 14, 6, 2, 17, 26, 81, 84, 29]
iteration:40 time:1581258345266 best_value:458350 Knapsack: value:458350 Resources:[4385, 4098] Inventory: in:[52, 68, 46, 24, 51, 80, 48, 18, 15, 74, 60, 76, 78, 11, 32, 54, 41, 64, 70, 40, 99, 66, 36, 33, 71, 10, 9, 13, 91, 77, 45, 35, 97, 85, 30, 59, 37, 1, 47, 31, 16, 25, 53, 82, 38, 63, 94, 96, 79, 90, 42, 0, 69, 21, 65, 43, 7, 73, 19, 62, 87, 27] out:[72, 75, 88, 89, 4, 56, 20, 28, 98, 49, 23, 5, 61, 55, 39, 22, 44, 67, 93, 3, 95, 58, 86, 83, 50, 12, 34, 8, 14, 6, 2, 17, 26, 81, 84, 29, 57, 92]
improvement:-4479 current_temperature:996.0 chance:0.01114250781464284
improvement:-6719 current_temperature:995.9 chance:0.0011747953563339439
improvement:-9130 current_temperature:995.8000000000001 chance:1.0427199540138072E-4
improvement:-4095 current_temperature:995.7 chance:0.016363786211918446
iteration:45 time:1581258345268 best_value:459632 Knapsack: value:459632 Resources:[2021, 928] Inventory: in:[52, 46, 24, 51, 80, 18, 15, 60, 76, 78, 32, 54, 64, 70, 40, 99, 66, 36, 71, 10, 9, 13, 91, 77, 35, 85, 30, 37, 1, 47, 31, 16, 25, 82, 38, 63, 94, 79, 90, 42, 0, 69, 21, 65, 43, 7, 73, 19, 62, 27, 68, 48, 87, 59, 74, 11, 53, 45, 41, 23, 33, 95] out:[75, 88, 89, 4, 56, 20, 98, 5, 55, 39, 22, 44, 67, 3, 58, 83, 50, 12, 34, 14, 6, 17, 26, 81, 29, 57, 92, 93, 49, 8, 72, 2, 86, 28, 61, 84, 96, 97]
improvement:-342 current_temperature:995.5 chance:0.7092508854903483
improvement:-1187 current_temperature:995.4 chance:0.3034660813669494
improvement:-3181 current_temperature:995.3 chance:0.04092470761706454
improvement:-536 current_temperature:995.1999999999999 chance:0.5835733028542153
iteration:49 time:1581258345269 best_value:459632 Knapsack: value:459096 Resources:[1532, 960] Inventory: in:[52, 46, 24, 80, 60, 76, 78, 32, 54, 64, 70, 99, 66, 36, 71, 9, 13, 91, 77, 30, 37, 1, 47, 31, 25, 82, 38, 63, 94, 79, 42, 0, 69, 21, 65, 43, 7, 73, 62, 27, 68, 48, 87, 59, 74, 11, 53, 45, 23, 33, 10, 35, 40, 15, 18, 85, 51, 16, 90, 98, 17, 19] out:[75, 88, 89, 4, 56, 20, 5, 55, 39, 22, 44, 67, 3, 58, 83, 12, 34, 14, 29, 57, 92, 93, 49, 8, 2, 86, 61, 84, 96, 97, 50, 81, 6, 26, 72, 28, 41, 95]
iteration:50 time:1581258345270 best_value:459632 Knapsack: value:459375 Resources:[3314, 4618] Inventory: in:[52, 46, 24, 80, 60, 76, 32, 54, 64, 70, 99, 66, 36, 71, 9, 13, 91, 77, 30, 37, 1, 47, 31, 25, 82, 38, 63, 94, 79, 42, 0, 69, 21, 65, 43, 7, 73, 62, 68, 48, 87, 59, 74, 11, 53, 45, 23, 33, 10, 35, 40, 18, 85, 51, 16, 90, 98, 17, 19, 6, 56] out:[75, 88, 89, 4, 20, 5, 55, 39, 22, 44, 67, 3, 58, 83, 12, 34, 14, 29, 57, 92, 93, 49, 8, 2, 86, 61, 84, 96, 97, 50, 81, 26, 72, 28, 41, 95, 78, 15, 27]
improvement:-1596 current_temperature:995.0 chance:0.2010865029630289
improvement:-2870 current_temperature:994.9 chance:0.05587087628039624
improvement:-1365 current_temperature:994.8000000000001 chance:0.25356499392174475
iteration:54 time:1581258345271 best_value:460579 Knapsack: value:460579 Resources:[1189, 298] Inventory: in:[52, 46, 24, 80, 60, 76, 32, 54, 64, 70, 99, 66, 36, 71, 9, 13, 77, 30, 37, 25, 82, 63, 94, 79, 42, 0, 69, 21, 65, 43, 7, 62, 68, 48, 87, 59, 74, 11, 53, 23, 33, 10, 35, 40, 18, 85, 16, 17, 6, 56, 19, 90, 1, 47, 91, 73, 31, 38, 28, 14, 3] out:[75, 4, 20, 5, 39, 22, 44, 67, 83, 12, 34, 29, 57, 92, 49, 8, 2, 61, 84, 96, 97, 50, 26, 41, 95, 78, 27, 58, 93, 81, 15, 86, 72, 88, 55, 89, 51, 45, 98]
improvement:-3374 current_temperature:994.6 chance:0.03363061318884321
improvement:-10523 current_temperature:994.5 chance:2.538894839466593E-5
improvement:-622 current_temperature:994.4 chance:0.534992358284614
iteration:57 time:1581258345272 best_value:460579 Knapsack: value:459957 Resources:[2579, 8406] Inventory: in:[52, 46, 24, 60, 76, 32, 54, 64, 70, 99, 66, 71, 9, 13, 77, 30, 37, 25, 82, 63, 94, 79, 42, 0, 21, 65, 7, 62, 68, 87, 59, 74, 11, 23, 33, 10, 35, 40, 18, 16, 17, 6, 56, 19, 90, 1, 47, 91, 73, 38, 14, 3, 36, 43, 28, 31, 48, 85, 51, 61, 57] out:[75, 4, 20, 5, 39, 44, 67, 34, 29, 92, 49, 8, 2, 84, 96, 97, 50, 26, 41, 95, 78, 27, 58, 93, 81, 15, 86, 72, 88, 55, 89, 98, 12, 22, 83, 45, 53, 69, 80]
improvement:-798 current_temperature:994.3 chance:0.4481735757872764
iteration:59 time:1581258345273 best_value:462710 Knapsack: value:462710 Resources:[2643, 733] Inventory: in:[52, 46, 24, 60, 76, 54, 64, 70, 99, 66, 71, 9, 13, 30, 37, 25, 63, 94, 79, 42, 0, 21, 65, 7, 62, 68, 87, 59, 74, 11, 23, 33, 10, 35, 40, 18, 16, 56, 19, 1, 47, 91, 73, 38, 14, 3, 36, 43, 28, 31, 48, 85, 51, 61, 57, 6, 77, 32, 98, 15, 34, 4] out:[75, 5, 39, 44, 29, 92, 49, 8, 2, 84, 96, 97, 50, 26, 41, 95, 78, 27, 58, 93, 81, 86, 72, 88, 89, 12, 22, 83, 45, 53, 69, 80, 67, 20, 55, 82, 17, 90]
improvement:-1701 current_temperature:994.1 chance:0.18066776927463754
iteration:60 time:1581258345273 best_value:462710 Knapsack: value:461009 Resources:[1246, 622] Inventory: in:[52, 46, 24, 60, 76, 64, 70, 99, 66, 71, 9, 13, 30, 37, 25, 63, 94, 79, 42, 0, 21, 65, 7, 62, 68, 87, 74, 11, 23, 33, 10, 35, 18, 16, 56, 19, 1, 47, 91, 73, 38, 14, 3, 36, 43, 28, 31, 48, 85, 51, 61, 57, 6, 77, 32, 98, 15, 34, 4, 5, 22, 81] out:[75, 39, 44, 29, 92, 49, 8, 2, 84, 96, 97, 50, 26, 41, 95, 78, 27, 58, 93, 86, 72, 88, 89, 12, 83, 45, 53, 69, 80, 67, 20, 55, 82, 17, 90, 54, 40, 59]
improvement:-11361 current_temperature:994.0 chance:1.0869199910947971E-5
iteration:62 time:1581258345274 best_value:462710 Knapsack: value:462013 Resources:[339, 3991] Inventory: in:[52, 46, 24, 60, 76, 64, 70, 99, 66, 71, 9, 13, 30, 37, 63, 94, 79, 42, 21, 65, 7, 62, 68, 87, 11, 23, 33, 10, 35, 18, 16, 56, 19, 1, 47, 91, 73, 38, 14, 3, 36, 43, 28, 31, 48, 61, 57, 6, 77, 32, 98, 15, 4, 5, 22, 81, 85, 51, 25, 74, 27, 0] out:[75, 39, 44, 29, 92, 49, 8, 2, 84, 96, 97, 50, 26, 41, 95, 78, 58, 93, 72, 88, 89, 12, 83, 45, 53, 69, 80, 20, 55, 82, 17, 90, 54, 40, 59, 67, 86, 34]
improvement:-7524 current_temperature:993.8000000000001 chance:5.152080146408877E-4
