verbose:1
nr_items:100
dimensions:2
solver_name:simulated_annealing
nr_iterations:10000
nr_to_unpack:3
max_temperature:1000
Items:
  Item: value:8058 Resources:[5424, 5600]
Knapsack: value:0 Resources:[420000, 420000] Inventory: in:[] out:[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]
iteration:0 solve_begin_time:1581258339445
iteration:1 time:1581258339459 best_value:416883 Knapsack: value:416883 Resources:[3112, 20674] Inventory: in:[14, 5, 52, 43, 36, 63, 57, 11, 96, 64, 24, 73, 92, 86, 56, 49, 74, 54, 23, 32, 69, 30, 22, 53, 12, 82, 79, 66, 94, 84, 44, 15, 67, 4, 18, 72, 29, 35, 83, 6, 71, 9, 26, 31, 3, 10, 28, 90, 41, 1, 65, 70, 19, 8, 87, 45, 38, 55, 27] out:[0, 2, 7, 13, 16, 17, 20, 21, 25, 33, 34, 37, 39, 40, 42, 46, 47, 48, 50, 51, 58, 59, 60, 61, 62, 68, 75, 76, 77, 78, 80, 81, 85, 88, 89, 91, 93, 95, 97, 98, 99]
iteration:2 time:1581258339481 best_value:422585 Knapsack: value:422585 Resources:[1698, 14381] Inventory: in:[14, 5, 52, 43, 36, 63, 57, 11, 96, 64, 24, 73, 56, 49, 74, 54, 23, 32, 69, 30, 22, 53, 12, 82, 79, 66, 94, 84, 44, 15, 67, 4, 18, 72, 29, 35, 83, 6, 71, 9, 26, 31, 3, 28, 90, 41, 1, 65, 70, 19, 8, 87, 45, 38, 55, 27, 93, 76, 62, 2] out:[0, 7, 13, 16, 17, 20, 21, 25, 33, 34, 37, 39, 40, 42, 46, 47, 48, 50, 51, 58, 59, 60, 61, 68, 75, 77, 78, 80, 81, 85, 88, 89, 91, 95, 97, 98, 99, 10, 86, 92]
improvement:-5642 current_temperature:999.8000000000001 chance:0.003541770180876989
improvement:-4323 current_temperature:999.7 chance:0.013242852723436829
iteration:4 time:1581258339493 best_value:422585 Knapsack: value:418262 Resources:[4125, 13422] Inventory: in:[14, 5, 52, 43, 36, 63, 57, 11, 96, 64, 24, 73, 49, 54, 32, 69, 30, 22, 53, 12, 82, 79, 66, 94, 84, 44, 15, 67, 4, 18, 29, 35, 83, 71, 9, 26, 31, 3, 28, 90, 41, 1, 65, 70, 19, 8, 87, 38, 55, 27, 93, 76, 62, 2, 74, 56, 6, 37, 50, 45] out:[0, 7, 13, 16, 17, 20, 25, 33, 34, 39, 40, 42, 46, 48, 51, 58, 59, 60, 61, 75, 77, 78, 80, 81, 85, 88, 89, 91, 95, 97, 98, 99, 10, 86, 92, 68, 21, 47, 72, 23]
iteration:5 time:1581258339494 best_value:422585 Knapsack: value:418562 Resources:[3410, 17865] Inventory: in:[14, 5, 52, 43, 36, 63, 57, 11, 96, 24, 73, 49, 54, 32, 69, 30, 22, 53, 12, 82, 79, 66, 94, 84, 44, 15, 4, 18, 29, 35, 83, 71, 9, 26, 3, 28, 90, 41, 1, 65, 70, 19, 8, 87, 38, 55, 27, 93, 76, 62, 2, 74, 56, 6, 37, 50, 45, 89, 31, 0] out:[7, 13, 16, 17, 20, 25, 33, 34, 39, 40, 42, 46, 48, 51, 58, 59, 60, 61, 75, 77, 78, 80, 81, 85, 88, 91, 95, 97, 98, 99, 10, 86, 92, 68, 21, 47, 72, 23, 67, 64]
iteration:6 time:1581258339494 best_value:422585 Knapsack: value:420580 Resources:[3285, 11406] Inventory: in:[14, 5, 52, 43, 63, 57, 96, 24, 73, 49, 54, 32, 69, 30, 22, 53, 12, 82, 79, 66, 94, 84, 44, 15, 4, 18, 35, 83, 71, 9, 26, 3, 28, 90, 41, 1, 65, 70, 19, 8, 87, 38, 55, 27, 93, 76, 62, 2, 74, 56, 6, 37, 50, 45, 89, 31, 0, 47, 21, 36, 34] out:[7, 13, 16, 17, 20, 25, 33, 39, 40, 42, 46, 48, 51, 58, 59, 60, 61, 75, 77, 78, 80, 81, 85, 88, 91, 95, 97, 98, 99, 10, 86, 92, 68, 72, 23, 67, 64, 29, 11]
iteration:7 time:1581258339495 best_value:430999 Knapsack: value:430999 Resources:[510, 2257] Inventory: in:[14, 5, 52, 43, 63, 57, 96, 24, 73, 49, 54, 32, 69, 30, 22, 53, 12, 82, 79, 66, 94, 84, 44, 15, 4, 18, 35, 83, 71, 9, 26, 3, 28, 41, 1, 65, 70, 19, 8, 87, 38, 55, 27, 76, 62, 2, 74, 56, 6, 37, 50, 45, 89, 31, 47, 21, 36, 34, 16, 59, 92, 10] out:[7, 13, 17, 20, 25, 33, 39, 40, 42, 46, 48, 51, 58, 60, 61, 75, 77, 78, 80, 81, 85, 88, 91, 95, 97, 98, 99, 86, 68, 72, 23, 67, 64, 29, 11, 0, 90, 93]
iteration:8 time:1581258339495 best_value:432945 Knapsack: value:432945 Resources:[2834, 767] Inventory: in:[14, 5, 52, 43, 63, 57, 96, 24, 73, 49, 54, 32, 69, 30, 22, 53, 12, 79, 66, 94, 84, 44, 15, 4, 18, 35, 71, 9, 26, 3, 28, 41, 1, 65, 70, 19, 8, 87, 38, 55, 27, 76, 2, 74, 56, 6, 37, 50, 45, 89, 31, 47, 21, 36, 34, 16, 59, 92, 10, 97, 0, 40] out:[7, 13, 17, 20, 25, 33, 39, 42, 46, 48, 51, 58, 60, 61, 75, 77, 78, 80, 81, 85, 88, 91, 95, 98, 99, 86, 68, 72, 23, 67, 64, 29, 11, 90, 93, 83, 82, 62]
improvement:-742 current_temperature:999.1999999999999 chance:0.4758778500330783
iteration:9 time:1581258339496 best_value:432945 Knapsack: value:432203 Resources:[10509, 957] Inventory: in:[14, 5, 52, 43, 63, 57, 24, 73, 49, 54, 32, 69, 30, 53, 12, 79, 66, 94, 84, 44, 15, 4, 18, 35, 71, 9, 26, 3, 28, 41, 1, 65, 70, 19, 8, 87, 38, 55, 27, 76, 2, 74, 6, 37, 50, 45, 89, 31, 47, 21, 36, 34, 16, 59, 92, 10, 97, 0, 40, 33, 67, 42] out:[7, 13, 17, 20, 25, 39, 46, 48, 51, 58, 60, 61, 75, 77, 78, 80, 81, 85, 88, 91, 95, 98, 99, 86, 68, 72, 23, 64, 29, 11, 90, 93, 83, 82, 62, 22, 56, 96]
iteration:10 time:1581258339496 best_value:437826 Knapsack: value:437826 Resources:[5229, 237] Inventory: in:[14, 5, 52, 63, 57, 24, 73, 49, 54, 32, 69, 30, 53, 79, 66, 94, 84, 44, 15, 4, 18, 35, 71, 9, 26, 3, 28, 41, 1, 65, 70, 19, 8, 87, 38, 55, 27, 76, 2, 74, 6, 37, 50, 45, 31, 47, 21, 36, 34, 16, 59, 92, 10, 97, 0, 40, 33, 67, 42, 86, 85, 68, 93] out:[7, 13, 17, 20, 25, 39, 46, 48, 51, 58, 60, 61, 75, 77, 78, 80, 81, 88, 91, 95, 98, 99, 72, 23, 64, 29, 11, 90, 83, 82, 62, 22, 56, 96, 43, 12, 89]
improvement:-1684 current_temperature:999.0 chance:0.18531731894825382
iteration:12 time:1581258339497 best_value:441441 Knapsack: value:441441 Resources:[1711, 2951] Inventory: in:[14, 5, 52, 63, 57, 24, 73, 49, 54, 32, 69, 30, 53, 79, 66, 94, 44, 4, 18, 35, 71, 9, 26, 3, 41, 65, 70, 19, 8, 87, 38, 55, 27, 76, 2, 74, 6, 37, 50, 45, 47, 21, 36, 34, 59, 92, 10, 97, 0, 40, 33, 67, 42, 86, 85, 68, 93, 31, 15, 84, 64, 98, 17] out:[7, 13, 20, 25, 46, 48, 51, 60, 61, 75, 77, 78, 80, 81, 88, 91, 95, 99, 72, 23, 29, 11, 90, 83, 82, 62, 22, 56, 96, 43, 12, 89, 39, 58, 28, 1, 16]
improvement:-3084 current_temperature:998.8000000000001 chance:0.04560649007899128
iteration:14 time:1581258339498 best_value:443151 Knapsack: value:443151 Resources:[220, 2011] Inventory: in:[5, 52, 63, 57, 24, 73, 49, 54, 32, 69, 30, 53, 79, 94, 44, 4, 35, 71, 9, 26, 3, 41, 65, 70, 19, 8, 87, 55, 27, 76, 2, 74, 6, 37, 50, 45, 47, 21, 36, 59, 92, 10, 97, 0, 40, 33, 67, 42, 86, 85, 68, 93, 31, 84, 64, 98, 17, 66, 34, 38, 58, 89, 15] out:[7, 13, 20, 25, 46, 51, 60, 75, 77, 78, 80, 81, 88, 91, 95, 99, 72, 23, 29, 11, 90, 83, 82, 62, 22, 56, 96, 43, 12, 39, 28, 1, 16, 61, 48, 18, 14]
improvement:-14413 current_temperature:998.6 chance:5.391853276313623E-7
improvement:-7770 current_temperature:998.5 chance:4.1731362990977776E-4
improvement:-729 current_temperature:998.4 chance:0.48182790645727075
iteration:17 time:1581258339499 best_value:443151 Knapsack: value:442422 Resources:[1619, 9716] Inventory: in:[5, 52, 63, 57, 24, 73, 49, 54, 32, 30, 53, 79, 94, 4, 35, 71, 9, 26, 3, 41, 65, 19, 87, 55, 27, 76, 2, 74, 6, 50, 45, 47, 21, 36, 92, 97, 0, 40, 33, 67, 42, 86, 85, 68, 93, 31, 84, 64, 98, 66, 34, 58, 89, 15, 59, 44, 10, 8, 37, 17, 91, 77] out:[7, 13, 20, 25, 46, 51, 60, 75, 78, 81, 88, 99, 72, 23, 29, 11, 90, 82, 62, 56, 96, 43, 12, 39, 28, 1, 16, 61, 48, 18, 14, 83, 80, 95, 22, 70, 38, 69]
iteration:18 time:1581258339500 best_value:446309 Knapsack: value:446309 Resources:[81, 2315] Inventory: in:[5, 52, 63, 57, 24, 73, 49, 54, 32, 30, 53, 79, 94, 4, 35, 71, 9, 26, 3, 41, 65, 19, 87, 55, 27, 76, 2, 74, 6, 50, 45, 47, 21, 36, 92, 97, 0, 40, 33, 67, 42, 86, 85, 68, 93, 64, 98, 66, 34, 89, 15, 59, 44, 10, 8, 37, 17, 91, 77, 14, 84, 38, 46] out:[7, 13, 20, 25, 51, 60, 75, 78, 81, 88, 99, 72, 23, 29, 11, 90, 82, 62, 56, 96, 43, 12, 39, 28, 1, 16, 61, 48, 18, 83, 80, 95, 22, 70, 69, 31, 58]
improvement:-2300 current_temperature:998.1999999999999 chance:0.0998438847424705
improvement:-742 current_temperature:998.1 chance:0.47548854690144543
iteration:20 time:1581258339501 best_value:446309 Knapsack: value:445567 Resources:[2585, 2146] Inventory: in:[5, 52, 63, 57, 73, 49, 54, 32, 30, 79, 94, 4, 35, 71, 9, 3, 41, 65, 19, 87, 55, 27, 76, 74, 50, 45, 47, 21, 36, 92, 97, 0, 40, 33, 67, 42, 86, 85, 68, 93, 64, 98, 66, 34, 89, 15, 59, 44, 10, 8, 37, 91, 77, 14, 84, 38, 46, 17, 26, 6, 43, 81, 88] out:[7, 13, 20, 25, 51, 60, 75, 78, 99, 72, 23, 29, 11, 90, 82, 62, 56, 96, 12, 39, 28, 1, 16, 61, 48, 18, 83, 80, 95, 70, 69, 31, 58, 22, 53, 2, 24]
improvement:-8629 current_temperature:998.0 chance:1.757773210729976E-4
improvement:-16837 current_temperature:997.9 chance:4.703225907276352E-8
iteration:23 time:1581258339503 best_value:446872 Knapsack: value:446872 Resources:[32, 7518] Inventory: in:[5, 52, 63, 57, 49, 54, 32, 30, 79, 94, 4, 35, 71, 9, 3, 65, 19, 55, 27, 74, 50, 45, 47, 21, 92, 97, 0, 40, 33, 67, 42, 86, 85, 68, 93, 64, 98, 66, 34, 59, 44, 10, 8, 37, 91, 77, 14, 84, 38, 46, 17, 26, 6, 81, 88, 41, 76, 89, 73, 87, 31, 24, 13] out:[7, 20, 25, 51, 60, 75, 78, 99, 72, 23, 29, 11, 90, 82, 62, 56, 96, 12, 39, 28, 1, 16, 61, 48, 18, 95, 69, 58, 53, 2, 22, 70, 83, 80, 36, 43, 15]
improvement:-7648 current_temperature:997.7 chance:4.68660959782114E-4
iteration:25 time:1581258339503 best_value:449429 Knapsack: value:449429 Resources:[1149, 8841] Inventory: in:[5, 52, 63, 57, 49, 54, 32, 30, 79, 4, 35, 71, 9, 3, 65, 19, 55, 27, 74, 50, 45, 21, 92, 97, 0, 40, 33, 42, 86, 85, 93, 64, 98, 66, 34, 59, 44, 10, 8, 37, 91, 77, 14, 84, 38, 46, 17, 26, 6, 81, 41, 76, 73, 87, 31, 24, 13, 89, 68, 67, 96, 88, 58] out:[7, 20, 25, 51, 60, 75, 78, 99, 72, 23, 29, 11, 90, 82, 62, 56, 39, 28, 1, 16, 61, 48, 18, 69, 53, 2, 22, 70, 83, 80, 36, 43, 95, 12, 15, 94, 47]
improvement:-207 current_temperature:997.5 chance:0.8125979672316601
iteration:26 time:1581258339504 best_value:449429 Knapsack: value:449222 Resources:[2271, 7554] Inventory: in:[5, 52, 63, 57, 49, 54, 32, 79, 4, 35, 71, 9, 3, 65, 19, 27, 74, 50, 45, 21, 92, 97, 0, 40, 33, 42, 86, 85, 93, 64, 66, 34, 59, 44, 10, 8, 37, 91, 77, 14, 84, 38, 46, 17, 26, 6, 81, 41, 76, 73, 87, 31, 24, 13, 89, 68, 67, 96, 88, 58, 20, 60, 28] out:[7, 25, 51, 75, 78, 99, 72, 23, 29, 11, 90, 82, 62, 56, 39, 1, 16, 61, 48, 18, 69, 53, 2, 22, 70, 83, 80, 36, 43, 95, 12, 15, 94, 47, 30, 98, 55]
improvement:-10409 current_temperature:997.4 chance:2.9352467365220424E-5
iteration:28 time:1581258339505 best_value:453807 Knapsack: value:453807 Resources:[2828, 3001] Inventory: in:[5, 52, 63, 57, 49, 54, 32, 79, 35, 9, 3, 65, 19, 27, 74, 50, 45, 21, 92, 97, 0, 40, 33, 86, 85, 93, 64, 66, 34, 59, 10, 8, 37, 91, 77, 14, 84, 38, 26, 6, 81, 41, 76, 73, 87, 31, 24, 13, 89, 68, 67, 96, 88, 58, 20, 60, 28, 71, 44, 46, 70, 72, 29] out:[7, 25, 51, 75, 78, 99, 23, 11, 90, 82, 62, 56, 39, 1, 16, 61, 48, 18, 69, 53, 2, 22, 83, 80, 36, 95, 12, 15, 94, 30, 98, 55, 43, 47, 17, 42, 4]
iteration:29 time:1581258339505 best_value:455872 Knapsack: value:455872 Resources:[1612, 3190] Inventory: in:[5, 52, 63, 57, 49, 54, 32, 79, 9, 3, 65, 27, 74, 50, 45, 21, 92, 97, 0, 40, 33, 86, 85, 93, 64, 66, 34, 59, 10, 8, 37, 91, 77, 14, 84, 38, 6, 81, 41, 76, 73, 87, 31, 24, 13, 89, 68, 67, 96, 88, 58, 20, 60, 28, 71, 44, 46, 70, 72, 29, 12, 18, 35] out:[7, 25, 51, 75, 78, 99, 23, 11, 90, 82, 62, 56, 39, 1, 16, 61, 48, 69, 53, 2, 22, 83, 80, 36, 95, 15, 94, 30, 98, 55, 43, 47, 17, 42, 4, 26, 19]
iteration:30 time:1581258339506 best_value:457137 Knapsack: value:457137 Resources:[908, 6357] Inventory: in:[5, 52, 63, 57, 49, 54, 32, 79, 9, 3, 65, 27, 74, 50, 45, 21, 92, 97, 0, 40, 33, 86, 85, 93, 64, 66, 34, 59, 10, 8, 91, 77, 14, 84, 38, 6, 81, 41, 76, 73, 87, 31, 24, 13, 89, 68, 67, 96, 88, 58, 20, 28, 71, 44, 46, 70, 72, 12, 18, 35, 99, 90, 48] out:[7, 25, 51, 75, 78, 23, 11, 82, 62, 56, 39, 1, 16, 61, 69, 53, 2, 22, 83, 80, 36, 95, 15, 94, 30, 98, 55, 43, 47, 17, 42, 4, 26, 19, 60, 29, 37]
improvement:-2758 current_temperature:997.0 chance:0.06289435300254027
improvement:-381 current_temperature:996.9 chance:0.6823689583361902
improvement:-2703 current_temperature:996.8000000000001 chance:0.06642529358320784
improvement:-4003 current_temperature:996.7 chance:0.018020349407580547
improvement:-1891 current_temperature:996.6 chance:0.14995030578580304
improvement:-5486 current_temperature:996.5 chance:0.004065297147904869
iteration:37 time:1581258339508 best_value:461343 Knapsack: value:461343 Resources:[1200, 7322] Inventory: in:[5, 52, 63, 57, 54, 79, 9, 3, 27, 74, 50, 45, 21, 92, 40, 33, 86, 85, 64, 66, 91, 77, 84, 38, 6, 81, 41, 76, 31, 13, 68, 96, 88, 58, 20, 28, 71, 44, 46, 72, 18, 35, 99, 90, 48, 73, 34, 14, 65, 67, 10, 59, 87, 89, 12, 70, 24, 0, 49, 8, 94, 15, 78] out:[7, 51, 23, 11, 62, 56, 1, 16, 61, 83, 80, 95, 30, 55, 43, 17, 42, 19, 60, 29, 37, 22, 36, 53, 47, 2, 75, 82, 39, 69, 26, 4, 98, 25, 32, 93, 97]
improvement:-1840 current_temperature:996.3 chance:0.15773588112554576
improvement:-10208 current_temperature:996.1999999999999 chance:3.5465918467447605E-5
improvement:-2060 current_temperature:996.1 chance:0.12643013001849868
iteration:41 time:1581258339509 best_value:466000 Knapsack: value:466000 Resources:[893, 1899] Inventory: in:[5, 52, 63, 57, 54, 9, 3, 50, 45, 21, 40, 33, 86, 64, 66, 38, 81, 41, 76, 31, 13, 68, 96, 88, 58, 20, 28, 71, 44, 46, 72, 18, 35, 90, 48, 73, 34, 14, 65, 67, 10, 59, 87, 89, 12, 70, 24, 49, 8, 94, 15, 78, 85, 74, 79, 0, 6, 99, 27, 91, 61, 60, 62, 26] out:[7, 51, 23, 11, 1, 16, 83, 95, 55, 43, 19, 29, 37, 22, 36, 53, 47, 2, 75, 82, 69, 4, 98, 25, 32, 93, 17, 42, 80, 39, 30, 56, 97, 92, 84, 77]
iteration:42 time:1581258339509 best_value:467630 Knapsack: value:467630 Resources:[985, 1300] Inventory: in:[5, 52, 63, 57, 54, 9, 3, 45, 21, 40, 33, 86, 64, 66, 38, 81, 41, 76, 31, 13, 68, 96, 88, 58, 28, 71, 44, 46, 72, 18, 35, 90, 48, 73, 34, 14, 65, 67, 10, 59, 87, 89, 12, 70, 49, 8, 94, 15, 78, 85, 74, 79, 0, 6, 99, 27, 91, 61, 60, 62, 26, 43, 20, 1] out:[7, 51, 23, 11, 16, 83, 95, 55, 19, 29, 37, 22, 36, 53, 47, 2, 75, 82, 69, 4, 98, 25, 32, 93, 17, 42, 80, 39, 30, 56, 97, 92, 84, 77, 50, 24]
improvement:-3972 current_temperature:995.8000000000001 chance:0.018522802068777593
iteration:44 time:1581258339515 best_value:469711 Knapsack: value:469711 Resources:[20, 556] Inventory: in:[5, 52, 63, 57, 54, 9, 3, 45, 21, 40, 33, 86, 64, 66, 38, 41, 76, 31, 13, 68, 96, 88, 58, 28, 71, 44, 46, 72, 18, 48, 73, 34, 14, 65, 67, 10, 59, 87, 89, 12, 70, 49, 8, 94, 15, 78, 74, 79, 0, 6, 99, 91, 61, 60, 62, 43, 20, 1, 85, 26, 27, 83, 16, 42] out:[7, 51, 23, 11, 95, 55, 19, 29, 37, 22, 36, 53, 47, 2, 75, 82, 69, 98, 25, 32, 93, 17, 80, 39, 30, 56, 97, 92, 77, 50, 24, 4, 84, 81, 35, 90]
improvement:-10119 current_temperature:995.6 chance:3.854360463561422E-5
iteration:46 time:1581258339516 best_value:469975 Knapsack: value:469975 Resources:[972, 75] Inventory: in:[5, 52, 63, 57, 54, 9, 3, 45, 21, 40, 33, 86, 64, 66, 38, 41, 31, 13, 68, 96, 88, 58, 28, 71, 44, 46, 72, 18, 48, 34, 14, 65, 67, 10, 59, 89, 12, 70, 8, 94, 15, 78, 74, 79, 0, 6, 99, 91, 61, 60, 62, 43, 1, 85, 26, 27, 16, 42, 73, 76, 49, 11, 80, 19] out:[7, 51, 23, 95, 55, 29, 37, 22, 36, 47, 2, 75, 82, 69, 98, 25, 32, 93, 17, 39, 30, 56, 97, 92, 50, 24, 4, 84, 81, 35, 90, 77, 53, 83, 20, 87]
improvement:-9738 current_temperature:995.4 chance:5.6402232984611516E-5
improvement:-2607 current_temperature:995.3 chance:0.07285305872728035
improvement:-3310 current_temperature:995.1999999999999 chance:0.03593783530560831
improvement:-5913 current_temperature:995.1 chance:0.002626465192161733
iteration:51 time:1581258339517 best_value:470465 Knapsack: value:470465 Resources:[879, 161] Inventory: in:[5, 52, 54, 9, 3, 45, 21, 40, 33, 86, 64, 66, 38, 41, 31, 88, 28, 71, 44, 46, 72, 48, 34, 14, 67, 10, 59, 12, 70, 8, 94, 15, 78, 74, 0, 6, 99, 91, 61, 60, 43, 1, 85, 26, 27, 42, 73, 76, 49, 11, 62, 68, 80, 16, 65, 57, 63, 18, 19, 89, 13, 20, 92, 87] out:[7, 51, 23, 95, 55, 29, 36, 2, 75, 82, 69, 98, 25, 32, 93, 17, 39, 30, 56, 97, 24, 4, 35, 90, 77, 83, 22, 50, 37, 53, 47, 84, 81, 96, 79, 58]
improvement:-8302 current_temperature:994.9 chance:2.3768667530707879E-4
improvement:-15284 current_temperature:994.8000000000001 chance:2.125917366946179E-7
improvement:-10909 current_temperature:994.7 chance:1.7259881005589772E-5
improvement:-3294 current_temperature:994.6 chance:0.03644743568635702
iteration:55 time:1581258339518 best_value:470465 Knapsack: value:467171 Resources:[1557, 568] Inventory: in:[52, 54, 9, 3, 45, 21, 33, 86, 64, 66, 38, 41, 88, 28, 71, 44, 46, 48, 34, 14, 67, 59, 12, 8, 94, 15, 78, 6, 99, 91, 61, 60, 43, 1, 85, 27, 42, 73, 76, 49, 11, 62, 80, 16, 57, 63, 18, 19, 89, 13, 20, 92, 87, 68, 31, 0, 72, 65, 70, 10, 40, 90, 32, 5] out:[7, 51, 23, 55, 29, 36, 2, 75, 82, 69, 98, 25, 93, 17, 39, 30, 56, 97, 24, 77, 83, 22, 37, 53, 47, 84, 96, 79, 58, 81, 50, 35, 95, 4, 26, 74]
improvement:-5327 current_temperature:994.5 chance:0.0047175742907863945
improvement:-10453 current_temperature:994.4 chance:2.721162048639365E-5
improvement:-12609 current_temperature:994.3 chance:3.1087702906719637E-6
improvement:-8673 current_temperature:994.1999999999999 chance:1.627009244544026E-4
improvement:-6397 current_temperature:994.1 chance:0.0016044627699948778
improvement:-5991 current_temperature:994.0 chance:0.0024123281079814754
improvement:-7994 current_temperature:993.9 chance:3.2132333027292943E-4
improvement:-3149 current_temperature:993.8000000000001 chance:0.04206052600441313
improvement:-18217 current_temperature:993.7 chance:1.0921912804573545E-8
improvement:-9848 current_temperature:993.6 chance:4.9604293161548485E-5
improvement:-9389 current_temperature:993.5 chance:7.865591060333606E-5
improvement:-731 current_temperature:993.4 chance:0.4790948646395268
