verbose:1
nr_items:100
dimensions:2
solver_name:simulated_annealing
nr_iterations:10000
nr_to_unpack:3
max_temperature:1000
Items:
  Item: value:8058 Resources:[5424, 5600]
Knapsack: value:0 Resources:[420000, 420000] Inventory: in:[] out:[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]
iteration:0 solve_begin_time:1581258349060
iteration:1 time:1581258349077 best_value:416728 Knapsack: value:416728 Resources:[20273, 2144] Inventory: in:[40, 66, 52, 15, 82, 83, 75, 50, 49, 33, 8, 42, 58, 30, 44, 87, 47, 79, 20, 85, 28, 69, 10, 96, 19, 35, 27, 6, 80, 55, 56, 11, 88, 37, 24, 0, 26, 65, 63, 41, 39, 74, 89, 12, 61, 16, 99, 77, 34, 93, 81, 95, 71, 38, 54, 9, 70, 73, 57] out:[1, 2, 3, 4, 5, 7, 13, 14, 17, 18, 21, 22, 23, 25, 29, 31, 32, 36, 43, 45, 46, 48, 51, 53, 59, 60, 62, 64, 67, 68, 72, 76, 78, 84, 86, 90, 91, 92, 94, 97, 98]
iteration:2 time:1581258349095 best_value:422044 Knapsack: value:422044 Resources:[13707, 1871] Inventory: in:[40, 66, 52, 15, 83, 75, 50, 49, 33, 8, 42, 30, 44, 87, 47, 79, 20, 85, 28, 69, 10, 96, 19, 35, 27, 6, 80, 55, 56, 11, 88, 37, 24, 0, 26, 65, 63, 41, 39, 74, 89, 12, 61, 16, 99, 77, 34, 93, 81, 95, 71, 38, 54, 9, 70, 73, 22, 94, 3] out:[1, 2, 4, 5, 7, 13, 14, 17, 18, 21, 23, 25, 29, 31, 32, 36, 43, 45, 46, 48, 51, 53, 59, 60, 62, 64, 67, 68, 72, 76, 78, 84, 86, 90, 91, 92, 97, 98, 58, 82, 57]
improvement:-7958 current_temperature:999.8000000000001 chance:3.4929562950463896E-4
improvement:-3933 current_temperature:999.7 chance:0.01956172840381321
iteration:5 time:1581258349104 best_value:432090 Knapsack: value:432090 Resources:[1594, 745] Inventory: in:[40, 66, 52, 15, 83, 75, 50, 49, 33, 8, 42, 30, 44, 87, 47, 79, 20, 85, 28, 69, 10, 96, 19, 35, 27, 80, 11, 88, 0, 65, 63, 39, 74, 12, 61, 16, 99, 77, 34, 93, 95, 71, 38, 54, 9, 70, 73, 22, 94, 3, 41, 89, 81, 26, 24, 37, 13, 31, 18, 72, 84] out:[1, 2, 4, 5, 7, 14, 21, 25, 29, 32, 36, 45, 46, 48, 51, 53, 59, 60, 62, 64, 67, 68, 76, 78, 86, 90, 91, 92, 97, 58, 82, 57, 23, 98, 43, 17, 55, 6, 56]
improvement:-7655 current_temperature:999.5 chance:4.718594393543784E-4
improvement:-1716 current_temperature:999.4 chance:0.17959872573949587
iteration:8 time:1581258349106 best_value:434389 Knapsack: value:434389 Resources:[713, 1783] Inventory: in:[40, 66, 15, 83, 75, 33, 8, 30, 44, 87, 47, 79, 20, 85, 28, 69, 10, 96, 19, 35, 27, 80, 11, 88, 65, 63, 39, 74, 12, 61, 16, 99, 77, 93, 95, 71, 38, 9, 70, 22, 94, 3, 41, 89, 81, 26, 24, 37, 31, 18, 72, 84, 0, 13, 73, 42, 34, 49, 52, 48, 45] out:[1, 2, 5, 7, 14, 21, 25, 29, 32, 36, 46, 51, 53, 59, 60, 62, 64, 67, 68, 76, 90, 91, 92, 97, 58, 57, 23, 98, 43, 17, 55, 6, 56, 4, 78, 86, 82, 50, 54]
improvement:-2663 current_temperature:999.1999999999999 chance:0.06959015967032059
iteration:10 time:1581258349107 best_value:443083 Knapsack: value:443083 Resources:[372, 20] Inventory: in:[40, 15, 83, 75, 33, 8, 30, 47, 79, 85, 28, 10, 96, 19, 35, 27, 80, 11, 88, 65, 63, 39, 74, 12, 61, 16, 99, 77, 93, 71, 38, 9, 70, 22, 94, 3, 41, 89, 81, 26, 24, 37, 31, 18, 72, 84, 0, 13, 73, 42, 34, 49, 52, 48, 45, 20, 44, 87, 6, 2, 54, 60] out:[1, 5, 7, 14, 21, 25, 29, 32, 36, 51, 59, 62, 64, 67, 68, 76, 90, 91, 92, 97, 58, 57, 23, 98, 43, 17, 55, 56, 4, 78, 86, 82, 50, 53, 46, 69, 95, 66]
improvement:-266 current_temperature:999.0 chance:0.7662350777832029
iteration:11 time:1581258349108 best_value:443083 Knapsack: value:442817 Resources:[3223, 483] Inventory: in:[40, 15, 83, 75, 33, 30, 47, 79, 85, 28, 10, 96, 19, 35, 27, 11, 88, 65, 63, 39, 74, 12, 61, 16, 99, 77, 93, 71, 38, 9, 70, 22, 94, 3, 41, 89, 81, 26, 24, 37, 31, 18, 72, 84, 0, 13, 73, 42, 34, 49, 48, 45, 20, 44, 87, 6, 2, 54, 60, 80, 21, 57] out:[1, 5, 7, 14, 25, 29, 32, 36, 51, 59, 62, 64, 67, 68, 76, 90, 91, 92, 97, 58, 23, 98, 43, 17, 55, 56, 4, 78, 86, 82, 50, 53, 46, 69, 95, 66, 52, 8]
improvement:-535 current_temperature:998.9 chance:0.5853243458386354
improvement:-2445 current_temperature:998.8000000000001 chance:0.08647174852579843
improvement:-2647 current_temperature:998.7 chance:0.07061973935822362
iteration:14 time:1581258349110 best_value:443083 Knapsack: value:440170 Resources:[3816, 3159] Inventory: in:[40, 15, 83, 33, 47, 79, 85, 28, 10, 19, 35, 27, 11, 88, 65, 63, 39, 74, 12, 61, 16, 99, 77, 93, 38, 9, 22, 94, 3, 89, 81, 26, 24, 37, 31, 18, 72, 0, 13, 73, 42, 49, 48, 45, 20, 44, 87, 6, 2, 54, 60, 80, 21, 57, 71, 34, 41, 84, 30, 62, 14, 75] out:[1, 5, 7, 25, 29, 32, 36, 51, 64, 67, 68, 76, 90, 91, 92, 97, 58, 98, 43, 17, 55, 56, 4, 78, 86, 82, 50, 53, 69, 95, 66, 52, 23, 59, 8, 46, 96, 70]
improvement:-5675 current_temperature:998.6 chance:0.0034034823919778406
improvement:-6011 current_temperature:998.5 chance:0.002429596596533993
improvement:-6129 current_temperature:998.4 chance:0.002157463365145665
iteration:18 time:1581258349111 best_value:443083 Knapsack: value:441415 Resources:[5835, 2069] Inventory: in:[40, 15, 83, 33, 47, 79, 28, 10, 19, 35, 27, 88, 65, 63, 74, 12, 61, 16, 99, 77, 93, 38, 9, 22, 94, 3, 26, 24, 37, 31, 18, 72, 0, 13, 73, 42, 49, 45, 20, 44, 87, 54, 60, 80, 21, 57, 71, 34, 41, 84, 30, 14, 75, 6, 39, 48, 81, 89, 62, 64, 17, 58] out:[1, 5, 7, 25, 29, 32, 36, 51, 67, 76, 91, 92, 97, 98, 43, 55, 56, 4, 78, 82, 53, 66, 23, 59, 8, 46, 96, 70, 90, 52, 50, 86, 69, 95, 68, 11, 2, 85]
iteration:19 time:1581258349112 best_value:448470 Knapsack: value:448470 Resources:[2048, 672] Inventory: in:[15, 83, 33, 47, 28, 10, 19, 35, 27, 88, 65, 63, 74, 12, 61, 16, 99, 77, 93, 38, 9, 22, 3, 26, 24, 37, 31, 18, 72, 0, 13, 73, 42, 49, 45, 20, 44, 87, 54, 60, 80, 21, 57, 71, 34, 41, 84, 30, 14, 75, 6, 39, 48, 81, 89, 62, 64, 17, 58, 66, 32, 53, 46] out:[1, 5, 7, 25, 29, 36, 51, 67, 76, 91, 92, 97, 98, 43, 55, 56, 4, 78, 82, 23, 59, 8, 96, 70, 90, 52, 50, 86, 69, 95, 68, 11, 2, 85, 40, 79, 94]
improvement:-5494 current_temperature:998.1 chance:0.004068591244184251
improvement:-7181 current_temperature:998.0 chance:7.50034928216389E-4
improvement:-712 current_temperature:997.9 chance:0.48992726066090636
iteration:22 time:1581258349113 best_value:448470 Knapsack: value:447758 Resources:[10252, 474] Inventory: in:[15, 83, 33, 47, 28, 10, 19, 35, 88, 65, 63, 74, 12, 61, 16, 99, 77, 38, 9, 22, 3, 26, 24, 37, 31, 18, 72, 0, 13, 73, 42, 45, 20, 44, 54, 60, 80, 21, 71, 34, 41, 30, 75, 6, 48, 81, 89, 62, 64, 17, 58, 66, 32, 53, 46, 39, 57, 84, 49, 87, 82, 7] out:[1, 5, 25, 29, 36, 51, 67, 76, 91, 92, 97, 98, 43, 56, 4, 78, 23, 59, 8, 70, 90, 52, 50, 86, 69, 95, 68, 11, 2, 40, 79, 94, 85, 96, 55, 27, 14, 93]
improvement:-9934 current_temperature:997.8000000000001 chance:4.744672826153304E-5
iteration:24 time:1581258349114 best_value:449397 Knapsack: value:449397 Resources:[5462, 1341] Inventory: in:[15, 83, 33, 47, 10, 19, 65, 63, 74, 12, 61, 16, 99, 77, 38, 9, 22, 3, 26, 24, 37, 18, 0, 13, 73, 42, 45, 20, 44, 54, 60, 80, 21, 71, 34, 41, 30, 75, 48, 81, 89, 62, 64, 17, 58, 66, 32, 53, 46, 39, 57, 84, 49, 87, 82, 7, 31, 72, 88, 56, 40, 79] out:[1, 5, 25, 29, 51, 67, 76, 91, 92, 97, 98, 43, 4, 78, 59, 8, 70, 90, 52, 50, 86, 69, 95, 68, 11, 2, 94, 85, 96, 55, 27, 14, 93, 36, 23, 35, 6, 28]
improvement:-13843 current_temperature:997.6 chance:9.410184154137637E-7
improvement:-4307 current_temperature:997.5 chance:0.013329248989974509
iteration:27 time:1581258349115 best_value:450049 Knapsack: value:450049 Resources:[3395, 175] Inventory: in:[15, 83, 33, 47, 10, 19, 65, 12, 61, 16, 99, 77, 38, 9, 22, 26, 24, 37, 18, 13, 73, 45, 20, 44, 54, 60, 80, 21, 71, 34, 41, 30, 75, 48, 81, 89, 62, 64, 17, 58, 66, 53, 46, 39, 57, 84, 87, 82, 7, 31, 72, 88, 56, 40, 79, 49, 32, 3, 74, 67, 70, 76] out:[1, 5, 25, 29, 51, 91, 92, 98, 43, 78, 59, 8, 90, 52, 86, 69, 95, 68, 11, 2, 94, 85, 96, 55, 27, 14, 93, 36, 23, 35, 6, 28, 97, 4, 50, 63, 0, 42]
improvement:-6228 current_temperature:997.3 chance:0.0019404000321245074
improvement:-7369 current_temperature:997.1999999999999 chance:6.175866748525997E-4
improvement:-10820 current_temperature:997.1 chance:1.937611839347744E-5
improvement:-7511 current_temperature:997.0 chance:5.348090437205566E-4
iteration:32 time:1581258349117 best_value:451683 Knapsack: value:451683 Resources:[520, 1188] Inventory: in:[15, 83, 33, 47, 10, 65, 12, 61, 16, 99, 77, 38, 9, 22, 26, 24, 37, 73, 45, 20, 60, 80, 21, 71, 34, 41, 30, 75, 81, 62, 64, 66, 53, 46, 39, 57, 87, 7, 31, 88, 56, 40, 79, 49, 32, 67, 70, 76, 84, 48, 3, 13, 72, 54, 74, 17, 19, 58, 89, 8, 28, 0] out:[1, 25, 29, 91, 92, 98, 43, 78, 59, 52, 86, 95, 68, 11, 2, 94, 85, 96, 27, 14, 93, 23, 6, 97, 4, 50, 63, 42, 35, 51, 36, 5, 90, 69, 55, 82, 44, 18]
improvement:-6110 current_temperature:996.8000000000001 chance:0.0021774196125005593
improvement:-10351 current_temperature:996.7 chance:3.088402816350943E-5
iteration:35 time:1581258349118 best_value:453893 Knapsack: value:453893 Resources:[2706, 1476] Inventory: in:[15, 83, 47, 10, 65, 12, 61, 99, 77, 38, 9, 26, 24, 37, 73, 45, 20, 80, 71, 34, 41, 30, 75, 81, 62, 64, 53, 46, 39, 57, 87, 31, 88, 56, 40, 79, 49, 32, 67, 70, 76, 84, 48, 3, 13, 72, 54, 74, 17, 19, 58, 89, 28, 0, 60, 16, 21, 7, 66, 18, 22, 33] out:[1, 25, 91, 92, 98, 43, 78, 59, 52, 86, 95, 68, 11, 2, 85, 96, 27, 14, 93, 23, 6, 4, 50, 63, 42, 35, 51, 36, 5, 90, 69, 55, 44, 29, 94, 97, 82, 8]
improvement:-4166 current_temperature:996.5 chance:0.015288838711977025
iteration:37 time:1581258349119 best_value:459555 Knapsack: value:459555 Resources:[3890, 446] Inventory: in:[15, 83, 10, 65, 12, 61, 99, 77, 38, 9, 26, 24, 73, 45, 20, 80, 71, 41, 30, 75, 81, 62, 64, 53, 46, 39, 57, 87, 31, 88, 56, 40, 79, 49, 32, 67, 70, 76, 84, 3, 72, 54, 74, 17, 19, 89, 28, 0, 60, 16, 21, 7, 66, 18, 22, 33, 13, 58, 34, 59, 27, 78, 86] out:[1, 25, 91, 92, 98, 43, 52, 95, 68, 11, 2, 85, 96, 14, 93, 23, 6, 4, 50, 63, 42, 35, 51, 36, 5, 90, 69, 55, 44, 29, 94, 97, 82, 8, 48, 37, 47]
improvement:-6721 current_temperature:996.3 chance:0.0011756194812951662
improvement:-3265 current_temperature:996.1999999999999 chance:0.03772416809323808
improvement:-10121 current_temperature:996.1 chance:3.866304038276858E-5
improvement:-1069 current_temperature:996.0 chance:0.34188078905774777
iteration:42 time:1581258349121 best_value:461636 Knapsack: value:461636 Resources:[3642, 5281] Inventory: in:[15, 83, 10, 65, 12, 99, 77, 38, 24, 73, 45, 20, 71, 30, 75, 81, 62, 64, 53, 39, 57, 88, 40, 79, 32, 67, 70, 76, 84, 3, 72, 54, 74, 17, 19, 89, 28, 16, 21, 7, 66, 18, 22, 33, 13, 58, 34, 59, 78, 60, 0, 9, 87, 56, 31, 46, 61, 49, 86, 41, 11, 91] out:[25, 98, 43, 52, 95, 68, 2, 85, 14, 93, 23, 6, 4, 63, 35, 36, 5, 69, 55, 44, 29, 94, 97, 82, 48, 37, 47, 8, 1, 51, 92, 50, 96, 90, 42, 80, 26, 27]
improvement:-7111 current_temperature:995.8000000000001 chance:7.919659439782586E-4
iteration:44 time:1581258349122 best_value:469334 Knapsack: value:469334 Resources:[4523, 366] Inventory: in:[15, 83, 10, 65, 12, 99, 77, 38, 24, 73, 45, 20, 30, 75, 81, 62, 64, 53, 57, 88, 40, 79, 32, 67, 76, 84, 72, 54, 74, 17, 19, 89, 28, 16, 21, 7, 66, 22, 13, 58, 34, 59, 78, 60, 0, 9, 87, 56, 31, 46, 61, 49, 86, 41, 11, 91, 18, 33, 3, 6, 52, 68, 42] out:[25, 43, 95, 2, 85, 14, 23, 4, 63, 35, 36, 5, 69, 55, 44, 29, 94, 97, 82, 48, 37, 47, 8, 1, 51, 92, 50, 96, 90, 80, 26, 27, 93, 98, 39, 70, 71]
improvement:-7472 current_temperature:995.6 chance:5.503136898021962E-4
improvement:-2305 current_temperature:995.5 chance:0.09872477140912515
improvement:-4205 current_temperature:995.4 chance:0.014633638567067326
improvement:-8770 current_temperature:995.3 chance:1.490224422657698E-4
improvement:-6576 current_temperature:995.1999999999999 chance:0.0013499104233590333
improvement:-15704 current_temperature:995.1 chance:1.4004129273795316E-7
improvement:-166 current_temperature:995.0 chance:0.8463399475314463
improvement:-3432 current_temperature:994.9 chance:0.03175856189819395
iteration:52 time:1581258349125 best_value:469334 Knapsack: value:465902 Resources:[2254, 57] Inventory: in:[15, 10, 77, 38, 73, 45, 20, 30, 75, 81, 62, 64, 53, 88, 40, 76, 72, 74, 17, 19, 28, 7, 66, 13, 58, 34, 59, 78, 9, 87, 56, 31, 61, 49, 86, 41, 11, 91, 33, 3, 52, 68, 84, 57, 24, 99, 65, 79, 6, 83, 46, 60, 16, 89, 18, 21, 22, 12, 42, 67, 51, 27, 93] out:[95, 85, 23, 4, 5, 55, 44, 29, 94, 97, 82, 48, 37, 1, 96, 80, 26, 98, 39, 70, 71, 50, 43, 2, 63, 69, 92, 47, 25, 36, 14, 90, 35, 8, 0, 54, 32]
improvement:-7060 current_temperature:994.8000000000001 chance:8.276634891302858E-4
improvement:-9944 current_temperature:994.7 chance:4.55370619472315E-5
improvement:-7215 current_temperature:994.6 chance:7.072173371991643E-4
iteration:56 time:1581258349126 best_value:469599 Knapsack: value:469599 Resources:[4064, 857] Inventory: in:[15, 10, 77, 38, 73, 45, 20, 30, 75, 81, 62, 64, 53, 40, 76, 74, 19, 28, 66, 13, 58, 34, 59, 9, 87, 56, 31, 61, 49, 41, 91, 33, 3, 68, 84, 24, 99, 65, 79, 83, 46, 60, 16, 89, 18, 21, 22, 12, 42, 67, 51, 27, 93, 6, 57, 7, 17, 72, 11, 52, 37, 0, 70] out:[95, 85, 23, 4, 5, 55, 44, 29, 82, 1, 80, 26, 98, 39, 71, 50, 43, 2, 63, 69, 92, 47, 25, 36, 14, 8, 54, 90, 35, 32, 97, 94, 48, 96, 78, 88, 86]
improvement:-13500 current_temperature:994.4 chance:1.2705943889749916E-6
improvement:-3824 current_temperature:994.3 chance:0.02136669764249779
improvement:-13282 current_temperature:994.1999999999999 chance:1.5777906487377895E-6
improvement:-1905 current_temperature:994.1 chance:0.14714949934999386
improvement:-11283 current_temperature:994.0 chance:1.1756472242932924E-5
improvement:-16033 current_temperature:993.9 chance:9.867822336485303E-8
improvement:-12305 current_temperature:993.8000000000001 chance:4.194371899989555E-6
improvement:-1899 current_temperature:993.7 chance:0.14792652973874687
improvement:-1663 current_temperature:993.6 chance:0.18754963375660857
iteration:66 time:1581258349130 best_value:469764 Knapsack: value:469764 Resources:[738, 1737] Inventory: in:[77, 45, 20, 30, 81, 53, 76, 74, 28, 13, 58, 34, 9, 87, 56, 49, 41, 91, 33, 84, 99, 83, 46, 60, 89, 21, 22, 12, 42, 51, 27, 93, 6, 17, 52, 37, 0, 18, 65, 24, 67, 7, 59, 72, 66, 61, 31, 68, 79, 19, 10, 73, 40, 70, 64, 62, 16, 3, 75, 15, 44, 92, 1] out:[95, 23, 4, 5, 55, 29, 80, 26, 39, 43, 2, 63, 25, 36, 8, 97, 48, 88, 32, 94, 78, 98, 50, 85, 69, 96, 47, 86, 14, 54, 90, 35, 71, 82, 11, 57, 38]
improvement:-10305 current_temperature:993.4 chance:3.125082231245048E-5
improvement:-11499 current_temperature:993.3 chance:9.383450814667689E-6
improvement:-10219 current_temperature:993.1999999999999 chance:3.4006293016993006E-5
improvement:-8244 current_temperature:993.1 chance:2.4819922097810685E-4
improvement:-4598 current_temperature:993.0 chance:0.009750732288970883
improvement:-2809 current_temperature:992.9 chance:0.05906678569959201
improvement:-10299 current_temperature:992.8000000000001 chance:3.124376967311054E-5
improvement:-11642 current_temperature:992.7 chance:8.067946537188214E-6
improvement:-8018 current_temperature:992.6 chance:3.103606532929728E-4
improvement:-14691 current_temperature:992.5 chance:3.7287778939933E-7
improvement:-121 current_temperature:992.4 chance:0.8852133031709262
iteration:77 time:1581258349134 best_value:469764 Knapsack: value:469643 Resources:[143, 1601] Inventory: in:[77, 45, 20, 30, 81, 53, 76, 74, 58, 34, 87, 56, 49, 41, 84, 99, 46, 60, 22, 12, 6, 17, 52, 37, 0, 18, 24, 72, 66, 61, 68, 79, 19, 10, 73, 40, 62, 16, 75, 15, 92, 33, 1, 21, 3, 27, 70, 67, 28, 31, 13, 91, 93, 9, 65, 59, 51, 64, 42, 7, 90, 23, 8] out:[4, 5, 55, 29, 26, 39, 43, 63, 32, 94, 78, 98, 50, 96, 47, 54, 57, 38, 2, 80, 36, 82, 25, 85, 48, 11, 88, 35, 86, 14, 97, 71, 69, 95, 89, 83, 44]
improvement:-8186 current_temperature:992.3 chance:2.61383648021605E-4
improvement:-12007 current_temperature:992.1999999999999 chance:5.551786175169917E-6
iteration:80 time:1581258349136 best_value:471643 Knapsack: value:471643 Resources:[2861, 7036] Inventory: in:[77, 45, 30, 81, 53, 76, 58, 34, 87, 56, 49, 41, 84, 46, 60, 22, 12, 6, 17, 52, 37, 0, 18, 24, 66, 61, 79, 19, 40, 62, 75, 15, 92, 33, 1, 21, 3, 27, 70, 67, 31, 13, 91, 93, 9, 65, 59, 51, 64, 42, 7, 90, 23, 8, 10, 74, 73, 68, 28, 72, 71, 57, 5] out:[55, 29, 26, 39, 43, 63, 32, 94, 78, 98, 50, 96, 47, 38, 2, 80, 36, 82, 25, 85, 48, 11, 88, 35, 14, 97, 69, 95, 83, 44, 4, 89, 54, 86, 16, 20, 99]
iteration:81 time:1581258349136 best_value:473038 Knapsack: value:473038 Resources:[74, 3696] Inventory: in:[77, 45, 81, 53, 76, 58, 34, 87, 56, 49, 41, 84, 46, 60, 22, 12, 6, 17, 52, 37, 0, 18, 24, 66, 61, 79, 19, 40, 62, 75, 92, 33, 1, 21, 3, 27, 70, 67, 13, 91, 93, 9, 65, 59, 51, 64, 42, 7, 90, 23, 8, 10, 74, 73, 68, 28, 72, 71, 57, 5, 39, 30, 32] out:[55, 29, 26, 43, 63, 94, 78, 98, 50, 96, 47, 38, 2, 80, 36, 82, 25, 85, 48, 11, 88, 35, 14, 97, 69, 95, 83, 44, 4, 89, 54, 86, 16, 20, 99, 15, 31]
improvement:-2274 current_temperature:991.9 chance:0.10100655982318042
iteration:82 time:1581258349137 best_value:473038 Knapsack: value:470764 Resources:[2760, 745] Inventory: in:[77, 81, 53, 76, 34, 87, 56, 49, 41, 84, 46, 60, 22, 12, 6, 17, 52, 37, 0, 18, 24, 66, 61, 79, 19, 40, 62, 75, 92, 33, 1, 21, 3, 27, 70, 67, 13, 91, 93, 9, 65, 59, 51, 64, 42, 7, 90, 23, 8, 10, 74, 73, 68, 28, 72, 71, 5, 39, 30, 32, 57, 82, 45] out:[55, 29, 26, 43, 63, 94, 78, 98, 50, 96, 47, 38, 2, 80, 36, 25, 85, 48, 11, 88, 35, 14, 97, 69, 95, 83, 44, 4, 89, 54, 86, 16, 20, 99, 15, 31, 58]
improvement:-2361 current_temperature:991.8000000000001 chance:0.0925024390981553
improvement:-17395 current_temperature:991.7 chance:2.411126035242191E-8
improvement:-2449 current_temperature:991.6 chance:0.08460635768368212
improvement:-6644 current_temperature:991.5 chance:0.0012297330763743084
improvement:-14137 current_temperature:991.4 chance:6.413869843572921E-7
improvement:-3163 current_temperature:991.3 chance:0.04114060830722462
iteration:88 time:1581258349139 best_value:473038 Knapsack: value:467601 Resources:[4788, 4369] Inventory: in:[53, 76, 34, 87, 41, 84, 46, 60, 22, 17, 52, 0, 18, 24, 66, 61, 79, 19, 40, 62, 75, 92, 21, 3, 27, 70, 67, 13, 93, 9, 65, 59, 51, 42, 7, 90, 8, 73, 68, 28, 72, 71, 39, 30, 57, 82, 45, 23, 37, 74, 6, 10, 32, 1, 56, 5, 81, 64, 33, 49, 94, 58, 69] out:[55, 26, 43, 63, 78, 98, 50, 96, 47, 38, 2, 80, 36, 25, 85, 48, 14, 97, 95, 89, 54, 86, 16, 20, 15, 11, 44, 88, 99, 4, 35, 29, 31, 83, 77, 12, 91]
improvement:-708 current_temperature:991.1999999999999 chance:0.4895416595569531
